Molecule	name_new	BA_suppl	BSH_strain	cult_plt	plate_location	0h	48h	baseline_chng	condition
TDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P3	D8	1249	0	0	NA
TDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P3	D9	0	0	NA	NA
TDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P3	D10	0	0	NA	NA
TDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P3	E1	460093	207485	0.450962194681956	NA
TDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P3	E2	568161408	335922656	0.591245112179029	NA
TDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P3	E3	2664466	196816	0.073866930984696	NA
TDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P3	E4	13080	10378	0.7933644216803	NA
TDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P3	E5	1290153	942270	0.730354670837745	NA
TDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P3	E6	86954	40532	0.466126157207751	NA
TDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P3	E7	2003	761	0.379740518962076	NA
TDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P3	E8	1192	0	0	NA
TDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P3	E9	1061	0	0	NA
TDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P3	E10	0	0	NA	NA
TDCA	TLCA-AZ-52	TLCA	AZ-52	P3	F1	238639	0	0	NA
TDCA	TDCA-AZ-52	TDCA	AZ-52	P3	F2	302343168	93502	0.000309257855268428	NA
TDCA	TCDCA-AZ-52	TCDCA	AZ-52	P3	F3	2091117	0	0	NA
TDCA	TUDCA-AZ-52	TUDCA	AZ-52	P3	F4	4375	0	0	NA
TDCA	TCA-AZ-52	TCA	AZ-52	P3	F5	1102732	0	0	NA
TDCA	GLCA-AZ-52	GLCA	AZ-52	P3	F6	78764	0	0	NA
TDCA	GDCA-AZ-52	GDCA	AZ-52	P3	F7	0	0	NA	NA
TDCA	GCDCA-AZ-52	GCDCA	AZ-52	P3	F8	0	0	NA	NA
TDCA	GUDCA-AZ-52	GUDCA	AZ-52	P3	F9	0	0	NA	NA
TDCA	GCA-AZ-52	GCA	AZ-52	P3	F10	0	0	NA	NA
TDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P3	G1	285724	241253	0.844353836731123	NA
TDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P3	G2	588719104	525134656	0.891995268269746	NA
TDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P3	G3	1424919	291307	0.204437442102013	NA
TDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P3	G4	22652	20941	0.924425020968525	NA
TDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P3	G5	1183555	1324947	1.11946287290166	NA
TDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P3	G6	109241	66951	0.612868676882518	NA
TDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P3	G7	0	0	NA	NA
TDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P3	G8	0	0	NA	NA
TDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P3	G9	0	0	NA	NA
TDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P3	G10	0	0	NA	NA
TDCA	TLCA-ctrl	TLCA	ctrl	P3	H1	266431	277483	1.04147775042037	NA
TDCA	TDCA-ctrl	TDCA	ctrl	P3	H2	673993536	580219008	0.860867317189126	NA
TDCA	TCDCA-ctrl	TCDCA	ctrl	P3	H3	1336909	278242	0.208123209490542	NA
TDCA	TUDCA-ctrl	TUDCA	ctrl	P3	H4	432448	11879	0.0274691350887619	NA
TDCA	TCA-ctrl	TCA	ctrl	P3	H5	1383295	1403465	1.01458039349496	NA
TDCA	GLCA-ctrl	GLCA	ctrl	P3	H6	105090	67268	0.640092871891979	NA
TDCA	GDCA-ctrl	GDCA	ctrl	P3	H7	0	0	NA	NA
TDCA	GCDCA-ctrl	GCDCA	ctrl	P3	H8	1456	0	0	NA
TDCA	GUDCA-ctrl	GUDCA	ctrl	P3	H9	0	0	NA	NA
TDCA	GCA-ctrl	GCA	ctrl	P3	H10	0	0	NA	NA
TLCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P2	A1	146694800	5691844	0.0388005843506342	FT
TLCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P2	A2	0	0	NA	FT
TLCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P2	A3	25576	0	0	FT
TLCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P2	A4	0	0	NA	FT
TLCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P2	A5	0	0	NA	FT
TLCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P2	A6	0	0	NA	FT
TLCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P2	A7	0	0	NA	FT
TLCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P2	A8	0	0	NA	FT
TLCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P2	A9	0	0	NA	FT
TLCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P2	A10	0	0	NA	FT
TLCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P2	B1	169648688	130767648	0.770814373932474	FT
TLCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P2	B2	0	0	NA	FT
TLCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P2	B3	0	0	NA	FT
TLCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P2	B4	65091	0	0	FT
TLCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P2	B5	0	0	NA	FT
TLCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P2	B6	0	0	NA	FT
TLCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P2	B7	0	0	NA	FT
TLCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P2	B8	0	0	NA	FT
TLCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P2	B9	0	0	NA	FT
TLCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P2	B10	0	0	NA	FT
TLCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P2	C1	4541673	505196	0.111235636903926	FA
TLCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P2	C2	0	0	NA	FA
TLCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P2	C3	0	0	NA	FA
TLCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P2	C4	0	0	NA	FA
TLCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P2	C5	0	0	NA	FA
TLCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P2	C6	0	0	NA	FA
TLCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P2	C7	0	0	NA	FA
TLCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P2	C8	10539	0	0	FA
TLCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P2	C9	0	0	NA	FA
TLCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P2	C10	0	0	NA	FA
TLCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P2	D1	32792496	2935173	0.0895074565380001	NA
TLCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P2	D2	0	0	NA	NA
TLCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P2	D3	0	0	NA	NA
TLCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P2	D4	0	0	NA	NA
TLCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P2	D5	0	0	NA	NA
TLCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P2	D6	0	0	NA	NA
TLCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P2	D7	0	0	NA	NA
TLCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P2	D8	0	0	NA	NA
TLCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P2	D9	0	0	NA	NA
TLCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P2	D10	0	0	NA	NA
TLCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P2	E1	159245616	172742080	1.08475249274836	NA
TLCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P2	E2	0	0	NA	NA
TLCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P2	E3	0	0	NA	NA
TLCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P2	E4	0	103634	103634	NA
TLCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P2	E5	0	0	NA	NA
TLCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P2	E6	0	0	NA	NA
TLCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P2	E7	0	0	NA	NA
TLCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P2	E8	0	0	NA	NA
TLCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P2	E9	0	0	NA	NA
TLCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P2	E10	0	0	NA	NA
TLCA	TLCA-AZ-52	TLCA	AZ-52	P2	F1	56696684	652237	0.0115039706466084	NA
TLCA	TDCA-AZ-52	TDCA	AZ-52	P2	F2	0	0	NA	NA
TLCA	TCDCA-AZ-52	TCDCA	AZ-52	P2	F3	0	0	NA	NA
TLCA	TUDCA-AZ-52	TUDCA	AZ-52	P2	F4	0	0	NA	NA
TLCA	TCA-AZ-52	TCA	AZ-52	P2	F5	0	0	NA	NA
TLCA	GLCA-AZ-52	GLCA	AZ-52	P2	F6	0	0	NA	NA
TLCA	GDCA-AZ-52	GDCA	AZ-52	P2	F7	0	0	NA	NA
TLCA	GCDCA-AZ-52	GCDCA	AZ-52	P2	F8	0	0	NA	NA
TLCA	GUDCA-AZ-52	GUDCA	AZ-52	P2	F9	0	0	NA	NA
TLCA	GCA-AZ-52	GCA	AZ-52	P2	F10	0	0	NA	NA
TLCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P2	G1	176338080	141729152	0.803735365590147	NA
TLCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P2	G2	0	0	NA	NA
TLCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P2	G3	0	0	NA	NA
TLCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P2	G4	0	0	NA	NA
TLCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P2	G5	0	0	NA	NA
TLCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P2	G6	0	0	NA	NA
TLCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P2	G7	0	0	NA	NA
TLCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P2	G8	0	0	NA	NA
TLCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P2	G9	0	0	NA	NA
TLCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P2	G10	0	0	NA	NA
TLCA	TLCA-ctrl	TLCA	ctrl	P2	H1	155055056	150097152	0.968024873900114	NA
TLCA	TDCA-ctrl	TDCA	ctrl	P2	H2	0	0	NA	NA
TLCA	TCDCA-ctrl	TCDCA	ctrl	P2	H3	0	0	NA	NA
TLCA	TUDCA-ctrl	TUDCA	ctrl	P2	H4	0	163590	163590	NA
TLCA	TCA-ctrl	TCA	ctrl	P2	H5	0	0	NA	NA
TLCA	GLCA-ctrl	GLCA	ctrl	P2	H6	0	0	NA	NA
TLCA	GDCA-ctrl	GDCA	ctrl	P2	H7	0	0	NA	NA
TLCA	GCDCA-ctrl	GCDCA	ctrl	P2	H8	0	0	NA	NA
TLCA	GUDCA-ctrl	GUDCA	ctrl	P2	H9	0	0	NA	NA
TLCA	GCA-ctrl	GCA	ctrl	P2	H10	0	0	NA	NA
TLCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P3	A1	202564544	5999732	0.0296188654337313	FT
TLCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P3	A2	0	0	NA	FT
TLCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P3	A3	0	0	NA	FT
TLCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P3	A4	0	0	NA	FT
TLCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P3	A5	0	0	NA	FT
TLCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P3	A6	0	0	NA	FT
TLCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P3	A7	0	0	NA	FT
TLCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P3	A8	0	0	NA	FT
TLCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P3	A9	0	0	NA	FT
TLCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P3	A10	0	0	NA	FT
TLCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P3	B1	190777648	91221000	0.478153496901516	FT
TLCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P3	B2	3660212	0	0	FT
TLCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P3	B3	36994	31734	0.857791593458575	FT
TLCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P3	B4	0	0	NA	FT
TLCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P3	B5	0	0	NA	FT
TLCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P3	B6	0	0	NA	FT
TLCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P3	B7	0	0	NA	FT
TLCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P3	B8	0	10448	10448	FT
TLCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P3	B9	0	0	NA	FT
TLCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P3	B10	0	0	NA	FT
TLCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P3	C1	13990412	234405	0.0167546876564688	FA
TLCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P3	C2	0	0	NA	FA
TLCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P3	C3	0	0	NA	FA
TLCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P3	C4	0	0	NA	FA
TLCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P3	C5	0	0	NA	FA
TLCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P3	C6	0	0	NA	FA
TLCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P3	C7	0	0	NA	FA
TLCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P3	C8	0	0	NA	FA
TLCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P3	C9	0	0	NA	FA
TLCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P3	C10	0	0	NA	FA
TLCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P3	D1	90954768	3788808	0.0416559575892057	NA
TLCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P3	D2	0	0	NA	NA
TLCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P3	D3	0	0	NA	NA
TLCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P3	D4	0	0	NA	NA
TLCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P3	D5	0	0	NA	NA
TLCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P3	D6	0	0	NA	NA
TLCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P3	D7	0	0	NA	NA
TLCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P3	D8	0	0	NA	NA
TLCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P3	D9	0	0	NA	NA
TLCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P3	D10	0	0	NA	NA
TLCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P3	E1	136225392	126524976	0.928791418498605	NA
TLCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P3	E2	0	0	NA	NA
TLCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P3	E3	0	43176	43176	NA
TLCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P3	E4	0	55233	55233	NA
TLCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P3	E5	0	0	NA	NA
TLCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P3	E6	0	0	NA	NA
TLCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P3	E7	0	21645	21645	NA
TLCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P3	E8	0	0	NA	NA
TLCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P3	E9	0	0	NA	NA
TLCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P3	E10	0	0	NA	NA
TLCA	TLCA-AZ-52	TLCA	AZ-52	P3	F1	76008176	318543	0.00419090435493539	NA
TLCA	TDCA-AZ-52	TDCA	AZ-52	P3	F2	0	0	NA	NA
TLCA	TCDCA-AZ-52	TCDCA	AZ-52	P3	F3	0	0	NA	NA
TLCA	TUDCA-AZ-52	TUDCA	AZ-52	P3	F4	0	0	NA	NA
TLCA	TCA-AZ-52	TCA	AZ-52	P3	F5	0	0	NA	NA
TLCA	GLCA-AZ-52	GLCA	AZ-52	P3	F6	0	0	NA	NA
TLCA	GDCA-AZ-52	GDCA	AZ-52	P3	F7	0	0	NA	NA
TLCA	GCDCA-AZ-52	GCDCA	AZ-52	P3	F8	0	0	NA	NA
TLCA	GUDCA-AZ-52	GUDCA	AZ-52	P3	F9	0	0	NA	NA
TLCA	GCA-AZ-52	GCA	AZ-52	P3	F10	0	0	NA	NA
TLCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P3	G1	151801456	134189112	0.883977760503313	NA
TLCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P3	G2	0	0	NA	NA
TLCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P3	G3	53225	34919	0.656051553751926	NA
TLCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P3	G4	45051	39581	0.878562549942289	NA
TLCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P3	G5	0	0	NA	NA
TLCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P3	G6	0	0	NA	NA
TLCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P3	G7	0	0	NA	NA
TLCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P3	G8	0	0	NA	NA
TLCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P3	G9	0	0	NA	NA
TLCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P3	G10	0	0	NA	NA
TLCA	TLCA-ctrl	TLCA	ctrl	P3	H1	154137472	177448960	1.15123828454097	NA
TLCA	TDCA-ctrl	TDCA	ctrl	P3	H2	0	0	NA	NA
TLCA	TCDCA-ctrl	TCDCA	ctrl	P3	H3	53517	0	0	NA
TLCA	TUDCA-ctrl	TUDCA	ctrl	P3	H4	0	61885	61885	NA
TLCA	TCA-ctrl	TCA	ctrl	P3	H5	0	0	NA	NA
TLCA	GLCA-ctrl	GLCA	ctrl	P3	H6	0	0	NA	NA
TLCA	GDCA-ctrl	GDCA	ctrl	P3	H7	0	0	NA	NA
TLCA	GCDCA-ctrl	GCDCA	ctrl	P3	H8	0	0	NA	NA
TLCA	GUDCA-ctrl	GUDCA	ctrl	P3	H9	0	0	NA	NA
TLCA	GCA-ctrl	GCA	ctrl	P3	H10	0	0	NA	NA
TUDCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P2	A1	7940	7341	0.924442765394787	FT
TUDCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P2	A2	1053	9747	9.24762808349146	FT
TUDCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P2	A3	3706	64261	17.3350418127866	FT
TUDCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P2	A4	157858448	285196576	1.80666019339896	FT
TUDCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P2	A5	10244	25243	2.4639336261591	FT
TUDCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P2	A6	164096	219156	1.33552715771769	FT
TUDCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P2	A7	12009	10400	0.865945045795171	FT
TUDCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P2	A8	4900	27662	5.64415425423383	FT
TUDCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P2	A9	2878	98271	34.1337269885377	FT
TUDCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P2	A10	993	11805	11.8762575452716	FT
TUDCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P2	B1	1607	0	0	FT
TUDCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P2	B2	2876	4143	1.4400417101147	FT
TUDCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P2	B3	3267	7207	2.20532435740514	FT
TUDCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P2	B4	187673648	238865824	1.27277231125825	FT
TUDCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P2	B5	6650	16079	2.41753119831604	FT
TUDCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P2	B6	155249	197539	1.27239291465378	FT
TUDCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P2	B7	25167	3515	0.139661474888748	FT
TUDCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P2	B8	0	9021	9021	FT
TUDCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P2	B9	1328	2828	2.12791572610986	FT
TUDCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P2	B10	0	1221	1221	FT
TUDCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P2	C1	6373	0	0	FA
TUDCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P2	C2	0	0	NA	FA
TUDCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P2	C3	9366	0	0	FA
TUDCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P2	C4	100382080	43891	0.000437239391361094	FA
TUDCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P2	C5	2790	0	0	FA
TUDCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P2	C6	227706	0	0	FA
TUDCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P2	C7	4886	0	0	FA
TUDCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P2	C8	2433	36947	15.1795398520953	FA
TUDCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P2	C9	7317	2724	0.372232850505603	FA
TUDCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P2	C10	0	46776	46776	FA
TUDCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P2	D1	0	3685	3685	NA
TUDCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P2	D2	12219	13944	1.14108019639935	NA
TUDCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P2	D3	15342	0	0	NA
TUDCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P2	D4	236477824	35552596	0.150342198047534	NA
TUDCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P2	D5	12434	5056	0.40659429030961	NA
TUDCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P2	D6	150871	40502	0.26845272814041	NA
TUDCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P2	D7	10886	10097	0.927436392027188	NA
TUDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P2	D8	34507	0	0	NA
TUDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P2	D9	0	1767	1767	NA
TUDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P2	D10	5143	27628	5.37091757387247	NA
TUDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P2	E1	6914	5043	0.729284164859002	NA
TUDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P2	E2	990	2078	2.09687184661958	NA
TUDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P2	E3	13608	12400	0.911161731207289	NA
TUDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P2	E4	142762224	288170624	2.01853553347183	NA
TUDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P2	E5	0	20359	20359	NA
TUDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P2	E6	135584	180715	1.33285392926946	NA
TUDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P2	E7	6429	10214	1.58849144634526	NA
TUDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P2	E8	4503	0	0	NA
TUDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P2	E9	0	0	NA	NA
TUDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P2	E10	9663	0	0	NA
TUDCA	TLCA-AZ-52	TLCA	AZ-52	P2	F1	1112	4600	4.1329739442947	NA
TUDCA	TDCA-AZ-52	TDCA	AZ-52	P2	F2	0	0	NA	NA
TUDCA	TCDCA-AZ-52	TCDCA	AZ-52	P2	F3	7955	10060	1.26445449974862	NA
TUDCA	TUDCA-AZ-52	TUDCA	AZ-52	P2	F4	88480352	114261	0.00129137143022022	NA
TUDCA	TCA-AZ-52	TCA	AZ-52	P2	F5	1716	5268	3.06814210832848	NA
TUDCA	GLCA-AZ-52	GLCA	AZ-52	P2	F6	244092	13096	0.0536516819408996	NA
TUDCA	GDCA-AZ-52	GDCA	AZ-52	P2	F7	1107	12572	11.3465703971119	NA
TUDCA	GCDCA-AZ-52	GCDCA	AZ-52	P2	F8	1111	8579	7.71492805755396	NA
TUDCA	GUDCA-AZ-52	GUDCA	AZ-52	P2	F9	0	27029	27029	NA
TUDCA	GCA-AZ-52	GCA	AZ-52	P2	F10	10060	7501	0.745552131994832	NA
TUDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P2	G1	5722	0	0	NA
TUDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P2	G2	6071	0	0	NA
TUDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P2	G3	5420	14514	2.67736579966796	NA
TUDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P2	G4	140592416	237760336	1.69113200465143	NA
