CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF01124.21	6.41313666402133	1.54201979400273	72	3.31163262227625	20	0.427112721119522	18	15	0.45	1
PF01663.25	5.95987974993049	15.1750981800251	44	2.64191975021365	21.4070351758794	0.669887533271228	18	15	0.45	1
PF06719.16	8.59830580861914	0.868188625212985	1	1.86189245081343	24	0.920579342297695	18	15	0.45	1
PF04378.16	5.99679464235179	0.567722174440842	72	0.82080819736419	20	0.999833299049231	18	15	0.45	1
PF13466.9	8.87998971208361	20.0185173774671	1	2.11357854833758	24	0.85502971611875	18	15	0.45	1
PF01339.20	11.9330346905915	152.97935044078	72	0.232649995462502	20	0.999999999942794	18	15	0.45	1
PF05684.15	11.4162177635153	30.8988899823289	72	0.58821231595043	20	0.999994743137047	18	15	0.45	1
PF02743.21	9.03296443842359	156.146732296792	1	0.950774379165299	24	0.999342587423889	18	15	0.45	1
PF01738.21	8.12301327578301	6.49737016834612	64	4.82708540672155	20.3827751196172	0.113639260338117	18	15	0.45	1
PF02567.19	7.79762610566631	14.0857339673301	30	4.22724005270605	22.1875	0.197883916375339	18	15	0.45	1
PF13687.9	8.92597440834827	27.9176267633725	72	1.59325743164886	20	0.966907502639322	18	15	0.45	1
PF13640.9	6.60332509489334	2.27394197424864	72	2.9137330321137	20	0.566999350235063	18	15	0.45	1
PF18331.4	8.824457050268	1.16403194367734	72	2.89726945125881	20	0.573145543728615	18	15	0.45	1
PF06835.16	12.8287086703216	12.887950646944	24	1.25833042995317	22.5396825396825	0.993354454729905	18	15	0.45	1
PF00309.23	5.32073319157276	23.3644743226336	31	2.70135062536679	22.1298701298701	0.647285742166053	18	15	0.45	1
PF04963.16	5.3369834821523	26.4206097105694	35	2.78875275725972	21.9023136246787	0.614051864546457	18	15	0.45	1
PF04552.16	5.31386934420762	26.2614027037737	35	2.76854446496661	21.9023136246787	0.621723856187657	18	15	0.45	1
PF03448.20	5.44039724492298	60.0020590510922	60	1.71681470243859	20.5797101449275	0.948703527072428	18	15	0.45	1
PF01769.19	5.69811825578799	54.1951933815277	48	1.9621588117484	21.1940298507463	0.896896383001754	18	15	0.45	1
PF00544.22	9.00532973530315	73.2595764072676	1	1.09724126722629	24	0.997739727426938	18	15	0.45	1
PF13621.9	7.79390141638659	0.569377856595137	1	2.14891813459559	24	0.844301164041101	18	15	0.45	1
PF07277.14	8.9999781704832	0.120999999994316	1	0.624046570169918	24	0.999989977642583	18	15	0.45	1
PF00376.26	2.11829117422451	12.1393451606534	72	1.2953858089895	20	0.991760259642078	18	15	0.45	1
PF09278.14	5.85686486911138	1.16131480802859	72	2.16574142670365	20	0.839078033434086	18	15	0.45	1
PF09938.12	9.00000206330706	0.217999999999855	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF12697.10	5.40596028631739	61.5984692026373	52	2.15418848783085	20.9852216748768	0.842672740399174	18	15	0.45	1
