CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF11300.11	12.9999978770885	28.0246666666469	72	2.59517165728943	20	0.687600975307277	18	15	0.45	1
PF13726.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF02805.19	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF15601.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13780.9	12.8529849795172	148.054971804242	1	1.29197784530766	24	0.991917908803752	18	15	0.45	1
PF18495.4	9.0000001166688	62.4296666666665	17	0.697799709541564	22.9649595687332	0.999967287162107	18	15	0.45	1
PF12513.11	13.7363677762205	27.5512842648601	50	0.659050967028133	21.0891089108911	0.999982028198838	18	15	0.45	1
PF13111.9	5.34830712497884	123.953362195357	72	1.78066717624477	20	0.937232813685544	18	15	0.45	1
PF18157.4	5.34830712497884	123.953362195357	72	1.78066717624477	20	0.937232813685544	18	15	0.45	1
PF13032.9	5.34830712497884	123.953362195357	72	1.78066717624477	20	0.937232813685544	18	15	0.45	1
PF18155.4	1.00007368029384	135.934258016887	1	1.57220861498861	24	0.96950136008522	18	15	0.45	1
PF18154.4	1.00007368029384	124.685733810363	1	1.69308840414446	24	0.952603389138875	18	15	0.45	1
PF12083.11	13.7402408540991	86.4990473732874	45	1.96534614723474	21.3533834586466	0.896088570029481	18	15	0.45	1
PF06262.14	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF07784.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF14094.9	5.31015571689819	19.6513327537768	57	1.33404756912698	20.7299270072993	0.989804777725915	18	15	0.45	1
PF10898.11	9.00000206330836	24.028999999984	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF12073.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF20289.1	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF12282.11	6.8189993314824	18.9404431485001	72	0.757597853811097	20	0.999924320343336	18	15	0.45	1
PF07568.15	6.8189993314824	18.9404431485001	72	0.757597853811097	20	0.999924320343336	18	15	0.45	1
PF07071.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF20609.1	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF07099.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11877.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF14071.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
