name	ratio	min	max	phase
Lactobacillus acidophilus-A5HKP3	-4.22787565117	-10.3989	0.715504	dark
Ignatzschineria ureiclastica-A0A2U2AHK4	-3.6013650765645	-10.7279	2.65988	dark
Clostridium butyricum E4 str. BoNT E BL5262-C4IFX8	-0.1145391686955	-1.7349	1.43115	dark
Butyrivibrio crossotus DSM 2876-D4RYK5	-2.7281826119685	-10.2106	3.45496	dark
Blautia wexlerae-A0A174D8V8	3.27497577498	0.275843	6.8283	dark
Enterococcus faecium (Streptococcus faecium)-A0A2S7MA35	-2.65576964281	-10.0891	4.06091	dark
Vescimonas fastidiosa-A0A810PXY7	-0.407604556579999	-1.7132	0.940791	dark
Lactobacillus xujianguonis-A0A437ST59	-5.5153208378	-10.7986	-1.25115	dark
Robinsoniella peoriensis-A0A4U8Q543	0.377659419018099	-1.46435	2.25967	dark
Blautia obeum-A0A414J276	3.60903380295001	0.963929	6.85829	dark
Faecalibacillus intestinalis-A0A2T3G0R2	1.49327745065	-0.541587	3.68704	dark
Prevotella ruminicola (strain ATCC 19189 / JCM 8958 / 23)-D5ERX0	-2.65576964281	-10.0891	4.06091	dark
Paramuribaculum intestinale-A0A2V1IYI9	-5.37260137385	-10.9947	-0.649099	dark
Ligilactobacillus ruminis DSM 20403 = NBRC 102161-A0A1I2RXD4	-2.5231628506675	-9.60142	4.04643	dark
Evtepia gabavorous-A0A3E2B2L3	0.19133113475	-2.56065	3.17957	dark
Lachnospira eligens-A0A413YS81	0.7599803097415	-1.56078	3.10077	dark
Clostridium beijerinckii NRRL B-598-A0A0K2MAQ0	-2.804376191176	-9.60769	4.29231	dark
Phocaeicola vulgatus (Bacteroides vulgatus)-A0A3E4KJY5	-4.76244793883	-11.0703	0.299564	dark
Enterocloster asparagiformis-A0A943IDB3	-1.460375474185	-3.36152	0.445884	dark
Holdemania filiformis DSM 12042-B9YEB9	-2.67155392202	-9.78322	3.93287	dark
Mariniphaga anaerophila-A0A831PPV1	-3.54229253669	-10.5295	2.96281	dark
Subdoligranulum variabile-A0A943D9G3	1.7714180209345	-0.105011	3.89935	dark
Alistipes dispar-A0A4Y1X4I0	3.174926182813	-0.337204	7.34275	dark
Flavonifractor plautii ATCC 29863-G9YSR9	-2.70265158976	-9.75626	3.46227	dark
Listeria monocytogenes-A0A5Y9DN57	-3.960678725385	-10.3771	1.2984	dark
Phocaeicola vulgatus (Bacteroides vulgatus)-A0A0P0LK75	-4.187520864515	-10.048	0.854379	dark
Enterocloster bolteae (strain ATCC BAA-613 / DSM 15670 / CCUG 46953 / JCM 12243 / WAL 16351) (Clostridium bolteae)-A8RLF4	-0.452598849583	-2.24861	1.43655	dark
Lactococcus lactis-A0A552YZ79	-2.65576964281	-10.0891	4.06091	dark
Roseburia sp. CAG:45-R6P0A1	1.439330940612	-0.441653	3.44562	dark
Micromonospora citrea-A0A1C6TUY1	-2.383008940865	-10.4396	4.78001	dark
Salmonella enterica (Salmonella choleraesuis)-A0A5T2R3J1	0.17548256234245	-0.565532	0.992275	dark
[Ruminococcus] lactaris CC59_002D-V8BM28	-0.1478554750665	-2.89719	2.82241	dark
Simiaoa sunii-A0A7G9FZ05	1.17203929827	-0.00667749	2.16456	dark
Hungatella hathewayi-A0A3E4U6N6	-3.91208023589	-10.0349	1.30741	dark
Schaedlerella arabinosiphila-A0A426DFX4	0.728993698884999	-0.376443	1.73893	dark
Lactobacillus delbrueckii subsp. delbrueckii-A0A4Y3JTA7	-2.80056526475801	-10.4697	3.76089	dark
Frisingicoccus caecimuris-A0A4R2LEC7	-0.2475040644945	-3.68033	2.28958	dark
Clostridium sp. CAG:451-R7KEG1	0.0199323878649998	-1.26619	1.51529	dark
Subdoligranulum variabile-A0A921LP83	-2.785948245285	-9.85624	3.71759	dark
Kineothrix alysoides-A0A4R1R168	-0.28918408078393	-2.21852	1.58169	dark
Butyrivibrio sp. CAG:318-R6QY42	-0.348810687694499	-1.91563	1.41892	dark
Streptococcus infantarius-A0A380KNN4	-2.916169847935	-10.1093	3.86625	dark
Listeria monocytogenes-A0A823J3B1	1.4369907184275	-2.54451	5.1845	dark
Streptococcus equinus (Streptococcus bovis)-A0A1H0M6W6	-2.33397620905	-9.51659	4.78716	dark
Rhodopseudomonas palustris-A0A418VDZ9	3.783637173839	-1.23218	9.63924	dark
Clostridium tarantellae-A0A6I1MM49	-2.7222495184285	-9.33375	3.76392	dark
Enterococcus gallinarum-A0A6I4XD09	0.69642066552	-1.75913	3.10809	dark
Romboutsia weinsteinii-A0A371J236	-0.691960146578501	-5.36712	3.92505	dark
Enterococcus cecorum-A0A7X9RL84	-3.899997952265	-9.90601	1.71636	dark
Enterococcus mundtii-A0A2S7RS71	-2.65576964281	-10.0891	4.06091	dark
Bailinhaonella thermotolerans-A0A3A4BWT6	0.602577323649501	-1.9183	3.08344	dark
Peribacillus faecalis-A0A927CU68	-0.1145391686955	-1.7349	1.43115	dark
Staphylococcus saprophyticus-A0A380HJR0	-3.50887481598	-10.9445	2.25022	dark
Streptococcus lutetiensis-A0A2X3WD56	1.48061604629	-3.79788	7.37847	dark
Lysinibacillus mangiferihumi-A0A4V5TPP4	-2.65576964281	-10.0891	4.06091	dark
Ruminococcus bromii-A0A412DXH9	0.79742361785185	-0.419692	2.00783	dark
Roseburia inulinivorans-A0A0M6X0D7	1.521279131265	-2.49406	5.16024	dark
[Clostridium] citroniae WAL-19142-A0A0J9C348	0.169483628215	-1.05138	1.50427	dark
Clostridium sp. CAG:356-R6Z6D0	1.0487304044425	-0.0153418	2.05623	dark
Lactiplantibacillus plantarum (Lactobacillus plantarum)-B1PM93	-2.5175938210555	-10.185	4.15761	dark
Salmonella oranienberg-A0A730HT97	0.3387589489598	-1.03513	1.68113	dark
Lactococcus lactis subsp. lactis bv. diacetylactis-A0A5P3IFE5	-2.65576964281	-10.0891	4.06091	dark
Eisenbergiella massiliensis-A0A3E3IBU0	-1.8263738602	-3.62054	-0.342526	dark
Anaerobutyricum hallii-A0A174H2D6	1.8950396391	0.544416	3.44546	dark
Blautia wexlerae-A0A173ZCD7	0.76164304692055	-0.500252	2.21776	dark
Lactobacillus apis-A0A8H9G6M3	-2.54635165914499	-9.25105	3.79436	dark
Phocaeicola vulgatus PC510-D4V4K2	-4.187520864515	-10.048	0.854379	dark
Ruminococcus sp. CAG:177-R6IXZ0	-0.7613236780855	-2.33981	0.697846	dark
Listeria monocytogenes-A0A464JFN5	-2.33397620905	-9.51659	4.78716	dark
Roseburia intestinalis-A0A3R6DCF5	-2.60565511563199	-10.5428	4.06796	dark
Natranaerovirga pectinivora-A0A4R3MNL5	-2.53539044743501	-10.7175	4.11104	dark
Enterococcus mundtii CRL35-A0A022NDM8	-3.80872944686	-10.1693	1.27897	dark
Enterococcus faecalis 02-MB-BW-10-S4CF20	-2.567649843543	-9.44204	4.07532	dark
Roseburia sp. CAG:182-R7QYW0	1.15335253885	0.208146	2.12474	dark
Enterococcus casseliflavus (Enterococcus flavescens)-A0A377KXR4	1.565817605615	-2.55548	5.5859	dark
Clostridium sartagoforme-A0A4S2DGF8	-0.1145391686955	-1.7349	1.43115	dark
[Ruminococcus] lactaris-A0A3E4LQA4	0.98276272880944	0.0208994	2.00777	dark
Inconstantimicrobium porci-A0A7X2MYK2	0.510906291605001	-2.39934	3.16887	dark
Roseburia inulinivorans-A0A412BKW2	-0.293823436155	-3.11704	2.65443	dark
Peptacetobacter hiranonis (strain DSM 13275 / JCM 10541 / KCTC 15199 / TO-931) (Clostridium hiranonis)-B6FXH3	-4.37274181915	-9.74704	0.568637	dark
Phocaeicola vulgatus (Bacteroides vulgatus)-A0A415BVD3	-4.187520864515	-10.048	0.854379	dark
Wujia chipingensis-A0A7G9FKY2	0.850241968701	-0.0212011	1.99323	dark
[Bacteroides] pectinophilus ATCC 43243-B7AU47	-3.91544189275501	-10.0535	1.05033	dark
Ruminococcus bromii-A0A2N0UWT2	0.776246801773501	-0.276129	1.91032	dark
Thomasclavelia spiroformis DSM 1552-B1C4T2	1.305627131064	-1.93079	5.09784	dark
Lysinibacillus pakistanensis-A0A5Q2NBM6	-2.65576964281	-10.0891	4.06091	dark
Roseburia inulinivorans-A0A412FFM9	1.38354496112	0.133767	2.648	dark
Ligilactobacillus salivarius-C7AQY8	-2.571418095735	-9.94325	4.86487	dark
Lactobacillus gasseri 224-1-D1YKI9	-4.187520864515	-10.048	0.854379	dark
Blastopirellula marina DSM 3645-A3ZTE6	-2.4345726361355	-9.61281	3.59703	dark
Coprococcus eutactus-A0A3R6A0S1	0.0201833398014999	-1.10221	1.19769	dark
Ligilactobacillus salivarius-C7AQW7	-2.53860154547501	-10.1174	3.92495	dark
Bacteroides sp. CAG:927-R5B6T8	-2.0948739639	-4.83871	0.276098	dark
Dorea formicigenerans-A0A412MA68	3.27497577498	0.275843	6.8283	dark
Levilactobacillus brevis ATCC 14869 = DSM 20054-U2PLY1	-4.032185064881	-10.9124	2.0892	dark
Sporocytophaga myxococcoides-A0A098LJX5	-2.78867160570749	-9.92524	3.48829	dark
Lactobacillus johnsonii-A0A267MB76	1.61132942477	-2.97756	6.57149	dark
Phocaeicola vulgatus (Bacteroides vulgatus)-A0A1Q6JKX4	-4.187520864515	-10.048	0.854379	dark
[Clostridium] clostridioforme 90A7-N9XMW9	-0.250574505955	-1.55775	1.08228	dark
Prevotella sp. CAG:873-R7IZ25	-2.3622076623	-10.5141	5.16405	dark
Enterococcus faecium EnGen0026-A0A829ABY7	-0.2805253596325	-3.22153	2.52248	dark
Clostridium paraputrificum-A0A6N3ENL7	0.510906291605001	-2.39934	3.16887	dark
Streptococcus chenjunshii-A0A372KJY6	-4.82613630245	-10.2904	0.399461	dark
Coprococcus eutactus-A0A8D9P2C4	-0.0168855469325	-1.1245	1.09106	dark
Lactococcus lactis subsp. cremoris (Streptococcus cremoris)-A0A161VYJ1	1.32986666562	-4.28906	6.8072	dark
Roseburia intestinalis L1-82-C7GBJ1	1.0198919566275	-0.703672	2.74239	dark
Limosilactobacillus reuteri (Lactobacillus reuteri)-A0A4S2EL20	-3.43482744219999	-10.0613	2.72075	dark
Duncaniella muris-A0A2V1IL33	-5.03285279233248	-10.5573	0.000304294	dark
Phocaeicola vulgatus CL09T03C04-I8ZN65	-5.16110355657	-10.348	-0.353944	dark
Synergistes jonesii-A0A073J516	-2.485921025189	-10.0399	4.28426	dark
Lactiplantibacillus plantarum subsp. plantarum-A0A1U9X493	-2.5175938210555	-10.185	4.15761	dark
Coprobacillus sp. CAG:235-R5QNZ1	-0.197964143837	-3.16193	2.6164	dark
Lactobacillus johnsonii-P97038	-4.76244793883	-11.0703	0.299564	dark
Clostridium uliginosum-A0A1I1MYN2	-2.506614545057	-9.82511	3.681	dark
Blautia obeum ATCC 29174-A5ZM11	3.347515478805	0.195708	6.57904	dark
Salmonella enterica subsp. enterica serovar Stanley-A0A6D2BZG2	-0.0261910787778	-0.966699	0.888383	dark
Bacteroides uniformis-A0A414F520	-5.17512822001001	-11.1289	-0.70049	dark
Ligilactobacillus animalis KCTC 3501 = DSM 20602-A0A0R1ZQV3	-2.61805362287	-9.3155	4.44904	dark
Clostridium baratii-A0A174TVW7	-3.895112081295	-10.2164	1.57657	dark
Bacteroides uniformis (strain ATCC 8492 / DSM 6597 / CCUG 4942 / CIP 103695 / JCM 5828 / KCTC 5204 / NCTC 13054 / VPI 0061)-A7UZ46	-5.17512822001001	-11.1289	-0.70049	dark
Roseburia inulinivorans-A0A174BY25	-2.623154558675	-10.2003	3.49515	dark
Lactobacillus johnsonii-A0A267MDW7	-4.66413487384751	-10.0349	0.224046	dark
Candidatus Weimeria bifida-A0A6N7IZJ4	-3.85664682858999	-10.311	1.67586	dark
Bacteroides uniformis-A0A413NQG8	-5.05471799307	-10.84	-0.0874133	dark
Streptococcus hyointestinalis-A0A380KCK5	-3.744026668115	-9.87428	1.28381	dark
Anaerostipes hadrus-A0A1Q2CAU9	1.68146911769	-0.116841	3.82964	dark
Rhodococcus gordoniae-A0A379M0X4	-2.5341983812385	-9.91979	3.783	dark
Roseburia inulinivorans-A0A3R6CSJ4	1.0045460134373	-0.111259	2.12709	dark
Clostridium disporicum-A0A174C515	-2.7281826119685	-10.2106	3.45496	dark
Legionella beliardensis-A0A378I2N7	-2.32229542257	-10.2802	4.69513	dark
Roseburia inulinivorans-A0A173ZT04	0.854859885495002	-0.334278	2.0154	dark
Blautia obeum ATCC 29174-A5ZWR0	3.113903608695	0.285545	6.67759	dark
Ruminococcus flavefaciens-A0A315XUC1	-0.974797939836499	-3.47535	1.54081	dark
NA	-2.23619210589	-10.2586	5.09428	dark
Lactiplantibacillus plantarum subsp. plantarum-A0A2S3U546	-2.579682454471	-9.84605	3.826	dark
Aeromonas caviae (Aeromonas punctata)-A0A6I4WSU1	0.289100797637	-0.298322	0.820143	dark
Enterocloster citroniae-A0A1I6JWA8	0.251848529067999	-1.25368	1.68373	dark
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A1V0NI01	-2.623154558675	-10.2003	3.49515	dark
Pseudobacter ginsenosidimutans-A0A4Q7N0F0	-2.48191046506499	-10.3808	3.949	dark
Ligilactobacillus salivarius-C7AQX7	-2.676588098882	-9.5036	4.00946	dark
Limosilactobacillus coleohominis 101-4-CHN-C7XY07	-2.57519749141	-10.4111	4.34205	dark
Lactobacillus paragasseri-A0A8E3UTK9	-4.76244793883	-11.0703	0.299564	dark
Blautia obeum-A0A564UWT3	0.8988362101965	-0.27026	1.94556	dark
Duncaniella dubosii-A0A4P7W0Z6	-2.48684604964	-9.57811	3.94291	dark
Clostridium sp. CAG:273-R7L5K0	2.3138573131835	-0.947121	5.51054	dark
Natranaerovirga pectinivora-A0A4R3MJ10	1.1000044226045	-2.11168	4.77331	dark
Dolosicoccus paucivorans-A0A2N6SNI1	-2.79103629887999	-9.23155	3.9297	dark
Pseudoscardovia radai-A0A261EQB5	-2.6597430422	-5.1923	-0.433538	dark
Clostridium carboxidivorans P7-C6PU30	0.135753787427	-0.714295	0.949137	dark
Duncaniella dubosii-A0A4P7W1A3	-4.7300601239	-10.5821	0.0261235	dark
Lactococcus garvieae-A0A098CP10	-2.732087884775	-9.62258	3.97303	dark
Mediterraneibacter butyricigenes-A0A391P959	1.468352187063	-2.35023	5.1021	dark
Ligilactobacillus salivarius-A0A1Y0FAT6	-2.571418095735	-9.94325	4.86487	dark
Hornefia porci-A0A1Q9JF45	0.340936540350551	-1.39897	2.12151	dark
Blautia hydrogenotrophica (strain DSM 10507 / JCM 14656 / S5a33) (Ruminococcus hydrogenotrophicus)-C0CR88	-2.447518183405	-9.19412	3.73367	dark
Nonomuraea wenchangensis-A0A1I0L736	-1.235064170263	-2.49011	0.209809	dark
Enterococcus faecium (Streptococcus faecium)-A0A2G0E7P6	-2.488629058875	-8.93995	3.77684	dark
Lysinibacillus sphaericus CBAM5-W7RZL3	-2.635863335135	-9.78721	3.59196	dark
Enterococcus faecium (Streptococcus faecium)-A0A286V0V7	-0.311617362996	-3.35896	2.43736	dark
Roseburia intestinalis-A0A3R6B4X0	0.850858439440002	-0.84412	2.52928	dark
Blautia obeum-A0A173ZET1	1.330547860015	-0.0699836	2.87724	dark
Butyricicoccus pullicaecorum-A0A1Y4LFC9	-2.65576964281	-10.0891	4.06091	dark
Vagococcus fessus-A0A430A8D7	-0.19839224731205	-1.58664	1.24978	dark
Dielma fastidiosa-A0A2V2F3I9	0.5851988656775	-0.669192	1.79094	dark
Anaerostipes hadrus DSM 3319-L1Q414	2.47895082821	-0.831432	6.21577	dark
Roseburia faecis-A0A173RY76	1.6816322086665	0.328293	3.09688	dark
Roseburia sp. CAG:309-R6ZXB8	-2.78379766383	-9.70638	3.77238	dark
Clostridium sp. CAG:510-R6CAG1	2.905751413585	0.143212	5.74064	dark
Aeromicrobium yanjiei-A0A5Q2MHU2	-2.405027554823	-9.66543	4.32013	dark
Enterococcus gallinarum-A0A5F0V2F2	0.6798266127455	-1.74524	3.23772	dark
Muribaculum gordoncarteri-A0A4P7VQQ5	-0.8067491206015	-2.91884	1.09334	dark
Phocaeicola vulgatus dnLKV7-R9HKI4	-5.16110355657	-10.348	-0.353944	dark
Holdemania massiliensis-A0A6N7S9T8	-0.492011986966001	-3.27067	2.02302	dark
Anaerostipes rhamnosivorans-A0A4P8ICW8	1.0829578640125	-1.08725	3.26777	dark
Clostridium sp. CAG:230-R6DRK3	0.5792634689085	-0.363976	1.41417	dark
Clostridium diolis-A0A5P2EX67	-2.804376191176	-9.60769	4.29231	dark
Clostridium sp. CAG:964-R6UAF5	0.770306795977999	-0.151308	1.64082	dark
Clostridium butyricum-A0A2S7FFA9	-0.081821804404	-1.81843	1.50569	dark
Faecalibacillus intestinalis-A0A7I8DX34	1.2825103012025	-0.501188	3.378	dark
Bacillus cereus-A0A329FB11	-2.65576964281	-10.0891	4.06091	dark
Blautia sp. CAG:37-R7JVZ2	-2.966619353635	-10.3749	3.87557	dark
Planobispora longispora-A0A8J3RNT3	-2.719868173045	-9.58245	4.56531	dark
Salmonella enterica (Salmonella choleraesuis)-A0A5U1RDD5	0.1761060888655	-0.738785	1.02097	dark
Ligilactobacillus salivarius-C7AQW5	-2.571418095735	-9.94325	4.86487	dark
Salmonella enterica (Salmonella choleraesuis)-A0A5Y3Y6E1	0.1761060888655	-0.738785	1.02097	dark
Enterococcus casseliflavus (Enterococcus flavescens)-A0A4V0GNZ7	-2.470262623254	-9.31397	4.84259	dark
Enterocloster bolteae-A0A414ARR2	1.19961045788	-2.54083	5.30411	dark
Lactobacillus johnsonii-A0A346MTG1	-4.21703426539999	-10.3238	0.949284	dark
Paraclostridium bifermentans ATCC 638 = DSM 14991-T4VSU6	0.58428948475	-6.00121	6.72584	dark
Ruminococcus bromii-A0A413KA69	0.88114103214	-0.359603	1.95389	dark
Waltera intestinalis-A0A6L5YJV9	0.49238293513	-0.55444	1.61623	dark
Mycetocola zhujimingii-A0A2U1TD49	-2.777247734735	-9.53876	4.01686	dark
Marvinbryantia formatexigens DSM 14469-C6LHK8	0.580088706655501	-0.131185	1.31162	dark
Prevotella ruminicola (Bacteroides ruminicola)-A0A1H5RQG8	-2.38937840358	-8.87913	4.25055	dark
Blautia obeum-A0A3E5E3Y9	2.17453342268	-1.01946	5.57155	dark
Ligilactobacillus ruminis-A0A837IVR1	-2.5231628506675	-9.60142	4.04643	dark
Enterococcus casseliflavus (Enterococcus flavescens)-A0A1V8ZND8	-2.691175795515	-10.2089	3.26352	dark
Blautia massiliensis-A0A6L8TB81	2.3326586331	-1.01825	5.84367	dark
Deinococcus marmoris-A0A1U7P4L8	-3.4099947507525	-11.3535	2.59068	dark
Enterocloster bolteae-A0A412YWB1	2.300560503475	-0.769454	5.82708	dark
Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)-A6LZL1	-2.804376191176	-9.60769	4.29231	dark
Lactobacillus paragasseri-A0A2Z6PMH3	1.61132942477	-2.97756	6.57149	dark
Ligilactobacillus saerimneri DSM 16049-A0A0R1SYU9	-1.80169464456151	-9.61549	5.38175	dark
Blautia luti-A0A564W7Z7	2.3141852739615	-0.751854	5.68275	dark
Anaerobutyricum hallii DSM 3353-C0EW54	2.34132201799999	-1.4432	5.55218	dark
Clostridium sp. CAG:343-R6P9K0	0.5395944030675	-0.399193	1.45081	dark
Christensenella hongkongensis-A0A0M2NIU1	0.758272450771501	-0.366033	1.80559	dark
Mycoplasma sp. CAG:956-R5MTH4	-2.72113735872	-10.1441	2.89322	dark
Trichococcus collinsii-A0A143Z5L8	-2.6306300255505	-9.7065	3.572	dark
NA	-2.579682454471	-9.84605	3.826	dark
Vibrio splendidus-A0A853NS78	-3.63364908265	-10.0205	2.12879	dark
Lactobacillus paragasseri-A0A6B2G2K8	-4.86986119798	-10.8495	0.176263	dark
Pseudobutyrivibrio ruminis DSM 9787-A0A285S8J3	-0.2778679813995	-1.85132	1.21903	dark
Enterococcus faecalis TX4248-A0A125W9K2	-4.39172756373001	-10.3571	0.628584	dark
Roseburia sp. CAG:303-R7IMT7	0.572703480313501	-0.428374	1.49533	dark
Peptacetobacter hominis-A0A544QWM9	1.409851590195	-2.063	5.69073	dark
Clostridium thermobutyricum DSM 4928-A0A1V4SY25	-3.49277962775001	-11.1096	2.67169	dark
Candidatus Formimonas warabiya-A0A3G1KM51	-2.51068689612	-9.79111	4.19942	dark
Aeromonas caviae (Aeromonas punctata)-A0A3G9I3T7	-2.64797666337	-10.069	4.11613	dark
Clostridium symbiosum (Bacteroides symbiosus)-A0A174MBD8	-0.012373162353	-2.06048	2.04391	dark
Enterococcus durans-A0A367CF70	-0.0131587775574999	-2.15723	2.00754	dark
Roseburia inulinivorans-A0A173VTD0	-2.800249084801	-10.0033	3.89619	dark
Bdellovibrio bacteriovorus-A0A150WQ38	1.191009463177	-4.57836	6.41512	dark
Ligilactobacillus apodemi DSM 16634 = JCM 16172-A0A0R1U1F4	-2.64839406734	-9.80716	3.81806	dark
Shewanella maritima-A0A411PH80	0.950833422745002	-1.81166	4.02138	dark
Listeria floridensis FSL S10-1187-W7BLC5	-2.70934483245	-10.5479	4.02877	dark
Rhodococcus rhodochrous J45-A0A562E177	-2.4345726361355	-9.61281	3.59703	dark
Flavonifractor plautii DSM 6740-A0A4R2LXF5	-2.70265158976	-9.75626	3.46227	dark
Collinsella tanakaei YIT 12063-G1WLB3	-2.628019252495	-9.75625	4.13136	dark
Anaerobutyricum hallii-A0A285PUL7	2.3619468803	0.518515	4.26336	dark
Agromyces cerinus subsp. cerinus-A0A1N6DZY8	2.43018276356	-0.579278	6.01649	dark
[Ruminococcus] lactaris CC59_002D-V8C360	1.3443051494655	0.277145	2.46565	dark
Alpinimonas psychrophila-A0A7W3JRW1	0.9716899586295	-3.7391	5.92034	dark
Roseburia inulinivorans-A0A3R5WRX9	-2.698614323545	-10.3811	3.08492	dark
Roseburia intestinalis-A0A3R6DN67	0.7008210028795	-0.861924	2.42655	dark
Clostridium bolteae CAG:59-R5EWY1	-0.294551702315	-1.77526	1.14842	dark
Clostridium paraputrificum-A0A174DZS1	0.510906291605001	-2.39934	3.16887	dark
Limosilactobacillus mucosae (Lactobacillus mucosae)-A0A508YME0	-2.776085770745	-9.61193	3.96741	dark
Dorea longicatena-A0A174GR10	3.40962835255	0.627677	6.56576	dark
Clostridium frigidicarnis-A0A1I0V685	-4.247830085605	-10.1672	0.831627	dark
Ruminococcus bromii-A0A414E3A9	0.961024368644	-0.316691	1.98193	dark
Pseudovibrio axinellae-A0A161V6V2	-4.075207638415	-11.3198	2.16522	dark
Enterocloster bolteae-A0A412ZDA9	0.602726766164999	-1.80075	3.04848	dark
Listeria monocytogenes-A0A5L7P9F9	-2.78146985624475	-9.70102	4.52206	dark
Chitinophaga caeni-A0A291R1E3	2.14984873327999	-1.29506	5.88825	dark
Bullifex porci-A0A7X2TPQ1	2.85655927	-0.082552	6.52904	dark
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8B632	-2.45540009799	-10.8319	5.38859	dark
Turicibacter sanguinis-A0A173S915	-2.52495978085	-9.65774	3.68453	dark
Lactobacillus kitasatonis DSM 16761 = JCM 1039-A0A0R1VBW9	-2.5577259272	-10.1842	3.55314	dark
Roseburia inulinivorans-A0A0M6WMX1	0.645730103535	-0.338781	1.64509	dark
Lactobacillus johnsonii-A0A4Z0GA50	-4.66413487384751	-10.0349	0.224046	dark
Ruminococcus bromii-A0A412LA28	1.27734573795	0.200511	2.34149	dark
Metalysinibacillus saudimassiliensis-A0A078MD23	-0.990482405028499	-3.53694	1.25159	dark
Roseburia intestinalis XB6B4-D4KYR1	0.727877215380002	-0.859521	2.51336	dark
Oscillibacter sp. CAG:155-R6TI72	-2.95061740644	-10.0856	3.34983	dark
Clostridium sp. CAG:75-R5SJZ7	-1.06067935434	-2.82341	0.667107	dark
Clostridium symbiosum (Bacteroides symbiosus)-A0A5M8C2R6	0.382577907779	-1.47709	2.30566	dark
Coprococcus eutactus ATCC 27759-A8SVL9	0.568691227433001	-0.384049	1.60076	dark
Enterocloster bolteae-A0A6N2WJG7	-3.91208023589	-10.0349	1.30741	dark
Sporolactobacillus nakayamae-A0A1I2S4P1	-2.48191046506499	-10.3808	3.949	dark
Enterococcus ratti-A0A1L8WSH7	2.35208355161	-0.759873	6.21942	dark
Anaerotignum faecicola-A0A401LCP1	1.396235465265	-2.56412	5.32311	dark
Okeania hirsuta-A0A3N6QD50	-0.0788105084215001	-3.30187	2.85678	dark
Roseburia sp. CAG:100-R7R1N8	0.642630196217501	-0.0913047	1.40065	dark
Enterocloster bolteae (strain ATCC BAA-613 / DSM 15670 / CCUG 46953 / JCM 12243 / WAL 16351) (Clostridium bolteae)-A8RN92	0.652409949029	-1.59069	3.09451	dark
Salmonella bongori-A0A3S4EL61	0.2786241485807	-0.919158	1.47585	dark
Lactobacillus kalixensis DSM 16043-A0A0R1U9F4	-2.48191046506499	-10.3808	3.949	dark
Clostridium sp. CAG:568-R5ZJZ0	-2.843284722095	-9.46512	4.21025	dark
Ligilactobacillus animalis-A0A062X2Y1	-2.75043964554999	-9.9628	4.17461	dark
Rhodobaculum claviforme-A0A934TM50	-2.410866908527	-9.83613	4.13671	dark
Listeria swaminathanii-A0A7X1A1P2	-2.8162286651	-9.76102	3.59086	dark
Lactococcus lactis subsp. lactis bv. diacetylactis-A0A8B3F4H8	-2.623154558675	-10.2003	3.49515	dark
Subdoligranulum variabile DSM 15176-D1PI43	-2.910396857085	-10.3688	3.21701	dark
