FeatureID	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF06258.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00768.23	4	7	1	5	1	3	4	4	6	10	5	3
PF01678.22	2	8	0	4	0	6	0	4	6	14	2	2
PF08281.15	6	15	1	15	16	12	9	24	5	23	10	4
PF13673.10	2	6	2	1	1	2	5	1	1	8	6	1
PF04127.18	4	1	1	9	5	1	4	8	3	14	5	1
PF13376.9	1	4	2	0	0	0	1	3	0	4	3	1
PF01041.20	4	5	4	5	1	5	6	3	10	16	1	4
PF16401.8	0	0	0	0	0	0	0	0	0	0	0	0
PF05691.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00456.24	7	9	6	16	22	14	5	8	4	23	5	1
PF05343.17	3	8	4	4	7	6	0	1	1	5	5	2
PF10150.12	0	3	1	1	6	5	3	4	4	9	6	0
PF07555.16	24	20	16	31	19	49	24	43	19	65	9	1
PF06725.14	4	5	1	2	2	2	1	3	7	4	1	0
PF00218.24	0	1	0	0	0	0	0	0	0	0	0	0
PF02021.20	0	0	1	0	2	1	0	0	0	1	1	0
PF03819.20	3	2	1	0	4	2	4	0	3	3	2	1
PF01612.23	0	2	1	0	2	6	1	0	0	3	1	0
PF02606.17	0	0	0	0	1	0	0	1	0	0	0	0
PF16654.8	2	3	1	3	7	5	2	0	4	6	2	1
PF00585.21	0	0	0	0	0	0	0	0	0	0	0	0
PF02517.19	3	2	1	2	2	1	1	1	0	5	5	1
PF19576.2	0	1	0	0	1	1	0	0	1	0	0	0
PF13444.9	0	0	0	0	0	2	0	1	0	0	0	0
PF14238.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01613.21	2	4	4	11	5	7	1	6	4	11	6	3
PF00217.22	1	0	2	0	0	1	0	0	0	0	0	0
PF02012.23	0	0	0	0	0	0	0	0	0	0	0	0
PF00667.23	0	1	0	0	0	0	1	1	1	0	2	1
PF00175.24	10	14	9	14	15	14	13	8	18	27	23	13
PF13477.9	1	2	0	1	0	0	2	0	3	6	1	0
PF10555.12	3	2	1	0	3	0	2	1	0	3	1	1
PF00953.24	3	3	1	2	7	3	3	1	0	5	1	1
PF03033.23	0	2	0	6	4	6	1	2	1	7	1	2
PF04101.19	1	2	0	6	4	7	1	4	3	8	6	3
PF08478.13	1	1	0	0	0	1	0	0	0	0	0	0
PF17815.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13529.9	1	2	2	1	0	5	0	2	3	0	1	0
PF04616.17	5	2	5	0	4	2	0	3	7	7	0	1
PF01128.22	0	3	0	0	1	2	2	0	2	2	4	0
PF12127.11	0	1	0	0	0	5	0	0	0	0	0	1
PF05690.17	0	0	0	0	2	0	0	0	0	1	0	0
PF05593.17	9	9	27	36	0	0	0	97	167	241	108	0
PF15523.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06574.15	0	1	0	2	2	1	0	0	3	1	1	1
PF01687.20	0	2	0	3	2	1	0	0	3	1	1	1
PF01075.20	0	0	0	5	3	3	1	0	0	2	0	0
PF00852.22	0	0	0	0	0	0	0	0	0	0	0	0
PF02577.17	0	0	0	0	1	1	0	0	0	1	0	0
PF01078.24	1	1	0	0	1	1	1	0	0	3	1	0
PF13335.9	1	1	0	0	1	1	0	0	0	3	1	0
PF02660.18	1	0	1	2	0	1	1	0	1	2	2	1
PF01855.22	114	196	122	220	158	281	66	133	75	346	231	80
PF17147.7	111	189	118	208	154	272	59	131	71	327	220	75
PF01558.21	115	195	116	215	151	280	63	131	72	331	224	76
PF10371.12	110	154	95	161	126	220	58	129	70	317	219	75
PF13484.9	6	11	2	9	7	6	2	1	4	5	15	1
PF08308.14	0	1	0	3	0	0	2	2	2	2	8	0
PF07717.19	0	0	1	0	0	0	0	0	1	1	0	2
PF11898.11	0	0	1	0	0	0	0	0	1	1	0	2
PF06144.16	1	1	2	2	5	6	0	0	1	3	2	0
PF16353.8	30	21	10	28	11	40	31	49	21	51	12	3
PF00916.23	0	0	0	0	0	0	0	0	0	1	1	0
PF03772.19	1	1	0	1	1	0	0	0	1	1	1	0
PF06826.15	4	8	4	4	14	12	2	6	6	6	4	4
PF08019.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03808.16	0	0	0	6	0	0	3	0	10	3	16	0
PF17930.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06230.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00376.26	0	0	0	0	0	0	1	0	0	2	0	0
PF04298.15	3	1	0	1	1	0	0	2	1	3	2	1
PF11396.11	0	1	1	2	4	0	0	0	0	2	0	0
PF02602.18	1	7	4	3	2	0	2	4	3	2	1	2
PF13342.9	0	0	0	0	0	0	0	0	0	0	0	5
PF01923.21	0	2	1	2	0	1	0	1	0	1	5	1
PF12392.11	1	5	1	0	0	0	4	2	3	1	1	1
PF12419.11	1	3	1	1	0	0	1	0	1	2	0	0
PF03330.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01513.24	3	1	0	2	4	2	0	0	1	2	0	1
PF20143.2	3	0	0	2	3	2	0	0	1	2	0	1
PF01501.23	0	0	0	1	0	0	0	0	0	0	0	0
PF02554.17	1	1	0	1	0	6	0	0	2	0	1	1
PF13722.9	1	1	0	1	0	4	0	0	1	0	1	1
PF12801.10	2	5	0	5	2	2	0	0	4	3	0	0
PF00076.25	1	0	1	0	0	3	1	3	0	2	0	0
PF00474.20	6	2	6	2	2	11	4	1	0	8	3	3
PF06925.14	1	0	0	0	0	0	0	1	0	0	0	0
PF01258.20	0	0	0	0	2	1	0	0	0	0	0	0
PF13085.9	0	1	0	6	2	12	1	1	1	1	1	1
PF01127.25	0	0	0	0	0	0	0	0	0	0	0	0
PF19116.3	0	0	0	0	0	0	0	0	0	0	0	0
PF17803.4	0	0	0	0	0	0	0	0	0	0	0	0
PF03186.16	1	1	0	1	1	1	1	0	0	1	1	0
PF02371.19	49	46	44	63	43	26	40	57	53	106	110	20
PF07275.14	0	2	1	0	0	1	2	1	1	0	0	0
PF13560.9	0	1	3	0	0	0	2	2	1	0	1	0
PF18430.4	4	3	9	11	7	2	5	9	1	6	6	0
PF01695.20	2	7	2	2	1	3	1	5	3	10	4	2
PF02311.22	3	9	5	8	2	4	5	4	5	7	8	4
PF12833.10	7	18	5	18	9	12	16	16	14	42	35	10
PF10881.11	0	0	0	3	2	1	1	0	0	1	1	0
PF05272.14	0	0	0	0	0	0	0	0	0	1	1	0
PF03389.18	2	3	2	2	0	3	0	3	4	3	2	3
PF13655.9	3	6	2	6	0	1	0	0	0	2	1	3
PF00078.30	16	26	25	20	8	5	4	11	6	20	21	9
PF08388.14	6	14	7	12	1	3	3	4	4	9	9	5
PF13449.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11940.11	0	0	0	0	0	0	0	0	0	0	0	0
PF17432.5	0	0	0	0	0	0	0	0	0	0	0	0
PF13224.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01205.22	1	0	0	0	3	1	0	1	0	3	1	0
PF04324.18	4	1	8	8	2	4	1	4	3	5	6	0
PF08442.13	0	0	1	0	1	1	0	0	0	0	0	0
PF00549.22	2	5	4	3	8	9	2	2	2	5	4	2
PF13340.9	1	1	1	4	1	3	0	2	19	6	1	0
PF11713.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08774.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07228.15	0	2	2	1	0	0	1	3	2	7	3	0
PF13424.9	6	11	0	4	1	3	1	5	3	4	3	0
PF12770.10	0	0	0	0	0	0	0	0	0	1	0	0
PF04245.16	0	0	0	0	0	0	0	0	0	0	1	0
PF03069.18	0	0	0	0	0	0	0	0	0	0	0	0
PF03880.18	5	2	1	2	3	9	2	0	4	7	1	0
PF01494.22	1	2	0	1	0	2	0	3	0	0	1	0
PF04404.15	0	0	0	0	0	0	0	0	0	0	0	0
PF07187.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01571.24	1	2	1	7	5	7	1	1	3	6	1	0
PF08669.14	1	2	1	7	5	7	1	1	3	6	1	0
PF01734.25	1	2	3	6	3	5	0	1	3	2	1	1
PF00211.23	1	0	0	0	0	0	0	1	0	0	0	0
PF02055.19	0	0	0	0	0	0	0	0	0	0	0	0
PF17189.7	0	0	0	0	0	0	0	1	0	0	0	0
PF05175.17	4	5	2	5	5	3	0	1	5	4	5	0
PF02615.17	1	1	1	3	2	2	2	1	1	2	3	2
PF04879.19	0	4	4	2	1	2	1	0	0	3	2	1
PF00384.25	0	4	8	4	1	2	1	0	0	3	2	1
PF01568.24	0	2	3	2	1	2	1	0	0	1	0	0
PF01797.19	1	3	1	0	0	1	1	4	1	8	6	2
PF00563.23	12	16	11	13	6	10	13	12	11	28	22	11
PF04168.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01986.19	0	0	0	0	0	0	0	0	0	0	0	0
PF10518.12	0	1	1	0	0	0	0	0	0	0	0	0
PF02317.20	0	0	0	0	0	0	0	0	0	0	0	0
PF14863.9	0	0	1	3	3	2	0	0	0	0	0	0
PF04962.15	0	0	1	3	4	1	1	1	0	1	2	1
PF13548.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13374.9	1	1	0	0	0	0	1	3	1	2	1	0
PF16197.8	1	0	0	0	0	0	0	0	0	0	0	0
PF00698.24	2	7	1	3	1	2	1	0	1	2	1	0
PF14765.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08659.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09826.12	0	1	0	0	0	0	1	0	0	2	1	0
PF08309.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00111.30	0	3	1	2	3	6	3	2	2	2	6	3
PF01799.23	0	1	0	0	0	0	0	1	0	0	2	0
PF01315.25	0	0	0	0	0	2	0	1	0	0	2	0
PF02738.21	0	0	0	0	0	2	0	1	0	0	2	0
PF20256.1	0	0	0	0	0	2	0	2	0	0	2	0
PF03699.16	0	0	0	0	0	0	0	0	0	0	0	0
PF00174.22	0	0	0	0	0	0	0	0	0	0	0	0
PF03404.19	0	0	0	0	0	0	0	0	0	0	0	0
PF02504.18	15	14	12	15	11	9	4	20	15	38	12	11
PF04231.16	1	1	1	3	1	2	1	1	0	0	2	1
PF13564.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13305.9	0	0	0	0	1	0	0	0	0	0	0	0
PF01526.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13732.9	1	5	1	4	6	2	2	1	6	4	0	0
PF00543.25	0	0	0	1	0	0	1	0	0	3	1	0
PF16450.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01877.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13589.9	12	10	4	19	20	5	11	11	12	14	29	7
PF01119.22	3	4	1	2	2	0	4	1	1	1	3	1
PF08676.14	3	4	1	1	2	0	4	1	1	1	3	1
PF04375.17	0	0	0	0	0	0	0	0	0	0	0	0
PF09982.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03481.16	1	2	0	1	2	0	1	3	4	2	2	0
PF17773.4	0	0	0	0	0	1	0	0	0	0	0	0
PF14198.9	1	6	2	3	2	2	1	6	2	4	6	1
PF01420.22	0	0	1	2	0	2	1	6	5	10	6	2
PF18938.3	0	0	0	0	0	0	0	0	0	0	0	0
PF18651.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20009.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19076.3	0	0	0	0	0	0	0	0	0	0	0	0
PF07338.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13937.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04816.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13936.9	1	1	2	1	2	1	0	1	0	1	1	0
PF02657.18	0	0	0	0	0	0	0	0	0	0	0	0
PF14258.9	0	0	0	0	0	0	0	0	1	0	0	0
PF13415.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13188.10	0	0	0	1	1	2	0	3	2	1	0	0
PF01928.24	0	0	0	0	0	0	0	0	0	0	1	0
PF05235.17	0	0	0	0	0	0	0	0	0	0	0	0
PF20592.1	0	0	0	0	0	0	0	0	0	0	0	0
PF07501.15	5	8	4	5	1	3	5	4	5	11	6	1
PF18267.4	2	1	1	0	0	0	0	2	0	1	1	1
PF03460.20	5	6	9	8	4	12	5	14	7	34	17	3
PF01077.25	4	6	8	8	4	10	5	13	7	34	17	3
PF06271.15	0	0	0	4	0	1	1	1	0	6	4	1
PF01026.24	0	1	0	4	6	0	0	3	0	5	1	0
PF08291.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05099.16	0	0	0	0	1	0	0	0	1	0	0	0
PF09339.13	0	1	1	1	0	0	0	0	0	1	0	0
PF01614.21	0	1	1	1	0	0	0	0	0	1	0	0
PF08450.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03918.17	0	0	0	0	1	0	0	0	0	0	0	0
PF11950.11	0	0	0	0	0	0	0	0	0	1	0	0
PF13487.9	4	3	2	7	0	0	3	8	6	15	7	4
PF04227.15	0	0	0	0	0	2	0	0	0	0	0	0
PF00309.23	0	0	0	0	1	2	2	0	0	1	0	0
PF04963.16	0	0	0	0	1	2	2	0	0	1	0	0
PF04552.16	0	0	0	0	1	2	3	0	0	1	0	0
PF10986.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02005.19	0	0	0	0	0	0	0	0	0	0	0	0
PF00067.25	0	1	0	0	0	0	1	1	1	0	2	1
PF13533.9	2	0	0	3	0	0	1	1	1	3	1	0
PF13175.9	2	0	2	1	2	1	3	1	1	6	11	2
PF14716.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11349.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04026.15	10	36	11	36	20	20	8	29	26	45	30	6
PF19302.2	13	7	5	7	21	13	5	10	7	26	12	4
PF00764.22	5	4	3	4	4	6	1	1	4	9	4	4
PF01813.20	15	9	2	14	13	15	2	9	6	17	20	8
PF07882.15	13	10	19	46	25	37	24	31	31	82	50	13
PF02952.20	19	17	23	56	31	41	26	37	39	100	56	16
PF02632.17	2	0	1	2	0	1	3	4	0	5	2	1
PF02127.18	7	9	9	14	10	11	7	3	8	22	8	0
PF05167.15	0	7	1	4	1	1	5	2	5	3	1	6
PF12010.11	1	0	2	1	3	3	3	19	2	26	4	1
PF06838.14	2	0	0	0	0	1	0	0	0	1	3	0
PF07264.14	0	0	0	0	0	0	0	0	0	0	0	0
PF12005.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02011.18	0	0	0	0	0	0	0	0	0	0	0	0
PF09991.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13407.9	158	360	110	286	103	246	153	274	175	652	312	76
PF16078.8	0	0	0	0	1	0	0	0	0	0	0	0
PF13672.9	0	1	1	1	2	3	1	1	2	2	1	0
PF13173.9	1	2	1	2	2	3	1	1	0	2	2	0
PF13635.9	1	2	1	4	2	2	1	1	0	2	1	0
PF12644.10	0	0	0	0	0	0	0	0	0	0	0	0
PF07788.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09163.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01863.20	0	0	1	4	2	3	1	3	0	4	3	0
PF07833.14	3	0	0	1	0	8	0	0	2	0	0	0
PF17202.7	3	5	2	7	2	1	0	6	0	3	10	0
PF10418.12	14	17	11	14	15	14	15	14	19	39	22	12
PF11545.11	0	0	0	0	0	0	0	0	0	0	0	0
PF00290.23	1	0	0	0	0	0	0	0	0	0	0	0
PF13510.9	15	12	14	8	3	10	10	7	12	23	24	9
PF10588.12	10	8	11	6	2	3	4	4	11	15	15	6
PF00037.30	35	69	53	60	35	59	24	73	34	118	75	15
PF01817.24	1	1	2	5	2	3	3	6	2	4	0	1
PF02153.20	0	2	0	1	1	0	0	0	0	1	2	0
PF16177.8	0	0	0	0	0	0	0	0	0	0	0	0
PF13125.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01257.22	11	11	12	22	8	9	6	14	5	19	16	3
PF13237.9	4	6	1	8	3	9	3	2	1	6	5	1
PF01496.22	38	39	22	20	38	30	12	11	26	49	42	13
PF14194.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12844.10	1	5	0	6	2	3	2	6	1	2	4	1
PF01967.24	0	0	0	0	0	0	0	0	0	0	1	0
PF01758.19	1	1	1	0	0	0	0	0	1	0	1	0
PF13623.9	0	6	0	5	7	8	1	4	1	9	1	0
PF00732.22	0	0	0	0	0	0	0	0	0	0	0	0
PF05199.16	0	0	0	0	0	0	0	0	0	0	0	0
PF12895.10	0	1	2	2	0	0	5	2	1	7	1	0
PF18942.3	0	0	1	0	1	0	0	4	0	0	0	0
PF10825.11	0	1	1	0	1	0	0	0	0	0	0	0
PF02167.18	0	0	0	0	0	0	0	0	0	0	0	0
PF13144.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14535.9	3	4	3	2	0	1	4	1	4	16	3	3
PF02771.19	62	111	71	173	91	136	58	143	80	294	190	48
PF02770.22	62	111	71	173	91	136	58	143	80	294	190	48
PF00441.27	62	110	72	174	91	136	58	142	81	295	191	49
PF18952.3	6	0	0	2	2	0	0	1	2	9	0	0
PF01547.28	78	150	54	163	105	127	99	144	123	526	238	50
PF07683.17	0	1	2	1	0	4	0	3	0	1	0	0
PF01915.25	16	16	8	6	13	12	3	5	20	8	10	0
PF00150.21	2	0	1	2	0	0	2	0	1	2	1	1
PF12161.11	5	3	6	7	5	6	2	4	2	15	6	5
PF18537.4	4	7	5	12	4	4	4	14	2	21	8	5
PF03598.18	4	7	5	12	4	4	4	14	2	23	8	5
PF19436.2	4	8	5	12	4	4	4	14	4	23	8	5
PF03063.23	6	9	3	8	5	3	2	7	3	13	12	9
PF03060.18	10	9	3	2	0	0	2	2	4	11	2	1
PF05598.14	23	26	14	32	13	14	8	26	14	35	33	6
PF01076.22	5	2	0	0	1	1	0	1	2	2	4	3
PF09338.14	127	156	93	130	93	80	36	80	42	165	142	77
PF04723.17	32	30	22	25	16	19	13	32	12	68	49	14
PF19789.2	2	0	1	3	0	0	0	0	0	1	0	0
PF13290.9	5	12	2	8	29	32	5	5	3	10	13	0
PF05729.15	0	0	0	0	1	1	0	0	1	1	1	0
PF12750.10	0	0	0	0	0	0	0	0	0	0	0	0
PF19478.2	0	1	0	0	1	0	0	0	1	0	1	1
PF14193.9	0	0	0	0	0	0	0	1	0	0	0	0
PF18852.4	0	0	0	0	0	0	1	0	0	0	0	0
PF08401.14	0	2	1	0	0	2	2	1	1	0	0	0
PF06114.16	1	2	1	0	1	1	3	1	1	0	1	1
PF14191.9	0	2	1	0	0	5	2	3	1	0	0	0
PF14195.9	0	2	1	0	0	3	2	3	1	0	1	1
PF12645.10	3	0	0	3	1	1	1	0	0	0	2	0
PF00301.23	2	11	10	20	10	24	4	24	3	12	15	4
PF02920.18	28	37	47	42	27	18	14	58	35	99	68	23
PF14283.9	0	1	0	1	0	0	0	0	0	0	0	0
PF12666.10	0	0	1	0	0	0	0	0	0	0	0	0
PF12642.10	0	0	0	0	0	0	0	0	0	0	0	0
PF00042.25	0	0	0	0	0	0	0	0	0	0	0	0
PF12728.10	1	1	0	4	1	1	1	5	2	2	0	0
PF02545.17	1	0	1	1	0	2	0	2	0	1	1	0
PF13620.9	0	0	0	0	0	0	0	0	1	0	0	0
PF04413.19	0	0	0	1	0	0	0	0	0	0	0	0
PF03575.20	1	1	0	2	0	0	0	1	0	0	1	0
PF04613.17	0	0	0	2	0	1	0	0	0	0	0	0
PF11028.11	0	1	1	0	4	2	1	0	0	4	3	0
PF02417.18	1	1	1	1	0	0	0	1	0	1	1	1
PF13304.9	4	2	1	5	1	1	0	4	1	5	5	1
PF12186.11	0	1	0	2	3	8	0	0	0	1	0	0
PF01502.21	0	2	0	0	2	1	3	2	1	1	3	1
PF01503.20	0	1	0	1	2	0	3	2	1	1	2	1
PF08328.14	0	1	1	0	2	3	0	0	0	0	0	0
PF12008.11	1	0	2	2	0	1	2	1	2	2	2	1
PF04973.15	0	0	0	0	0	0	0	0	0	0	0	0
PF16403.8	1	5	0	0	0	0	1	1	0	4	2	4
PF02190.19	4	5	2	11	7	6	1	4	12	8	5	2
PF04327.15	4	6	2	4	1	2	1	4	10	2	3	0
PF01032.21	1	0	2	3	3	1	1	1	1	0	3	0
PF05582.15	0	0	0	0	0	2	0	0	0	0	0	0
PF01867.19	0	0	0	0	1	0	3	0	1	5	0	0
PF04468.15	1	1	0	3	8	4	3	4	2	8	2	1
PF09491.13	0	0	0	0	0	0	0	0	0	1	0	0
PF07355.15	37	66	28	42	30	35	16	36	15	52	69	33
PF05544.14	11	23	15	23	11	5	5	26	11	43	10	9
PF19571.2	0	4	1	0	1	0	0	1	4	0	1	1
PF13751.9	13	12	11	18	11	7	7	22	15	45	28	4
PF02604.22	3	3	1	1	0	2	4	6	2	5	6	0
PF13401.9	1	3	1	4	2	2	3	1	1	2	3	1
PF09299.14	1	2	1	0	1	1	1	0	1	2	10	1
PF20020.2	1	2	1	0	0	0	0	0	0	0	0	0
PF05164.16	0	2	2	2	1	1	0	0	1	8	3	1
PF00269.23	8	57	86	92	80	94	34	60	14	77	51	28
PF02616.17	0	1	0	0	1	0	0	1	0	1	2	0
PF01992.19	8	12	5	8	14	9	2	6	10	11	18	8
PF19568.2	0	0	0	0	0	0	0	1	0	0	0	0
PF18980.3	1	0	2	1	1	0	1	0	5	4	6	0
PF01946.20	0	0	1	1	0	1	1	2	0	0	6	1
PF18075.4	0	3	2	6	1	5	3	2	2	9	3	0
PF12663.10	1	0	0	3	0	0	2	2	1	2	1	0
PF13847.9	0	2	4	3	1	4	0	2	1	4	2	0
PF14082.9	1	0	0	0	0	0	0	0	1	0	0	0
PF18828.4	0	2	1	0	0	1	1	1	0	0	0	0
PF05713.14	0	1	0	0	0	2	0	2	0	1	0	0
PF13588.9	2	2	1	1	1	0	0	0	0	0	0	1
PF08463.13	2	4	4	3	3	3	2	2	1	4	3	1
PF13263.9	1	1	1	0	0	0	0	1	1	5	1	0
PF02906.17	14	18	12	21	6	14	10	22	16	35	27	7
PF02256.20	10	6	7	4	2	3	4	3	11	13	13	5
PF12687.10	0	0	0	1	0	0	0	0	0	0	2	0
PF13150.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12991.10	0	0	0	0	0	0	0	0	0	0	0	0
PF01656.26	1	5	1	5	3	2	5	2	3	2	3	2
PF01609.24	20	19	22	43	29	26	8	35	19	61	51	15
PF02401.21	25	23	29	25	33	24	6	28	6	92	32	9
PF04060.16	6	9	1	5	4	9	2	12	8	16	13	2
PF13375.9	13	20	14	26	9	14	11	14	16	30	23	13
PF14266.9	4	0	2	2	6	4	0	2	0	3	0	0
PF12685.10	1	0	0	1	4	0	1	0	4	1	2	3
PF03313.18	2	3	2	4	11	7	1	2	2	4	4	0
PF13458.9	2	7	3	6	2	9	6	5	4	7	10	0
PF00941.24	0	1	0	1	0	1	0	0	0	0	0	0
PF03450.20	0	1	0	1	0	1	0	0	0	0	0	0
PF02629.22	3	8	3	4	7	15	2	2	8	7	5	3
PF04199.16	0	0	1	2	0	0	0	0	0	0	1	0
PF01311.23	1	3	0	1	0	0	2	2	4	6	4	0
PF12733.10	3	6	3	7	0	0	0	0	0	3	3	0
PF02561.17	6	21	9	11	1	2	12	19	8	66	19	7
PF02465.21	41	126	46	56	9	11	18	76	19	111	59	12
PF07195.15	69	202	69	77	15	13	25	105	28	136	86	18
PF20074.2	5	7	2	3	2	4	1	7	2	10	4	3
PF06429.16	50	106	49	123	27	16	74	105	70	434	177	42
PF01814.26	4	4	1	4	5	6	3	1	5	11	8	2
PF07194.14	26	34	18	45	13	16	44	53	69	117	99	15
PF02895.17	26	34	18	45	13	16	44	53	69	117	99	15
PF01139.20	0	2	0	0	0	0	0	0	0	1	1	0
PF05076.16	1	1	0	0	0	0	0	0	0	0	1	0
PF09951.12	1	1	0	0	0	0	0	0	0	0	2	0
PF12673.10	0	3	0	0	5	0	6	3	12	5	6	0
PF08220.15	2	2	2	6	4	5	2	1	3	16	3	1
PF00455.25	2	2	2	6	3	4	2	1	3	15	3	1
PF03788.17	0	1	0	0	0	0	0	0	0	0	0	0
PF03116.18	1	8	4	4	1	6	1	2	2	5	6	1
PF06580.16	2	4	4	2	2	1	4	3	4	12	5	2
PF04233.17	0	1	0	0	1	1	0	0	0	0	0	0
PF03496.17	0	0	0	0	0	0	0	0	0	0	0	0
PF13479.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01507.22	1	1	1	4	2	0	1	1	1	4	0	0
PF13714.9	0	1	0	0	0	0	0	0	1	1	0	0
PF12958.10	0	0	0	0	0	0	0	0	0	0	0	0
PF14236.9	0	0	0	0	0	0	0	0	0	0	0	2
PF17746.4	0	3	0	0	0	0	1	0	3	0	2	1
PF03749.16	0	3	0	0	0	0	1	0	3	0	2	1
PF07943.16	0	1	0	1	0	1	2	2	0	2	3	2
PF08769.14	1	0	1	4	4	3	1	2	0	2	0	0
PF18144.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10048.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08013.14	0	0	2	4	2	2	1	2	3	11	3	1
PF01487.18	1	1	0	2	0	2	0	0	0	1	0	0
PF13320.9	16	8	5	11	0	2	5	17	3	22	5	1
PF02719.18	3	1	0	7	2	4	5	1	2	4	1	1
PF08485.13	0	0	0	0	0	1	0	0	0	0	0	0
PF12911.10	4	4	3	5	4	7	2	1	0	8	3	2
PF07804.15	2	1	0	1	1	0	1	1	1	5	5	2
PF20613.1	0	0	0	0	0	0	0	0	0	0	0	1
PF00801.23	0	0	0	0	3	0	0	0	0	1	0	0
PF01113.23	4	1	0	1	3	3	1	2	2	7	3	0
PF05173.17	4	1	0	1	3	3	1	2	2	7	3	0
PF05922.19	0	0	0	0	1	4	2	5	0	3	1	0
PF07532.14	23	11	11	6	3	4	9	44	19	23	15	0
PF19192.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19191.3	0	0	0	0	0	0	0	0	0	0	0	0
PF14284.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09357.13	0	0	0	0	0	0	0	0	0	0	0	0
PF07693.17	0	0	0	2	1	0	0	0	0	0	0	0
PF13238.9	0	1	0	0	0	0	1	2	0	0	0	0
PF00923.22	2	2	6	1	3	0	1	2	5	6	4	1
PF10991.11	0	0	0	0	0	0	0	0	1	0	1	0
PF10926.11	0	0	1	1	0	0	0	0	2	0	4	1
PF05673.16	0	1	0	0	0	0	0	1	0	0	3	0
PF14202.9	0	2	0	0	0	1	0	0	0	3	1	1
PF15583.9	0	0	0	0	0	0	0	0	0	0	2	0
PF14568.9	1	0	0	1	0	0	0	0	0	0	2	0
PF14080.9	0	0	0	0	0	0	0	0	0	0	3	0
PF14062.9	0	0	0	1	0	0	0	0	0	1	2	0
PF00145.20	8	0	14	25	1	3	1	2	0	4	17	1
PF00326.24	3	7	7	14	14	30	5	6	4	18	1	0
PF07881.15	13	10	19	46	25	37	24	31	31	82	50	13
PF13853.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00183.21	15	6	2	28	44	15	14	19	21	26	47	12
PF00639.24	0	4	0	4	16	10	2	2	1	5	0	0
PF13448.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01716.21	0	0	0	0	0	0	0	0	0	0	0	0
PF18998.3	4	5	2	3	131	132	8	19	20	36	25	2
PF20597.1	0	0	0	0	0	0	0	2	0	1	0	0
PF18205.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19778.2	0	0	0	0	0	0	0	2	0	0	0	0
PF13151.9	0	0	0	4	0	3	0	0	0	0	2	1
PF19553.2	1	1	0	0	0	1	0	0	0	1	0	0
PF10646.12	0	0	2	2	4	1	1	0	5	2	6	2
PF19364.2	21	28	17	28	25	18	13	21	10	38	45	29
