FeatureID	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF11191.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18140.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF00629.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF12576.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04465.15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF03212.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16132.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04348.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08267.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18914.3	2	0	0	0	0	0	1	0	0	0	6	0	0	0	0
PF09585.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10128.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF20171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14718.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04325.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05321.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11168.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09349.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08021.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04954.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00657.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01389.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08899.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF04444.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03445.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10335.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17806.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12388.11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF03583.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01323.23	0	0	0	1	0	0	0	0	0	13	2	3	0	0	0
PF05048.16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF04307.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07752.14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
PF02359.21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF02933.20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF01941.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05101.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11299.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10368.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01597.22	2	1	1	3	0	0	4	3	4	0	3	1	1	1	1
PF14237.9	0	1	0	1	0	0	16	3	9	6	1	3	7	3	3
PF03740.16	0	0	0	0	0	0	0	1	1	0	7	1	0	3	0
PF19029.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF16798.8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PF14509.9	1	1	1	2	0	0	8	25	22	6	14	3	3	28	10
PF17915.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13369.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07758.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18273.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02976.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14402.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18895.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PF10079.12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF03710.18	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
PF08335.14	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
PF10432.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10698.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF15579.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03411.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04116.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF16743.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF14696.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18483.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17041.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19077.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09330.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07603.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04505.15	0	3	0	2	0	0	11	4	8	0	0	0	0	3	3
PF02925.19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF00963.21	0	2	1	5	2	0	2	3	14	11	0	5	3	9	8
PF08406.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01875.20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF08798.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09829.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13456.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03605.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07542.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04971.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14169.9	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
PF10057.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11907.11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF09899.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14332.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17517.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12902.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06276.15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF11575.11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF18731.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03958.20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF09423.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF20239.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00060.29	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF13640.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03079.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13400.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF15935.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19034.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19952.2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
PF13103.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18305.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04957.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02694.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16119.8	2	1	1	4	1	0	1	2	0	0	0	0	1	2	0
PF18029.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03109.19	0	0	0	0	1	0	0	0	1	6	1	1	0	0	0
PF02600.19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05187.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07452.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05761.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05721.16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF06253.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11306.11	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0
PF16897.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08271.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00328.25	0	1	0	0	0	0	1	1	2	1	3	0	1	1	3
PF09994.12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF14742.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13872.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13871.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04687.15	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
PF14098.9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
PF14069.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10628.12	0	0	0	0	0	0	31	2	1	3	0	0	70	0	0
PF06719.16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF06977.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02494.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11751.11	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
PF03743.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00201.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05227.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02374.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17886.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09923.12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF00875.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06993.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03524.18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07506.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01921.21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PF11887.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01363.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02205.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05995.15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF13731.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16118.8	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0
PF10741.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12973.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18339.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18337.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12137.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06097.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14471.9	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
PF00421.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00360.23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF18823.4	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0
PF20169.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PF06282.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04886.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00028.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07819.16	0	0	0	0	0	0	2	0	0	0	0	0	2	3	0
PF18551.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04546.16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF10652.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03886.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19530.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05034.16	0	0	0	0	0	0	0	0	1	2	0	0	2	1	0
PF07476.14	0	0	0	0	0	0	0	0	1	2	0	0	2	1	0
PF02963.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03771.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08443.14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF10670.12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF01341.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05163.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08542.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF18458.4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF16203.8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF01837.19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF01474.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10761.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03320.16	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
PF08827.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02530.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13356.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03104.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00136.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11750.11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF09341.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06439.14	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
PF04151.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13906.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05547.14	0	0	1	0	0	0	0	1	0	0	2	1	0	0	1
PF07642.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07520.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02778.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PF01974.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PF04280.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19582.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08126.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01364.21	0	0	1	1	1	1	2	4	10	1	1	1	3	7	1
PF18798.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18853.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18858.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03414.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13976.9	0	0	0	0	0	0	0	1	0	0	5	0	0	3	1
PF07727.17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF01789.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07126.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07099.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04972.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13746.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11614.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02412.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04257.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17946.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08907.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18363.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18365.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18327.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF14850.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF11564.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF20558.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09674.13	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1
PF02415.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04734.16	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
PF19086.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12094.11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF12401.11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF06240.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19327.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09830.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06259.15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF04200.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17652.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03548.18	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
PF17992.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18085.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02676.17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF18884.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10094.12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF02630.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11376.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11189.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04261.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03640.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00827.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17999.4	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
PF07073.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10973.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01218.21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF06181.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF07916.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06078.14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF05985.14	0	1	1	1	0	0	2	2	0	2	0	1	1	0	0
PF18406.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01710.19	0	0	0	1	0	0	0	0	1	0	1	3	1	3	0
PF18950.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PF08433.13	0	0	0	1	0	0	0	0	0	1	7	1	0	0	0
PF16477.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19906.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07947.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13613.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF13359.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF02870.18	0	0	0	0	0	0	1	1	0	0	0	1	1	4	1
PF09413.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19448.2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
PF05154.19	0	0	0	0	0	0	41	5	11	2	0	1	9	3	3
PF09862.12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PF14620.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF17723.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18435.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19773.2	0	0	1	0	0	0	0	1	1	0	2	2	0	0	0
PF00413.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14353.9	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
PF07157.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13605.9	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0
PF13571.9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
PF13148.9	0	0	0	0	0	0	0	2	0	0	3	0	3	5	1
PF13776.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07994.15	3	9	2	24	7	1	26	16	41	1	11	10	11	4	18
PF01658.20	3	9	2	24	7	1	26	16	41	1	11	10	11	4	18
PF03815.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02395.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19898.2	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0
PF14294.9	2	4	4	14	2	0	10	12	3	5	31	10	17	17	13
PF00022.22	18	50	9	14	20	8	5	24	21	21	4	30	14	27	14
PF14311.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01903.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05567.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06213.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03738.17	0	0	0	0	0	0	2	0	2	0	0	0	1	1	0
PF04610.17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF09411.13	0	0	0	0	0	0	1	0	3	0	1	0	0	4	3
PF19451.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF19992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14394.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PF02366.21	0	0	0	0	0	0	8	1	2	2	0	1	4	9	3
PF04566.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04567.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13480.10	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0
PF02709.17	0	0	0	0	0	0	0	4	3	1	0	0	0	3	1
PF03091.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10131.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19420.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13462.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06821.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01472.23	0	0	0	0	0	0	0	2	4	0	0	0	0	8	0
PF19851.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13282.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11249.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01865.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05159.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17207.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00493.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17855.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08886.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09459.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18799.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11871.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09620.13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PF10101.12	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0
PF19403.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12228.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03625.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02239.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13433.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06241.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14497.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03695.16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF09603.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04336.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07143.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF17186.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF20094.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02119.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14126.9	0	0	0	0	0	0	16	4	8	0	0	0	2	6	2
PF18939.3	0	0	0	0	0	0	2	4	1	0	1	0	4	2	1
PF14100.9	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
PF13621.9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PF18964.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF19666.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16976.8	0	0	0	0	1	0	0	2	1	0	2	2	0	1	0
PF16160.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13428.9	0	0	0	0	1	0	2	1	0	2	0	0	4	2	0
PF08212.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01914.20	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
PF09028.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11821.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF20216.1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
PF19821.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12236.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06803.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04362.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03379.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18930.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04185.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05947.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14710.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF03929.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19962.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00351.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01956.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11398.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14338.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF19054.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14261.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11687.11	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
PF13516.9	0	0	0	0	0	0	0	0	0	21	0	3	0	0	0
PF06338.14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF11858.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14581.9	0	0	0	0	0	0	0	0	0	17	1	2	0	0	0
PF07784.14	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
PF13648.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14502.9	0	0	0	0	0	0	1	0	0	5	0	2	0	0	0
PF14503.9	0	0	0	0	0	0	1	0	0	5	0	2	0	0	0
PF10797.12	0	0	0	2	0	0	1	0	0	8	0	2	0	0	0
