FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c	Name
PF04967.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HTH DNA binding domain
PF12225.11	2.0	0.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	2.0	1.0	2.0	2.0	6.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	5.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	1.0	2.0	2.0	7.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	Methylene-tetrahydrofolate reductase C terminal
PF17200.7	1.0	38.0	0.0	4.0	0.0	46.0	0.0	0.0	1.0	7.0	1.0	0.0	2.0	6.0	1.0	3.0	1.0	8.0	6.0	3.0	6.0	24.0	13.0	2.0	31.0	9.0	12.0	2.0	1.0	7.0	17.0	9.0	7.0	15.0	5.0	2.0	8.0	6.0	8.0	3.0	7.0	6.0	Single Cache domain 2
PF00089.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Trypsin
PF09002.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF1887)
PF02798.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glutathione S-transferase, N-terminal domain
PF00043.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glutathione S-transferase, C-terminal domain
PF11734.11	0.0	2.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	1.0	5.0	2.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	3.0	0.0	1.0	1.0	7.0	9.0	3.0	9.0	17.0	8.0	10.0	5.0	10.0	11.0	4.0	5.0	1.0	2.0	7.0	9.0	3.0	TilS substrate C-terminal domain
PF05853.15	1.0	2.0	1.0	0.0	0.0	5.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	0.0	0.0	4.0	8.0	6.0	4.0	0.0	1.0	beta-keto acid cleavage enzyme
PF03551.17	1.0	5.0	1.0	1.0	0.0	11.0	3.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	6.0	0.0	2.0	2.0	5.0	1.0	0.0	6.0	20.0	21.0	17.0	39.0	35.0	18.0	20.0	19.0	11.0	6.0	2.0	10.0	13.0	7.0	13.0	13.0	3.0	Transcriptional regulator PadR-like family
PF10400.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	4.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	Virulence activator alpha C-term
PF07848.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	PaaX-like protein
PF08223.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	PaaX-like protein C-terminal domain
PF07729.15	2.0	11.0	0.0	8.0	5.0	10.0	3.0	5.0	3.0	7.0	1.0	6.0	3.0	3.0	7.0	4.0	3.0	15.0	5.0	1.0	5.0	6.0	3.0	0.0	9.0	10.0	18.0	17.0	13.0	22.0	6.0	24.0	24.0	10.0	5.0	2.0	23.0	13.0	10.0	12.0	10.0	8.0	FCD domain
PF01386.22	1.0	5.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	6.0	8.0	5.0	0.0	1.0	4.0	0.0	1.0	3.0	0.0	4.0	0.0	4.0	0.0	0.0	5.0	4.0	2.0	1.0	6.0	3.0	3.0	3.0	5.0	6.0	7.0	11.0	5.0	2.0	1.0	12.0	2.0	4.0	Ribosomal L25p family
PF14693.9	1.0	5.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	6.0	8.0	5.0	0.0	1.0	4.0	0.0	1.0	3.0	0.0	4.0	0.0	4.0	0.0	0.0	5.0	4.0	2.0	1.0	6.0	3.0	3.0	3.0	5.0	6.0	7.0	11.0	5.0	2.0	1.0	12.0	1.0	4.0	Ribosomal protein TL5, C-terminal domain
PF13116.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Protein of unknown function
PF16199.8	0.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	5.0	3.0	1.0	2.0	3.0	3.0	6.0	12.0	2.0	1.0	2.0	2.0	4.0	3.0	4.0	2.0	5.0	2.0	Radical_SAM C-terminal domain
PF11520.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Chromatin protein Cren7
PF02631.19	2.0	3.0	0.0	2.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	7.0	4.0	1.0	1.0	6.0	11.0	11.0	2.0	6.0	6.0	1.0	4.0	12.0	6.0	3.0	2.0	6.0	2.0	RecX family
PF14319.9	0.0	3.0	0.0	5.0	0.0	16.0	2.0	2.0	0.0	1.0	2.0	1.0	3.0	10.0	5.0	3.0	2.0	10.0	0.0	2.0	0.0	3.0	2.0	0.0	45.0	10.0	4.0	8.0	11.0	15.0	16.0	11.0	9.0	23.0	14.0	2.0	22.0	6.0	3.0	13.0	5.0	5.0	Transposase zinc-binding domain
PF04986.16	0.0	3.0	0.0	5.0	0.0	16.0	2.0	2.0	0.0	1.0	2.0	1.0	3.0	10.0	5.0	3.0	2.0	10.0	0.0	2.0	0.0	3.0	3.0	0.0	148.0	17.0	6.0	10.0	11.0	24.0	19.0	15.0	11.0	39.0	19.0	3.0	28.0	6.0	6.0	34.0	18.0	7.0	Putative transposase
PF18974.3	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF5710)
PF13699.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF4157)
PF00092.31	7.0	1.0	1.0	2.0	7.0	1.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	4.0	3.0	3.0	1.0	1.0	2.0	2.0	1.0	0.0	16.0	21.0	27.0	22.0	21.0	68.0	37.0	30.0	21.0	6.0	8.0	12.0	7.0	1.0	6.0	11.0	40.0	14.0	von Willebrand factor type A domain
PF14489.9	1.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	5.0	7.0	0.0	3.0	1.0	14.0	6.0	4.0	3.0	3.0	1.0	20.0	4.0	1.0	QueF-like protein
PF04383.16	0.0	4.0	1.0	3.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	3.0	1.0	3.0	3.0	0.0	21.0	11.0	14.0	11.0	26.0	23.0	9.0	6.0	11.0	17.0	9.0	4.0	6.0	6.0	4.0	6.0	17.0	4.0	KilA-N domain
PF05693.16	2.0	2.0	0.0	6.0	6.0	0.0	2.0	2.0	0.0	8.0	6.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	2.0	12.0	30.0	4.0	38.0	48.0	6.0	34.0	30.0	2.0	14.0	6.0	0.0	0.0	2.0	2.0	32.0	0.0	Glycogen synthase
PF11897.11	2.0	3.0	1.0	4.0	18.0	0.0	1.0	2.0	0.0	6.0	19.0	7.0	1.0	1.0	2.0	2.0	1.0	3.0	6.0	2.0	0.0	4.0	1.0	0.0	0.0	9.0	20.0	4.0	28.0	33.0	2.0	16.0	15.0	16.0	18.0	23.0	0.0	7.0	4.0	2.0	17.0	3.0	Protein of unknown function (DUF3417)
PF12439.11	2.0	5.0	0.0	2.0	8.0	0.0	1.0	1.0	0.0	1.0	8.0	22.0	0.0	1.0	3.0	1.0	0.0	4.0	2.0	0.0	0.0	9.0	0.0	1.0	6.0	4.0	11.0	9.0	7.0	22.0	4.0	8.0	2.0	19.0	21.0	23.0	3.0	3.0	0.0	8.0	10.0	10.0	Glycogen debranching enzyme N terminal
PF06202.17	2.0	5.0	0.0	2.0	8.0	0.0	1.0	1.0	0.0	1.0	8.0	22.0	0.0	1.0	3.0	1.0	0.0	4.0	2.0	0.0	0.0	9.0	0.0	1.0	6.0	4.0	12.0	9.0	7.0	22.0	4.0	8.0	2.0	23.0	24.0	28.0	3.0	3.0	0.0	8.0	15.0	10.0	Amylo-alpha-1,6-glucosidase
PF03065.18	0.0	1.0	2.0	3.0	5.0	1.0	0.0	1.0	0.0	3.0	5.0	17.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	6.0	9.0	3.0	11.0	13.0	8.0	13.0	9.0	15.0	3.0	16.0	4.0	2.0	0.0	9.0	6.0	6.0	Glycosyl hydrolase family 57
PF12708.10	2.0	2.0	0.0	1.0	0.0	4.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	7.0	3.0	1.0	4.0	0.0	1.0	0.0	5.0	2.0	0.0	6.0	4.0	10.0	1.0	5.0	4.0	9.0	9.0	7.0	3.0	3.0	7.0	4.0	0.0	2.0	4.0	12.0	2.0	Pectate lyase superfamily protein
PF00295.20	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	12.0	9.0	12.0	5.0	10.0	9.0	32.0	20.0	13.0	3.0	3.0	7.0	4.0	3.0	3.0	3.0	9.0	1.0	Glycosyl hydrolases family 28
PF01095.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	244.0	40.0	83.0	97.0	18.0	14.0	315.0	29.0	48.0	100.0	6.0	9.0	75.0	34.0	26.0	6.0	2.0	1.0	Pectinesterase
PF07495.16	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	3.0	15.0	26.0	10.0	56.0	72.0	1.0	22.0	22.0	3.0	9.0	15.0	2.0	10.0	1.0	2.0	20.0	3.0	Y_Y_Y domain
PF13636.9	0.0	0.0	1.0	1.0	4.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	8.0	10.0	12.0	4.0	11.0	16.0	4.0	8.0	8.0	2.0	7.0	4.0	8.0	4.0	7.0	9.0	4.0	3.0	RNA-binding PUA-like domain of methyltransferase RsmF
PF02591.18	0.0	0.0	1.0	1.0	11.0	0.0	0.0	1.0	0.0	1.0	7.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	2.0	7.0	11.0	2.0	3.0	4.0	2.0	8.0	3.0	0.0	5.0	0.0	0.0	0.0	2.0	C4-type zinc ribbon domain
PF04205.17	1.0	11.0	2.0	4.0	5.0	11.0	3.0	0.0	3.0	9.0	9.0	4.0	3.0	2.0	6.0	3.0	1.0	7.0	2.0	4.0	4.0	5.0	10.0	0.0	12.0	6.0	16.0	11.0	18.0	28.0	8.0	13.0	13.0	16.0	14.0	15.0	13.0	13.0	11.0	22.0	7.0	14.0	FMN-binding domain
PF03993.15	75.0	52.0	9.0	10.0	45.0	10.0	22.0	70.0	38.0	148.0	84.0	118.0	5.0	5.0	13.0	20.0	62.0	40.0	0.0	15.0	9.0	50.0	25.0	0.0	8.0	48.0	42.0	30.0	34.0	35.0	19.0	18.0	34.0	35.0	74.0	100.0	182.0	39.0	46.0	10.0	25.0	29.0	Domain of Unknown Function (DUF349)
PF02308.19	0.0	2.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	6.0	4.0	6.0	2.0	4.0	6.0	4.0	3.0	9.0	4.0	1.0	2.0	1.0	0.0	2.0	5.0	0.0	MgtC family
PF13205.9	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	11.0	6.0	1.0	7.0	10.0	1.0	1.0	5.0	0.0	3.0	0.0	1.0	6.0	2.0	Bacterial Ig-like domain
PF12831.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	2.0	15.0	19.0	1.0	4.0	8.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	FAD dependent oxidoreductase
PF10459.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	8.0	15.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Peptidase S46
PF02475.19	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	8.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	Met-10+ like-protein
PF13368.9	3.0	0.0	0.0	3.0	21.0	0.0	0.0	0.0	0.0	14.0	6.0	18.0	0.0	0.0	0.0	3.0	3.0	3.0	3.0	3.0	9.0	6.0	3.0	0.0	3.0	15.0	39.0	18.0	37.0	64.0	3.0	30.0	18.0	3.0	12.0	6.0	3.0	0.0	7.0	0.0	36.0	6.0	Topoisomerase C-terminal repeat
PF01975.20	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	5.0	6.0	3.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	2.0	0.0	Survival protein SurE
PF04390.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	Lipopolysaccharide-assembly
PF06824.14	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	5.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	3.0	0.0	Metal-independent alpha-mannosidase (GH125)
PF14128.9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	1.0	3.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	5.0	1.0	2.0	Domain of unknown function (DUF4295)
PF05681.17	6.0	7.0	0.0	4.0	10.0	13.0	8.0	5.0	3.0	11.0	11.0	15.0	10.0	5.0	9.0	5.0	1.0	5.0	5.0	5.0	3.0	18.0	7.0	2.0	6.0	9.0	19.0	15.0	12.0	32.0	9.0	19.0	20.0	11.0	14.0	17.0	26.0	5.0	6.0	8.0	17.0	8.0	Fumarate hydratase (Fumerase)
PF16314.8	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	10.0	5.0	1.0	5.0	3.0	1.0	3.0	5.0	0.0	0.0	1.0	0.0	3.0	1.0	Domain of unknown function (DUF4954)
PF02347.19	1.0	3.0	2.0	4.0	3.0	2.0	0.0	5.0	2.0	16.0	10.0	14.0	1.0	0.0	4.0	2.0	3.0	2.0	2.0	5.0	2.0	4.0	1.0	0.0	1.0	14.0	18.0	14.0	19.0	24.0	7.0	10.0	13.0	5.0	10.0	13.0	9.0	14.0	1.0	7.0	15.0	4.0	Glycine cleavage system P-protein
PF13525.9	1.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	4.0	4.0	0.0	11.0	17.0	4.0	6.0	6.0	2.0	4.0	6.0	3.0	7.0	1.0	3.0	3.0	5.0	Outer membrane lipoprotein
PF14805.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Tetrahydrodipicolinate N-succinyltransferase N-terminal
PF02897.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	0.0	3.0	7.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0	Prolyl oligopeptidase, N-terminal beta-propeller domain
PF02405.19	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	Permease MlaE
PF01464.23	2.0	1.0	0.0	2.0	3.0	3.0	3.0	2.0	3.0	6.0	11.0	8.0	2.0	1.0	3.0	1.0	2.0	6.0	2.0	0.0	1.0	5.0	3.0	1.0	3.0	7.0	9.0	8.0	10.0	8.0	2.0	10.0	10.0	4.0	7.0	10.0	5.0	3.0	3.0	5.0	10.0	5.0	Transglycosylase SLT domain
PF18935.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	6.0	1.0	11.0	23.0	2.0	14.0	6.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	Family of unknown function (DUF5683)
PF13100.9	2.0	1.0	0.0	1.0	10.0	0.0	0.0	1.0	0.0	2.0	2.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	9.0	13.0	0.0	2.0	1.0	1.0	5.0	8.0	0.0	4.0	0.0	3.0	5.0	0.0	OstA-like protein
PF14134.9	2.0	0.0	1.0	0.0	4.0	1.0	0.0	1.0	0.0	2.0	9.0	4.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	3.0	2.0	5.0	4.0	2.0	9.0	0.0	0.0	0.0	11.0	13.0	6.0	3.0	1.0	1.0	2.0	10.0	1.0	Domain of unknown function (DUF4301)
PF00329.22	0.0	6.0	0.0	1.0	8.0	1.0	1.0	3.0	0.0	6.0	9.0	11.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	2.0	3.0	0.0	0.0	3.0	1.0	4.0	4.0	7.0	10.0	3.0	7.0	3.0	14.0	9.0	22.0	4.0	4.0	1.0	8.0	8.0	2.0	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
PF00346.22	0.0	6.0	0.0	2.0	18.0	1.0	1.0	3.0	0.0	6.0	17.0	21.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	2.0	3.0	0.0	0.0	4.0	1.0	6.0	5.0	7.0	10.0	3.0	6.0	3.0	14.0	9.0	22.0	4.0	4.0	1.0	12.0	7.0	2.0	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF19838.2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	9.0	1.0	13.0	18.0	3.0	13.0	7.0	5.0	6.0	2.0	1.0	1.0	1.0	0.0	13.0	2.0	LptD protein
PF14123.9	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	3.0	3.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	Domain of unknown function (DUF4290)
PF08666.15	3.0	0.0	0.0	5.0	0.0	6.0	1.0	2.0	1.0	1.0	1.0	2.0	4.0	0.0	7.0	3.0	1.0	11.0	0.0	4.0	0.0	4.0	5.0	1.0	21.0	25.0	20.0	13.0	15.0	15.0	21.0	27.0	22.0	22.0	20.0	12.0	13.0	6.0	7.0	12.0	16.0	17.0	SAF domain
PF13740.9	3.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	7.0	5.0	7.0	22.0	3.0	7.0	7.0	7.0	4.0	4.0	0.0	1.0	3.0	0.0	10.0	1.0	ACT domain
PF14127.9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	6.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	Domain of unknown function (DUF4294)
PF04773.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	11.0	2.0	21.0	27.0	8.0	16.0	18.0	1.0	4.0	1.0	4.0	8.0	4.0	5.0	2.0	4.0	FecR protein
PF16344.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	2.0	12.0	17.0	1.0	6.0	10.0	1.0	1.0	1.0	2.0	4.0	3.0	3.0	0.0	0.0	Domain of unknown function (DUF4974)
PF03571.18	0.0	2.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	4.0	4.0	4.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	14.0	14.0	8.0	26.0	32.0	2.0	18.0	12.0	8.0	6.0	10.0	4.0	4.0	6.0	0.0	22.0	0.0	Peptidase family M49
PF02666.18	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	6.0	2.0	5.0	4.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	Phosphatidylserine decarboxylase
