FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF00702.29	5.44178800974533	4.80213544478953	5.62266317732185	-0.812717828466166	0.538931900195579	1.42331772005157	0.0520000841472209	0.0154487728251938	0.303438597768042	0.00640959040959044	0.0652131552564496
PF10543.12	0.825251442608428	0.671326007422747	0.895460238647474	-0.127809695744003	2.70959396418518	0.032906682041407	0.476349101476354	0.745569300919045	0.98831811648246	0.719906893106893	0.97021839759618
PF10552.12	-2.27043209708427	-0.813575010334848	-3.09228663607899	2.21591759550923	4.20302952718207	-0.480977186629719	0.269153908253317	0.291653006452933	0.782707146743831	0.285912887112887	0.774595195559863
PF00692.22	2.24474130503407	1.76579389820998	2.41971759145397	-0.718354855070952	1.47083583883937	0.385273914774921	0.30533334183134	0.275604517645733	0.888865452189841	0.291581618381618	0.681225286202773
PF06605.14	0.887354510364045	-0.447234756938866	1.45220923121264	-1.64278529189194	3.74433371672644	0.385226607475064	0.309127256765295	0.330502599078327	0.928337717162665	0.265183616383616	0.783191349921891
PF18013.4	0.867183033950109	1.04466776140634	0.768348409935082	0.174674113476619	3.13262678019894	-0.0444093698947795	0.472666667682047	0.78618117865685	0.991471483218546	0.792372827172827	0.990267103999762
PF01551.25	5.69235403323377	4.34791594406074	5.88699732937109	-1.41383358426067	1.52297167598462	0.863845576323616	0.136575644753774	0.0501561324512599	0.601447013926894	0.0257086913086913	0.226925047589132
PF01521.23	-1.42880689009536	-0.808168289132071	-1.72913381156676	1.08634700724616	3.97569345439808	-0.230619284837804	0.380666671353383	0.527652190483879	0.918667457389839	0.532670529470529	0.910997289220305
PF08282.15	4.22578321900159	4.34389098682197	4.18348448169761	0.107559186646893	1.08562869328016	-0.0932696108119845	0.459693539142167	0.858495364335898	0.999698097540844	0.788041158841159	0.997562227830103
PF01219.22	-0.687534437115286	-1.28035078259801	-0.38592693140077	-0.851173306474341	3.66980147123186	0.1981638392641	0.39333333747232	0.552337334980535	0.948033593681474	0.513873726273726	0.845856060478591
PF00654.23	2.29067610398928	0.745182501332048	2.69773654842395	-1.76994962389105	2.73202155119147	0.593065051720949	0.196000017862304	0.124392900779917	0.795609470054444	0.0801246753246753	0.402201772184679
PF17767.4	3.14096609368624	2.85930068812665	3.23460274846657	-0.252809696704093	1.43226378982895	0.152379879154646	0.423333336241206	0.53121596090651	0.994500138345141	0.577789410589411	0.962217139177477
PF04095.19	3.17845160410902	2.83823366818414	3.28517585306001	-0.301112383059464	1.58479350713687	0.169339979045719	0.413724187166488	0.54803651302547	0.994210656727917	0.571096103896104	0.964727246273066
PF17956.4	2.95169947313816	2.67729838818458	3.02960131311184	-0.321473071269541	1.81030917591598	0.137705767649455	0.424000002881386	0.478967835468222	0.996076762034249	0.607444955044955	0.96757255236299
PF00583.28	5.59199938214468	4.49550161798516	5.88105530450217	-1.45063879479216	1.05035038810379	1.40888862867798	0.00333249379336527	0.0210392971307476	0.405975715353472	0.000164635364635383	0.00570425341112468
PF00005.30	9.5799374186692	9.70709502965944	9.57314690513958	-0.0819437387065278	0.973993020449229	0.0907547314754548	0.460666668132528	0.553966551539336	1	0.742204195804196	1
PF02687.24	8.89229076066349	7.22274606165918	9.10013946617468	-2.16880568228625	1.36188807908932	1.70012704489288	0.0153234149354555	0.00160408848121256	0.12644028372916	0.000343656343656427	0.0152818624104218
PF12704.10	5.70354094494682	4.54123173421167	6.22259149602123	-1.59366023659743	1.11803995064244	1.38887773636893	0.0446667654681421	0.013457554873999	0.335172357947049	0.00160079920079923	0.0359362409266151
PF08245.15	5.19189111316604	4.79808030485261	5.35746401215079	-0.549448169322231	0.624852912413464	0.79703291851505	0.143904090685488	0.0745218251173592	0.636351454450109	0.0431576423576424	0.264763243123196
PF08353.13	0.295210241868736	1.08570851739705	-0.181112421826393	0.906802347639652	3.25287583297087	-0.23454167107014	0.372418392789095	0.530843282467431	0.943671552743002	0.50998041958042	0.952885123111312
PF13328.9	4.43071812074479	4.09415626145827	4.56210558459943	-0.411632541072765	0.861549040800343	0.425723582526196	0.297333342315177	0.255628194464538	0.91410112939969	0.253603196803197	0.733474289279138
PF04607.20	4.98568711412557	4.95643818386153	4.99283464823091	-0.0180621721992464	1.12367923072031	0.013134394615063	0.49100599633544	0.8747816096759	1	0.801854945054945	0.999245486390975
PF02824.24	5.03865899837446	4.72127538874924	5.15541744148485	-0.436029234949374	0.734573946955807	0.508962362398264	0.247168566861408	0.182746851128923	0.877260831747568	0.167021378621379	0.626415464708679
PF19296.2	3.7059399370637	3.4443170200646	3.78930419481096	-0.267080017102762	1.21406861608783	0.190922164702153	0.418666669760886	0.528758146225799	0.990496762163373	0.547251548451548	0.960572526674126
PF13291.9	4.35022243414575	3.94202951939768	4.51650813286596	-0.550550966540943	0.85796243745809	0.570501775284626	0.240666679806384	0.174295219265763	0.818209068417268	0.157422977022977	0.574396698841672
PF13460.9	-0.87272920520693	-0.363050998761665	-1.09862146163403	0.817022313281481	3.90163422162598	-0.166837288928686	0.405333336969865	0.589516976241955	0.946773701913809	0.579134465534465	0.945658525381044
PF13520.9	2.46452183643196	2.19874325893725	2.5429212518729	-0.272912724831742	2.28970870127911	0.101040607658828	0.451333335153042	0.732395339564894	0.998922828198798	0.709993606393606	0.993377439625817
PF00580.24	4.78119174204992	4.06903069435799	5.15333803540596	-1.02311771008251	0.963145965417132	0.967801613373473	0.0966667094342541	0.0501390353447285	0.561534769381935	0.00979820179820183	0.116045177763187
