FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF15563.9	-1.87354224723014	-1.18607203021699	-2.24341645651656	1.09908067829383	4.221876863032	-0.217103305811362	0.378333334530778	0.465593860915194	0.814590397756496	0.421312469086452	0.768796081667195
PF14246.9	-1.14812813776746	-0.932725948492369	-1.26740799352698	0.337838652264312	3.96598313893096	-0.0720067547039922	0.462179273927447	0.640370197278593	0.9199100860442	0.630005794026064	0.908089853735124
PF03457.17	1.35344462877225	0.498911452655307	1.70049990859688	-0.30486385926147	4.59289511229398	0.0601763438208714	0.475508164172522	0.669195014399487	0.974516810513095	0.739008168304512	0.992265305040404
PF05728.15	-0.15729621151112	-0.664065753819107	0.0695896825538469	-0.723096050499514	3.19547576989114	0.194328745128424	0.391869377924008	0.381631033057486	0.808219657686631	0.437819077228303	0.793829648284561
PF09529.13	-1.8567774859535	-1.14263958963005	-2.28979314027912	1.13244430202787	4.19969992763721	-0.226126981809954	0.37554148739897	0.413013168523779	0.808489281292185	0.375364308198706	0.76316750607536
PF19605.2	-1.37882311986178	-1.11278689278839	-1.52491174740418	0.438135571515193	4.07680541801054	-0.0906018911495449	0.452333333778739	0.613098722567903	0.925533705067965	0.615646616668531	0.916203390699553
PF16929.8	-1.72012214980926	-1.12038913549426	-2.04792535617505	0.93997603019698	4.20103115882544	-0.196189022167208	0.399000000974968	0.466708466052041	0.834962011147427	0.42719829459475	0.801169018505514
PF15432.9	-1.80936768725715	-1.20872043087624	-2.1923113133422	0.972120805454113	4.13683266825581	-0.198848678675296	0.399000000974968	0.454488418953264	0.824744403608216	0.42902255546605	0.78710728965747
PF16011.8	-0.435640233795688	0.113046270443331	-0.851846519214563	0.807815874658968	4.27434174434189	-0.157947760986694	0.40919693522408	0.494649138640114	0.886802009384343	0.488858079323554	0.898126564118384
PF20122.2	-1.19539470341013	-1.16558117860653	-1.2144874588964	0.117936333798508	4.2568378706358	-0.0254655080466433	0.486666666790211	0.694140311688159	0.949683342017117	0.724136647280755	0.948827886193314
PF18730.4	-1.3233221157134	-1.17862319857473	-1.41579060294863	0.328573793832122	4.12175715832857	-0.0690247677445427	0.464511829720241	0.655837158607699	0.933399896357768	0.653759150754293	0.921774372699537
PF06249.15	0.428917358930479	3.70295073544237	-1.88589952544743	5.50301484533558	3.43845142654612	-1.54358635793098	0.0373333631329318	0.000195848365202715	0.0100723807719391	7.23339891650473e-06	0.00302868244289445
PF19062.3	-1.30077333446523	-0.965362464400189	-1.50100041894843	0.608544448612385	4.09025376615055	-0.12222277990367	0.432000000641495	0.560307918743037	0.904427451709659	0.548451261702868	0.885198180761223
PF14588.9	-1.54685612692802	-0.559107928639731	-2.13840130187147	1.63931242735095	4.44268700881479	-0.307769195333578	0.340666668308724	0.332247514887489	0.745008865171929	0.285161857844935	0.689436108941074
PF16481.8	-1.55637109276283	-0.417012797905713	-2.2096568085466	1.71513078980548	4.14922691486307	-0.352483367468988	0.3196666685861	0.269218115509325	0.670486798819794	0.215446270826414	0.6014352553697
PF08359.14	-1.80040707383428	-0.946822984662747	-2.28429947250211	1.3539279172424	4.23582206360771	-0.27187990217586	0.35654781884064	0.358726724632057	0.766660446093072	0.316369952236143	0.70862824291548
PF07694.15	-1.62702994059146	-0.905033048136994	-2.06204832215518	1.14796403796344	4.18032689740364	-0.234559571683838	0.373000001257024	0.433907239243708	0.805238451318298	0.383337461240461	0.755436775897381
