FeatureID	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF02347.19	1.21549404799353	1.28796754076347	1.14364535953926	-0.240587719240132	2.11029505311558	-0.09602296641151	0.446369089281922	0.596947173821749	1	0.720987012987013	1
PF13525.9	0.0760331966898047	-0.411938604821779	0.37283791084321	0.766926613741929	3.03415814235676	0.207516309920444	0.37641572771996	0.511073754846681	1	0.512021645021645	0.997080973880005
PF14805.9	-1.56105703607872	-2.32435720683571	-0.910303089886335	1.1950042775772	3.98956006420001	0.254014793474108	0.35666667245062	0.502428955479315	0.99950470524925	0.452372294372294	0.989550627218421
PF02405.19	-1.8531889763315	-1.72750534593776	-1.99726004931619	-0.370288842917317	4.22384956939009	-0.0645283142517443	0.467333334548396	0.712397020082894	1	0.732008658008658	1
PF01464.23	1.10096295284401	0.769721471199719	1.4250497895395	0.668407938794257	1.96424725802814	0.284830328766938	0.352666672642312	0.467139787293474	1	0.445493506493507	0.988460047369075
PF18935.3	-1.88907822249631	-2.17117857826098	-1.64686478046695	0.391645759609059	4.08871340950338	0.0706117279185511	0.460359761635369	0.66793293831216	1	0.636935064935065	0.998281382220884
PF13100.9	-0.296785542101439	0.142659988082468	-0.654256095257503	-1.08479466151176	3.66372446756064	-0.239733428162473	0.379080617675076	0.55095055081041	1	0.558502164502164	0.999952922077922
PF14134.9	-0.323655447598075	0.242068795912751	-0.651458461098708	-1.01076271828273	3.66996519247387	-0.217250379058294	0.381333337990732	0.605905834076101	1	0.581471861471861	1
PF00329.22	0.0478559024874325	0.334555997698617	-0.268308167642718	-0.963210916038854	3.71224111231102	-0.216430413956788	0.387075287545898	0.564964255312104	1	0.5975670995671	1
PF00346.22	0.193171929381127	0.691775232607325	-0.197345934522484	-1.19765352616838	3.8938828669342	-0.286349415441404	0.365089945421798	0.50130705694276	1	0.534506493506493	1
PF19838.2	-1.07986031835374	-1.76171940466831	-0.485148369350344	1.09977208213532	4.0584571574222	0.235997416160531	0.384410397588074	0.557792923386747	1	0.491887445887446	0.996828848955717
PF14123.9	-1.42547335773578	-1.20589113877324	-1.61271809719331	-0.5366042802668	4.14190432338039	-0.099586723190219	0.446000002023603	0.696853708124226	1	0.706225108225108	0.999952922077922
PF08666.15	1.56207713083034	0.913342990611118	2.10766483861764	1.1371700933755	3.40912074451699	0.307799879628641	0.309127256765295	0.400376393994457	1	0.292536796536797	0.996665958201146
PF13740.9	-0.24337415040797	0.323300355356028	-0.864756568358852	-1.12452930409084	3.91328689453954	-0.25993152748851	0.363333338803763	0.527323646516827	1	0.515090909090909	1
PF03571.18	0.0284104770128346	0.290370202678902	-0.556098356727053	-0.534301552212575	3.7604860106596	-0.105759150841287	0.439040641862385	0.637729925267518	1	0.734138528138528	1
PF02666.18	-0.554994396293177	-0.191631062052329	-0.947419767412048	-0.663160254154847	3.6822091828824	-0.161166271840172	0.420000003040807	0.598543758380717	1	0.636818181818182	1
PF08665.15	2.16309036228801	2.36477232700243	1.98239236106759	-0.450669435944519	1.67252816452474	-0.195090149752641	0.372000005073218	0.441503415198094	1	0.550038961038961	1
PF07676.15	4.54262422009587	4.87276725170208	4.25162155539754	-0.921502390224338	1.73160205553162	-0.519790446960665	0.224666681302174	0.223455432593456	1	0.167943722943723	1
PF03169.18	0.549800781473707	0.819461068835204	0.161916825914188	-0.613686388137618	2.80582008949992	-0.166631547566951	0.400000003858024	0.60807372752882	1	0.605493506493507	1
PF02749.19	-0.0794779745494889	-1.09789048036441	0.792699860820075	1.80456135792827	3.26767911968646	0.47443565759635	0.255333345247989	0.280046490461565	0.999050189758049	0.213030303030303	0.973307484902353
PF01729.22	-0.0431364787009834	-1.10694534032462	0.801656994815015	1.84694001776084	3.21705437063573	0.464301942224335	0.252666678794869	0.279147203585621	1	0.224965367965368	0.96578571353152
PF03308.19	-1.15867081863305	-1.2713093191185	-1.06103069080727	0.126723148571038	4.28071009816946	0.0245382618509236	0.486666667160845	0.762309532750584	1	0.755909090909091	1
PF05896.14	-1.26489983129202	-1.04938123064093	-1.44480574857734	-0.739551026607839	4.22266829363532	-0.141157544162668	0.430000002644423	0.658832832498334	1	0.676134199134199	1
PF11973.11	-1.33202942837497	-1.09201255389941	-1.48541228317422	-0.539808603838769	4.36392470328055	-0.118623847770865	0.44000000225469	0.690799469885555	1	0.701922077922078	1
PF00970.27	2.44335702311266	2.27722720907423	2.61193038318763	0.164191180241847	1.83155306199855	0.0631235812322823	0.456362426676409	0.785115087516417	1	0.668502164502165	1
PF07837.15	0.439576656322424	0.158783473730868	0.729503043360803	0.483707397090787	3.27998030408242	0.11626901435429	0.425333336161842	0.681297503645194	1	0.608584415584416	0.99720441052454
