FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF06719.16	0	0	0.00467331715646625	0	0.000945470988428257	0.00125670470171476	0	0	0	0	0	0
PF04378.16	0	0	0.00413408825379707	0	0	0	0	0	0	0	0	0
PF13466.9	0.00474284222434949	0	0.013211108115395	0.0201284881755077	0.00287752039956426	0.00333299942628698	0	0.00373316416162405	0	0	0.00538107311015678	0.0207505154639175
PF01339.20	0.314463493168567	1.4159565609208	0.312303406129235	0.500825427133679	0.0931699997944628	1.07134986476765	0.345194143857416	0.276864142104236	0.283796614608912	0.40437782130994	0.0788879115572343	0.0843051546391752
PF05684.15	0.21255765381603	0.0274232002098947	0.0180641682394176	0.128687073612188	0.0285285593899657	0.0406607716895393	0.122278803309994	0.129465157134491	0.0668565628785646	0.140413934077165	0.0608647660440489	0.0352494845360825
PF02743.21	0.581455051779654	1.45622440482302	0.327851172822863	0.862879646756966	0.172938976013812	1.26707706878182	0.542520687460216	0.738361311731407	0.632943718691681	0.48563154756835	0.159397043859195	0.173443298969072
PF01738.21	0	0	0.0167160959827447	0.00544980806332916	0	0	0	0	0	0.000936887828975385	0	0
PF02567.19	0.0717953180750152	0.0451387700626262	0.0151882807585153	0.0172444656602423	0.0407580210881138	0.0368178051379188	0.0931890515595162	0.0693441342963108	0.0742887077235373	0.0462652244272209	0.021748503820217	0.0216082474226804
PF13687.9	0.014054477417109	0.0335375243831491	0.00512267457535724	0.0243252381804801	0.00248699977390911	0.0342588629554416	0.00910248249522597	0.0028547725941831	0.0101168843924958	0.00628566561621668	0.00627791862851624	0.00491546391752577
PF13640.9	0	0	0.0032353734160151	0	0.000369966908515405	0	0	0	0	0	0.00131077421914075	0
PF18331.4	0	0	0.00206704412689853	0	0	0	0	0	0	0	0	0
PF06835.16	0.0268470977286572	0	0.0942751864833288	0	0.0345919059461904	0.00275928641028677	0.00840229153405474	0.00207398008979114	0.0023573322856301	0.0132867728472873	0.0533968024007865	0.0308618556701031
PF00309.23	0.0579148899138456	0.037929343052371	0.20436775411162	0.0325795095172743	0.0451770702731589	0.0239957745581044	0.0440483768300446	0.0644153816123365	0.0515011622957797	0.0433353206711524	0.0806988496231524	0.0671505154639175
PF04963.16	0.0579148899138456	0.037929343052371	0.205536083400737	0.0358613282415419	0.0463280784329846	0.0252889054830573	0.0459261616804583	0.0664161624048409	0.0525488655338375	0.0441359339068223	0.0810265431779376	0.0680247422680412
PF04552.16	0.0534766338873901	0.0403705097931853	0.205536083400737	0.0358613282415419	0.0463280784329846	0.0236224057699138	0.0330681094844048	0.0568514542260394	0.0504207183315326	0.0523635124776424	0.0810265431779376	0.0680247422680412
PF03448.20	0.188364807240449	0.695915038271563	0.37089961355262	0.148934900650397	0.104453990504183	0.521068016865341	0.132558879694462	0.188122194026937	0.124840388959827	0.190307469551146	0.111364067539366	0.128346391752577
PF01769.19	0.163432251327126	0.187650434048572	0.368562954974387	0.140700519124053	0.102501387375907	0.191119286774549	0.129567154678549	0.179923872730822	0.111580394853158	0.100979473639383	0.111364067539366	0.128346391752577
PF00544.22	0.000522147767818293	0	0.00161768670800755	0	0.000308305757096171	0	0.0011457670273711	0	0.000196444357135841	0	0.000310446525585968	0.000395876288659794
PF13621.9	0	0	0.00134807225667296	0	0.000904363554148768	0	0	0	0	0	0	0
PF07277.14	0	0	0.0064707468320302	0	0	0	0	0	0	0	0	0
PF00376.26	0.0133582803933513	0.00176813478890752	0.0211197986878763	0.0357220995683911	0.863317781020698	0.00122938503428618	0.00582431572246976	0.00866191684559828	0.0120158465114756	0.0117707179967635	0.0215760335282248	0.0256824742268041
PF09278.14	0	0	0.00341511638357149	0	0	0	0	0.00307437048604333	0	0	0.00187992618271503	0
PF09938.12	0	0	0	0	0	0	0	0	0	0	0	0
PF12697.10	0.100339396049082	0.0331496754617113	0.238518917947335	0.130357817689997	0.120485889873184	0.0534463760461156	0.0942711648631445	0.141909037673238	0.0964541793536981	0.0511711097862192	0.0936168744933685	0.130556701030928
PF09317.14	0	0	0.00107845780533837	0	0	0	0	0	0.000491110892839603	0	0	0
PF01957.21	0.82577669480463	1.18118248291754	0.188999730385549	0.754698967718838	0.320144698168664	0.603728223948421	0.696148949713558	1.50705153230529	0.980486527191173	0.654407631377225	0.348338248736655	0.802259793814433
PF11533.11	0	0	0.00359485935112789	0	0	0	0	0	0	0	0	0
