FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF07637.14	0	0	0	0	0.000950334683084043	0	0	0	0.000278916089167328	0	0	0
PF07631.14	0	0	0	0	0.000950334683084043	0	0	0	0.000278916089167328	0	0	0
PF07627.14	0	0	0	0	0.000950334683084043	0	0	0	0.000278916089167328	0	0	0
PF07624.14	0	0	0	0	0.000950334683084043	0	0	0	0.000278916089167328	0	0	0
PF09906.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10974.11	0.0167746144168492	0.0314995990376905	0.0156505489371642	0.0102374432955985	0.0210313197256425	0.00269926348667721	0.0259122913613782	0.0333961254912905	0.027719968246476	0.0455678354036959	0.0267485091199441	0.0265869744435284
PF15575.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05050.15	0.00759517263874004	0	0.0165849100677412	0.0166537251215824	0.0176431699859516	0.00742297458836232	0.0223381822080846	0.03407055978046	0.006929992061619	0.0207135551649836	0.0112283853581855	0.00364111019510855
PF13249.9	0.00153767298821117	0	0	0	0	0.000732657232098099	0	0.00039535803158213	0	0	0	0
PF13243.9	0.00153767298821117	0	0	0	0	0.000732657232098099	0	0.00039535803158213	0	0	0	0
PF07696.14	0.000885326872000373	0.00131515637530072	0	0	0.00111561028014214	0	0.000357410915329354	0	0	0	0	0
PF13298.9	0.00116490377894786	0	0	0	0.000495826791174283	0	0.00146538475285035	0	0.000922568602630393	0.000436911038954591	0	0
PF04679.18	0.010344345557057	0.00295108259823577	0	0.00284032857901835	0.0115692917940666	0	0.000357410915329354	0.00904672201679109	0.00248878971872385	0.00111213719006623	0.00359308331461936	0.00206100577081616
PF01491.19	0	0	0	0	0.00347078753821998	0	0	0	0	0	0	0
PF13386.9	0	0	0	0	0	0	0.00142964366131742	0	0	0	0	0.000893102500687002
PF15609.9	0.0151903452774801	0.0117080994386528	0.0217005372576501	0.0183701826801259	0.0241302371704818	0.0256430031234335	0.0195146359769827	0.0208376938998581	0.015533480658242	0.0184892807848511	0.00935698779848791	0.00673261885133278
PF12500.11	0.0151903452774801	0.0117080994386528	0.0217005372576501	0.0183701826801259	0.0241302371704818	0.0256430031234335	0.0195146359769827	0.0208376938998581	0.015533480658242	0.0184892807848511	0.00935698779848791	0.00673261885133278
PF20567.1	0	0	0	0	0	0	0	0	0	0	0	0
PF01934.20	0.105027724709939	0.0711788291900561	0.0549637935061901	0.0683517920634272	0.0522684075696223	0.0703158138279412	0.0665499124343257	0.0262331682132143	0.0268617648951919	0	0.0881802530129501	0.0625858752404507
PF05673.16	0.095755090629514	0.0772734562951082	0.075332866152768	0.0751358862233847	0.0661928766217668	0.0795704314965488	0.0591515064870081	0.0504662899137189	0.0950245660709305	0.0641564141519458	0.10247773036904	0.0764633140972795
PF10095.12	0	0	0	0	0	0	0	0	0	0	0	0
PF04744.15	0	0	0	0	0	0	0	0	0	0	0	0
PF07589.14	0	0	0	0	0.00347078753821998	0	0.000750562922191644	0	0	0	0	0.00130530365485023
PF04402.17	0.609011695633941	0.276279069767442	0.0123569259518804	0.0144672851362949	0.0563589785968102	0.0254116376817183	0.232031166231817	0.158352519826042	0.0898968010470081	0.33036432422771	0.416348529081518	0.259618026930475
PF18370.4	0	0.0010906174819567	0	0	0	0.000366328616049049	0	0	0.00079383809993778	0	0	0
