FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF04167.16	0.350467001509744	0	0.674821389911236	0.377288257305873	0.899517330603657	0.488672971455715	1.07472039899819	0.378122185339694	0.219425442817385	0	0.463915332659682	0.773830224619505
PF03462.21	1.83533872693485	0.249464754681002	1.34854889985301	1.64641200132401	1.34203417782706	2.03199032689899	1.86345971154677	0.538189541384577	1.87231123364632	2.10585260372581	1.01692911672702	1.86915112309752
PF00472.23	1.60122120291437	0.249464754681002	1.49066498786477	1.76723030401634	1.34203417782706	2.33745015905918	1.58771536833923	0.687738850201907	2.10335331755404	2.10585260372581	1.01692911672702	2.07289666748392
PF00268.24	0.0803247959969001	0	0.3037397021456	0.233521461791783	0	0	1.02343142758442	0	0.295673264493979	0.689782839096076	0	0
PF08343.13	0	0.247051362268504	0.0593572315721106	0	0	0.056610672078997	0.181532839623456	0.0277141099856949	0	0.112563750560151	0	0
PF00317.24	0	1.250537373531	0.179906222581785	0.0909468322047496	0	0.056610672078997	0.259893989118231	0.0277141099856949	0	0.112563750560151	0	0
PF02867.18	0	2.19560396528461	0.179906222581785	0.0909468322047496	0	0.056610672078997	0.259893989118231	0.0277141099856949	0	0.112563750560151	0	0
PF07972.14	0	0	0	0	0	0	0.213133690301408	0.142122636837122	0	0	0	0
PF02518.29	31.3939277736511	62.5581533930084	34.0559303107303	32.3817146992656	41.4112641815235	31.7625426436931	33.6210083988255	26.0399621295014	38.8898743725128	44.0329084481495	28.6580018662399	49.4115798804292
PF00204.28	1.24958234002215	3.04340701203291	1.14736329349027	1.81927045055457	1.84039921521795	1.64769760043759	2.33806082131445	1.1457899016611	1.44942063099852	2.39140887848805	1.4532932365725	2.24037870358146
PF01751.25	3.32915360501567	5.96034289751808	3.70108875240711	3.77740438829265	4.98908129318434	4.35218724359805	5.50994526729424	3.65689420447766	4.27782401747861	4.86913085847198	3.95858736275159	6.07621220979575
PF00986.24	1.24958234002215	3.04340701203291	1.14736329349027	1.81927045055457	1.84039921521795	1.64769760043759	2.23301882718715	1.1457899016611	1.44942063099852	2.39140887848805	1.4532932365725	2.24037870358146
PF00929.27	2.10071840197795	5.52545554377945	2.23237827736694	2.00903241008264	2.53031789359948	2.93461444343683	1.62197458761551	1.44993331198703	2.10021263037428	3.18984685639497	1.93753898072358	3.5642645644343
PF00521.23	1.34520301090609	1.76286184924597	1.79743280044667	1.57256223106139	1.7920114305212	1.63449496912381	0.81925522497625	1.2441748769324	2.0480921788436	2.19741512373121	1.60833619393424	2.22330686683138
PF03989.16	6.09812797155353	7.24169252444251	8.18744373924636	7.0257872502763	7.5738363331343	6.75637604180161	3.27653240780724	4.70925869190138	8.03542539079772	8.29594841628316	6.892862841036	8.90632744280784
PF01544.21	0	0	0.208876949898018	0.0536222208508418	0.328275612044699	0.142137006808596	0.215889217549011	0.110711315769469	0.20890771711707	0.267734570052708	0.10093650432958	0
PF13231.9	1.26487821490919	3.43569181787613	2.29582331559577	1.86876356965335	2.78806264039353	2.30300413122022	1.22307625874428	1.49334156471502	1.22460465055791	2.7891625826001	1.76844362359972	2.6579258057824
PF00535.29	16.5503162953091	24.7583074755575	14.9399733366757	14.2444192609132	17.2882581250533	13.7680499776885	8.36828525779428	11.4241657087703	10.8829297474445	19.0157802641781	13.9959266654741	22.1144861663806
PF00072.27	51.5528209143737	76.1189798202938	48.8392053417805	48.1393459637469	62.6759646279394	48.619072706597	45.9151670049227	41.5060618136836	61.0536582828309	65.8103807606678	43.9709306541993	74.4512268260943
PF00486.31	23.5353529394413	30.24786008283	19.9254594865601	20.5833590467161	27.0426263186329	21.2086539707216	25.1938530961223	20.2261863901168	32.8310563893152	27.7009360751705	19.6752960117583	30.2861098014069
PF13522.9	0.68338289833231	2.96382465235657	1.32698180285092	1.18823037694884	1.6150444994171	1.21072102028184	0.426264681751447	0.765202908933429	1.49735675085182	1.3594215681393	1.25686665087293	1.70166908699998
PF01380.25	3.50760637256611	7.28456748347443	3.8640968083773	3.30261098363507	5.03473940117717	2.63400555627528	1.76924820796269	3.13565885222904	3.62865438135615	3.50470527146891	2.71286980317454	5.26104143484903
PF06114.16	0.913992883020345	0.627277718897246	0.73675379724479	0.823472484810403	1.4709545338224	1.00669344042838	0.787360199499093	1.01151318441597	2.00831989492028	0.930900438874149	1.20168203333124	1.89424966523961
PF01381.25	16.8876622035821	19.0777095331129	15.4502113695149	15.4120321800647	21.9059398902443	17.2047213945387	15.8692757362467	12.5313594910058	28.312456108409	21.9287380767781	12.557017013726	19.7233276125455
PF10543.12	0	0	0.153157438953522	0.251978995438913	0.232086496630555	0	0.264619677865101	0.147503749041144	0	0.328166900211257	0.171807690262192	0.357294004488618
PF10552.12	0	0	0.0865247661261836	0	0.131116892718019	0	0.264619677865101	0	0	0.328166900211257	0	0
PF07193.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06563.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00004.32	5.27557513723114	6.41532908542217	5.69294732284272	5.96777224862129	6.29345801700361	5.37060931899642	4.87320526383971	3.969878671584	5.15442687335813	6.39422208312291	4.20593909095744	6.27940327782283
PF16193.8	0.124123450367514	1.19346298400862	0.604713369264252	0.529091653716472	0.872057067303591	0.418617840537778	0.286572134899387	0.160668584762883	0.359621686997685	0.543770049862363	0.474897622719779	0.55642645644343
PF12002.11	0.124123450367514	1.19346298400862	0.604713369264252	0.529091653716472	0.872057067303591	0.418617840537778	0.286572134899387	0.160668584762883	0.359621686997685	0.543770049862363	0.474897622719779	0.55642645644343
PF00692.22	0.723920721029951	1.18301346306914	0.454162441175465	0.560202976768192	0.34442264494299	1.27230355112205	0.903427001468175	0	0.493432517491612	0.561349911442736	0.381537278867492	0
PF07097.14	0	0	0	0	0.331836987119338	0	0	0	0.356009571618072	0	0	0
PF06605.14	0.528501438681079	0.535368755293927	0.456222012055469	0.350768876895544	0.479538087520259	0.355008564724849	0.262255484065982	0.494843484730864	0.408656722241007	0.924918377943907	0.411053845372837	1.50945815966656
PF18013.4	0.0622695495708091	0	0	0	0.0726811965082886	0.0457428279425947	0	0.0223951938559493	0	0	0	0
PF01551.25	2.68421955909051	6.1028947939678	3.71750549788631	3.5408450072091	3.79709047740908	4.36643203638928	2.5401670049227	2.66167408796368	3.20900850521497	3.82847631715593	3.32366933709805	3.86361013145239
PF10651.12	0.304496247093811	0.822345374756852	0.703598409316211	0.33175593418122	0.710796440046632	0.335483870967742	0.717268330598497	0.328524271442097	0.381284625588472	0.66707448057075	0.201544241006029	0.672327103332516
PF00005.30	67.3412690963796	103.456599372603	70.2763499732227	65.0650249373061	84.6688774204555	71.025676901153	71.9178415666292	52.8033452273727	76.7406559679559	81.9284642249995	58.471186899576	88.1509382720706
PF12848.10	1.85932836521315	2.87941976427924	2.5032189697018	1.83063670075794	2.81518524837215	2.4170229304314	1.8902350159772	1.60510330307226	2.37107901786875	2.63582336915931	1.91397165829437	2.47328140618222
PF04688.16	0	0	0	0	0	0	0	0.208734632386648	0	0	0	0
PF06971.16	0.523237448077423	0	0.604488326249701	0.72283684998906	0.305350592851659	0.576534093362698	0.182318205371794	0.282261909972334	0.327593830467917	0.382126370148022	0.216452403629982	0.854757369443449
PF02629.22	0.689901880073261	0	0.625893050443819	0.738985789382149	0.402616651027894	0.617365519425372	0.313153122031263	0.362160829833844	0.362394985304445	0.382126370148022	0.244032625354755	0.854757369443449
PF00156.30	4.0693731212005	11.4809759128965	4.89239240664988	4.79646782274035	5.11166083766954	6.13968706366685	2.2095900984541	3.28643826118205	3.72347972533618	5.92077503609864	3.83516170050234	5.75776549799144
PF01979.23	2.59327828892149	8.33869217115932	4.23772233680108	4.2221804574551	3.14594884699593	3.74961926559284	2.2963203860437	2.85835650329063	3.1634815460244	4.7181140503745	3.47696934241635	5.73691039737472
PF00730.28	1.35757325474443	2.17631385168065	1.69036929843552	1.3444321643562	1.20316187551537	0.717505146032157	1.422229898955	1.3833213164375	1.70385530730616	1.15834678882116	2.16461348044074	2.6632782000264
PF10576.12	0	0	0.054335069108146	0	0.0838024965168188	0.186898130155029	0	0	0.16076026738107	0	0.0849767686974516	0
PF01784.21	0.614594367020549	1.31350691030438	0.436070691993027	0.684491183582332	0.930542523244903	1.14907803256035	0.482576215562657	0.368382740819744	0.520017816734726	0.299231081109918	0.478272325982798	0.678509326141486
PF01521.23	0	2.19640842942211	0.703598409316211	0	0	0.167741935483871	0	0.492770282254999	0	0	0.0755730468542254	0
PF08282.15	3.06553038124378	7.58467517100183	4.19732284272057	5.04919858398739	5.6709033523842	3.90864389457471	2.87517272648761	3.54513246612042	3.10858454495799	4.85094283255209	3.89861869237501	4.72879316523018
PF01966.25	9.63281319135129	17.5707396387999	10.0461964881895	9.66080775553025	10.6431054337627	7.8464510371234	5.97362142672079	5.91444584449599	8.90229406715738	12.9881781388037	8.51298148748024	11.7821209663731
PF00829.24	0.273153647921354	0	0.206335957885621	0.473115957070806	0.63762830902215	0	0	0.289085049676235	0	0.782568800813731	0.893474445567197	0.301559700507327
PF06325.16	0	0	0.946921183669284	0.740685677739317	0.642458557252126	0.499969771559356	0.606024376025563	0.430786135343265	0.427809712071163	0.742156102626843	0.533568144348339	0.749652037794919
PF04327.15	0.580406584949224	0	0.780338077278062	0.147189012998816	0.295643890926668	0.549826546328684	0	0.452188495569106	0	1.10987858052309	0	0.279595647171982
PF01016.22	0	3.76098476625848	0.225906154214287	0.511268071832906	1.02692712331883	0.861732233593874	1.03632653942482	0.421919739421484	0.734524150128749	0.856796858884534	0.384249612005821	0.647594440148615
PF01566.21	0	1.09807226556681	0.289963651280181	0.222059838314249	0.0711670789615855	0.674097105266946	0.122465778564643	0.442960440993202	0.231461492444144	0.151873928599373	0.287238980240097	0
PF02562.19	0	0.280813317499436	0.610860746800971	0.505172597575275	0.677091330433052	0.361146377625196	0.394663831073495	0.422129363227377	0.517764715062293	0.727627732293882	0.546677754516929	0.364860532221866
PF02130.20	0.663407622730357	0	0.514872779480635	0.674558337587729	0.387152037305582	0.730952483770206	0	0.598581929506509	0.415354253907977	0.726653246744009	0.384194011593895	0.366154310393603
