CHROMATOGRAM,
p6_h9_gudca_ctrl_48h.raw,
Data points: 3109,
Time,Intensity
4.7763108,0
4.7838587,0
4.7880254,0
4.7914336,0
4.7966523,0
4.8007231,0
4.8041377,0
4.8064627,0
4.8087856,0
4.8111085,0
4.8134334,0
4.8157564,0
4.8180792,0
4.8204042,0
4.8227271,0
4.8250521,0
4.8305542,0
4.8347896,0
4.8371125,0
4.8394374,0
4.8442791,0
4.846602,0
4.8489269,0
4.8512498,0
4.8535727,0
4.8558978,0
4.8582206,0
4.8605435,0
4.8661268,0
4.8701893,0
4.8725122,0
4.8748372,0
4.8771601,0
4.879483,0
4.8850726,0
4.8893038,0
4.8916267,0
4.8939495,0
4.8962745,0
4.8985974,0
4.9009224,0
4.9032453,0
4.9055682,0
4.9078932,0
4.9102161,0
4.9125411,0
4.914864,0
4.9171869,0
4.9195119,0
4.9218348,0
4.9266618,0
4.9289847,0
4.9313139,0
4.9336368,0
4.9359763,0
4.9416846,0
4.9507158,0
4.9548096,0
4.9571324,0
4.9658574,0
4.9696615,0
4.9728427,0
4.9893531,0
4.9924968,0
5.0006842,0
5.0078133,0
5.0114175,0
5.0144904,0
5.0176445,0
5.0209591,0
5.0241736,0
5.0288965,0
5.0323381,0
5.0354757,0
5.0388194,0
5.0421693,0
5.0468756,0
5.0502484,0
5.0536047,0
5.056763,0
5.059088,0
5.0614109,0
5.0637338,0
5.0660587,0
5.0708733,0
5.0746233,0
5.0780024,0
5.0803253,0
5.0826482,0
5.0849732,0
5.0872961,0
5.0914295,0
5.0937544,0
5.0960773,0
5.0984002,0
5.1007252,0
5.1030481,0
5.105371,0
5.1076959,0
5.1100188,0
5.1148418,0
5.1189084,0
5.1222584,0
5.1245834,0
5.1269063,0
5.1292292,0
5.1315541,0
5.133877,0
5.1361999,0
5.1385249,0
5.1408478,0
5.145879,0
5.1510519,0
5.158381,0
5.1657622,0
5.1740809,0
5.1782101,0
5.1812267,0
5.1835496,0
5.1858746,0
5.1881975,0
5.1905204,0
5.1928453,0
5.1951682,0
5.1974932,0
5.1998162,0
5.202139,0
5.207037,0
5.2107244,0
5.2140035,0
5.2188743,0
5.2225285,0
5.2257931,0
5.228118,0
5.2304409,0
5.2327659,0
5.2350888,0
5.2374117,0
5.2397367,0
5.2420596,0
5.2443825,0
5.2467075,0
5.2490304,0
5.2513533,0
5.2536783,0
5.2560012,0
5.2598532,0
5.2621761,0
5.264499,0
5.266824,0
5.2716365,0
5.2751344,0
5.2783364,0
5.282976,0
5.2864343,0
5.289778,0
5.293153,0
5.2963446,0
5.2986675,0
5.3009925,0
5.3033154,0
5.3056383,0
5.3079633,0
5.3102862,0
5.3126091,0
5.3149341,0
5.317257,0
5.3195799,0
5.3243382,0
5.3279319,0
5.3327944,0
5.3365798,0
5.3476089,0
5.3548317,0
5.3586838,0
5.3620713,0
5.3643942,0
5.3667191,0
5.369042,0
5.3713649,0
5.3736899,0
5.3760128,0
5.3783357,0
5.3806607,0
5.3829836,0
5.3853086,0
5.3876315,0
5.3899544,0
5.3922794,0
5.3946023,0
5.3969252,0
5.3992501,0
5.4015731,0
5.4038981,0
5.4062209,0
5.4085438,0
5.4108688,0
5.4131918,0
5.4155146,0
5.4178396,0
5.4201625,0
5.4224875,0
5.4271958,0
5.4295187,0
5.4318437,0
5.4341666,0
5.4364916,0
5.4388145,0
5.4411373,0
5.4434623,0
5.4457853,0
5.4481227,0
5.4504456,0
5.4527706,0
5.4550935,0
5.460656,0
5.4648914,0
5.4672142,0
5.4695392,0
5.4718621,0
5.474185,0
5.4765101,0
5.4788329,0
5.4811558,0
5.4834808,0
5.4858037,0
5.4881287,0
5.4904516,0
5.4927745,0
5.4950995,0
5.4974224,0
5.4997453,0
5.5020703,0
5.5043932,0
5.5092307,0
5.5115535,0
5.5170514,0
5.5211222,0
5.5234451,0
5.5257701,0
5.528093,0
5.5304159,0
5.5327409,0
5.5350638,0
5.5373867,0
5.5397117,0
5.5420346,0
5.5443595,0
5.5466824,0
5.5490053,0
5.5513303,0
