FeatureID	Name	GO_Term	comparison	phase	datatype	diffexpr	rab.all	rab.win.A	rab.win.B	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF16193.8	AAA C-terminal domain	NA	FAvNA	Light	metaT	none	6.3372034689491	6.4443686892636	6.29386216494328	0.121319215342547	0.507279368442283	-0.228393824265975	0.408394407236809	0.603156262640132	0.788995916147795	0.618101498501498	0.795638070928878
PF16193.8	AAA C-terminal domain	NA	FAvNA	Dark	metaT	none	6.3372034689491	6.4443686892636	6.29386216494328	0.121319215342547	0.507279368442283	-0.228393824265975	0.408394407236809	0.603156262640132	0.788995916147795	0.618101498501498	0.795638070928878
PF15915.8	GAF and HTH_10 associated domain	NA	FAvFT	Dark	metaT	none	-4.88260864520217	-4.90590018991965	-4.86962249571191	0.0246235512990083	4.28786303255666	0.0062693066346204	0.496666666790129	0.536838262872339	0.75393144042159	0.596904761904762	0.795639888203441
PF01655.21	Ribosomal protein L32	translation	FAvNA	Light	metaT	none	-2.82975438944465	-2.35122239614474	-3.19087843494493	0.386026056579135	4.62305017035505	-0.068992500406391	0.465689541581532	0.539848964948395	0.723517910550387	0.644618181818182	0.795655935543525
PF01655.21	Ribosomal protein L32	translation	FAvNA	Dark	metaT	none	-2.82975438944465	-2.35122239614474	-3.19087843494493	0.386026056579135	4.62305017035505	-0.068992500406391	0.465689541581532	0.539848964948395	0.723517910550387	0.644618181818182	0.795655935543525
PF18828.4	Large polyvalent-protein-associated domain 15	NA	FAvFT	Light	metaT	none	2.3804835321562	2.83602611493176	1.93800442776035	-1.15437825038377	2.06929102082487	-0.577553346785942	0.231845450298827	0.182340065730231	0.850684927130483	0.152692640692641	0.795670326719809
PF13470.9	PIN domain	NA	FAvNA	Light	metaT	none	5.56001205948776	6.01991259835754	5.39358348337257	0.40867923836081	1.44576293813745	-0.237244733415133	0.399067292366211	0.915036029150812	0.963699811928238	0.609241158841159	0.795672020354462
PF13470.9	PIN domain	NA	FAvNA	Dark	metaT	none	5.56001205948776	6.01991259835754	5.39358348337257	0.40867923836081	1.44576293813745	-0.237244733415133	0.399067292366211	0.915036029150812	0.963699811928238	0.609241158841159	0.795672020354462
PF00679.27	Elongation factor G C-terminus	NA	FAvNA	Light	metaG	none	6.317275684923	6.39818218503752	6.17550796663151	0.1347989045848	0.621847493437564	-0.199728281458168	0.413724187166488	0.571038496819419	0.722318394716114	0.672184215784216	0.795678118487563
PF00679.27	Elongation factor G C-terminus	NA	FAvNA	Dark	metaG	none	6.317275684923	6.39818218503752	6.17550796663151	0.1347989045848	0.621847493437564	-0.199728281458168	0.413724187166488	0.571038496819419	0.722318394716114	0.672184215784216	0.795678118487563
PF02502.21	Ribose/Galactose Isomerase	carbohydrate metabolic process	FTvNA	Dark	metaG	none	0.699902780176675	-0.176856268517904	0.887905968843104	-0.688289589729265	3.4642001674029	0.155434133153123	0.414666669921978	0.512081689045442	0.76121060687151	0.600609390609391	0.795701992326472
PF18657.4	YDG domain	NA	FAvNA	Light	metaG	none	4.42221307772224	4.68466031778555	4.16025982343572	0.325645700567682	2.71725133446658	-0.106045682592333	0.416000003201469	0.796686688533906	0.881280487040344	0.659446553446553	0.795707633781334
PF18657.4	YDG domain	NA	FAvNA	Dark	metaG	none	4.42221307772224	4.68466031778555	4.16025982343572	0.325645700567682	2.71725133446658	-0.106045682592333	0.416000003201469	0.796686688533906	0.881280487040344	0.659446553446553	0.795707633781334
PF00573.25	Ribosomal protein L4/L1 family	translation	FAvFT	Light	metaG	none	1.89894198777592	2.18698568002261	1.31429097063715	-0.828361625162461	1.50668888391282	-0.470102653832747	0.246000012679536	0.200754180269629	0.849110678118729	0.238246753246753	0.795712530345207
PF03966.19	Trm112p-like protein	NA	FAvFT	Dark	metaT	none	-2.73005099911807	-3.29909234737675	-2.22297886631118	0.748029385621356	3.86535260579356	0.161036883300735	0.401732182328371	0.559994230688729	0.774503095028792	0.580021645021645	0.795731320371911
PF04131.17	Putative N-acetylmannosamine-6-phosphate epimerase	N-acetylmannosamine metabolic process	FTvNA	Dark	metaG	none	1.54960171838412	1.39376712179564	1.65783756209155	-0.228393347803735	1.92819307290489	0.0886363291501767	0.438000002332155	0.6203059285236	0.827623012071633	0.613158441558442	0.795753957113885
PF05977.16	Transmembrane secretion effector	NA	FAvFT	Dark	metaT	none	1.02860866848085	0.967751811664826	1.14512615459643	0.328807625237573	1.15754018278245	0.271844267773088	0.377333338167504	0.410772768543344	0.686538391498385	0.564194805194805	0.795755349543257
PF08494.14	DEAD/H associated	NA	FTvNA	Dark	metaG	none	-1.08735803339669	-1.2893632336107	-0.845117992027139	-0.791414993336094	4.71932744973543	0.141774779418205	0.425333336161842	0.569611994292271	0.791425302302214	0.611052547452547	0.795758521470648
PF06550.14	Signal-peptide peptidase, presenilin aspartyl protease	NA	FAvFT	Dark	metaT	none	-4.73190746415484	-5.14991815926075	-4.26169865189946	0.883098135975079	4.60688962800459	0.163263948639259	0.412391742183836	0.528461376018297	0.748930422383144	0.593640692640693	0.795791609530036
PF00476.23	DNA polymerase family A	DNA replication	FAvFT	Light	metaG	none	4.5678405311847	4.72221598073514	4.4084257409032	-0.313859959570421	0.482660376733218	-0.594812526732424	0.240666679806384	0.238616633703079	0.856916304176112	0.220748917748918	0.795792483412299
PF19436.2	ACS/CODH beta subunit C-terminal	NA	FAvFT	Dark	metaT	none	6.514817331331	6.47558780900904	6.53313297124688	0.272227169740519	0.74855864670377	0.397115679936521	0.364666672075246	0.300382151451911	0.621277587295713	0.52934632034632	0.795814459896532
PF01734.25	Patatin-like phospholipase	lipid metabolic process	FAvFT	Dark	metaT	none	5.08958728685949	5.13328922432333	5.04944344558277	-0.204150705007812	0.720787868034397	-0.258524346735956	0.368000005255151	0.43358554369628	0.720438751374671	0.535627705627706	0.79583033013917
PF13419.9	Haloacid dehalogenase-like hydrolase	NA	FAvFT	Light	metaT	none	9.51548634578527	9.90214858597357	8.96041211293666	-1.33463243239677	1.9839247022277	-0.578632852681376	0.229846782932892	0.293239596009228	0.885003331527387	0.140554112554113	0.795843923109051
PF00011.24	Hsp20/alpha crystallin family	NA	FAvFT	Light	metaT	none	2.62057069607507	2.07759327341496	3.05205680256166	1.25716163654999	1.89439369784016	0.709069879182096	0.223184558401627	0.0995958334606059	0.815919703505567	0.146056277056277	0.795870812839564
PF02089.18	Palmitoyl protein thioesterase	NA	FTvNA	Light	metaT	none	-1.67119158183943	-1.08093089821378	-2.03794887026354	0.835779959844466	4.50344101301295	-0.155885638374785	0.430379749461449	0.564888472997022	0.732191833928019	0.65858021978022	0.795891068567586
PF00885.22	6,7-dimethyl-8-ribityllumazine synthase	riboflavin biosynthetic process	FAvFT	Light	metaT	none	2.36068730108714	2.56154154804685	2.12304593949737	-0.71455583183522	1.00646843868875	-0.66854908494281	0.225849448209988	0.104726718785092	0.816719161292369	0.173670995670996	0.795908388788505
PF03454.18	MoeA C-terminal region (domain IV)	molybdopterin cofactor biosynthetic process	FTvNA	Light	metaG	none	-0.939716963931582	-0.952290618815772	-0.931891713932687	-0.215498169576994	4.09145257631665	0.0493263045291668	0.473017989008912	0.562141843121715	0.769252284803666	0.616120679320679	0.795914908482019
PF02080.24	TrkA-C domain	potassium ion transport	FTvNA	Light	metaG	none	4.35228292336951	4.19861239149778	4.47760178177458	-0.371729274837335	1.4742334084511	0.225257993626486	0.408394407236809	0.583914624863045	0.791020604092046	0.594172627372627	0.795948275993098
PF01719.20	Plasmid replication protein	DNA replication	FTvNA	Dark	metaG	none	-1.77502648816658	-1.90027315607827	-1.68295142697045	-0.249216532520504	4.61139219606993	0.0445480006331835	0.483677548905506	0.555799509798352	0.785826359099709	0.609857742257742	0.795958290149879
PF17101.8	Stealth protein CR1, conserved region 1	NA	FAvFT	Light	metaT	none	-2.81571219363241	-4.0914123004088	-1.61496964834355	2.3991267360321	4.00011183758848	0.526453870333862	0.239173897331348	0.263560816658939	0.859073779419568	0.205298701298701	0.795990945718555
PF00723.24	Glycosyl hydrolases family 15	NA	FAvFT	Dark	metaT	none	-4.51972822737224	-4.22933663285161	-4.78669444050773	-0.526406189163067	4.16504037952156	-0.107665496277601	0.438374419369845	0.535307518081002	0.753760652399374	0.597199134199134	0.795994932230793
PF13305.9	Tetracyclin repressor-like, C-terminal domain	NA	FAvNA	Light	metaG	none	0.275767593172259	0.667072853030693	-0.0565548656608579	0.395429586161892	3.40342233193338	-0.0884362939715365	0.454363759197163	0.607827673017729	0.743157708039055	0.676544255744256	0.796006063529514
PF13305.9	Tetracyclin repressor-like, C-terminal domain	NA	FAvNA	Dark	metaG	none	0.275767593172259	0.667072853030693	-0.0565548656608579	0.395429586161892	3.40342233193338	-0.0884362939715365	0.454363759197163	0.607827673017729	0.743157708039055	0.676544255744256	0.796006063529514
PF07486.15	Cell Wall Hydrolase	NA	FAvNA	Light	metaT	none	6.86555859481073	6.97492525283239	6.81852828789897	0.246797128227435	1.92234274092927	-0.127220750148168	0.408394407236809	0.543606387474798	0.760648425341245	0.614718081918082	0.7960588992971
PF07486.15	Cell Wall Hydrolase	NA	FAvNA	Dark	metaT	none	6.86555859481073	6.97492525283239	6.81852828789897	0.246797128227435	1.92234274092927	-0.127220750148168	0.408394407236809	0.543606387474798	0.760648425341245	0.614718081918082	0.7960588992971
PF08666.15	SAF domain	NA	FAvFT	Dark	metaT	none	4.0588671338075	4.03030784310512	4.07486268958453	0.29154436176793	0.848140471259221	0.38352182345575	0.37866667144168	0.26389066694686	0.582880730075195	0.543679653679654	0.796085585105405
PF00326.24	Prolyl oligopeptidase family	proteolysis	FTvNA	Light	metaT	none	6.73612920885415	7.00634120622454	6.73441932342763	0.312700246085007	0.921969914374049	-0.342634198410227	0.416389077132241	0.45986831027934	0.679001786583711	0.626827572427572	0.79610766367626
PF01888.20	CbiD	cobalamin biosynthetic process	FAvFT	Light	metaG	none	-1.14342390049846	-0.440309263778939	-2.28174143663781	-1.76196553860684	3.15256343154089	-0.474407128028388	0.245836121937002	0.242396102573289	0.858294166237284	0.272809523809524	0.796107730657129
PF07155.15	ECF-type riboflavin transporter, S component	NA	FAvNA	Light	metaT	none	5.08708245274586	5.47167816666669	4.87115666698513	0.408092027963747	2.31357142668248	-0.195310185300766	0.411725519692567	0.504912207893948	0.73290051345043	0.609084515484515	0.796145431081812
PF07155.15	ECF-type riboflavin transporter, S component	NA	FAvNA	Dark	metaT	none	5.08708245274586	5.47167816666669	4.87115666698513	0.408092027963747	2.31357142668248	-0.195310185300766	0.411725519692567	0.504912207893948	0.73290051345043	0.609084515484515	0.796145431081812
PF20288.1	ABC-three component (ABC-3C) system Middle Component 2	NA	FTvNA	Light	metaT	none	-2.88854546747962	-2.29167109327659	-3.21387784537692	0.507649441407597	4.90693932478249	-0.0940880624333004	0.457028649169526	0.575908843144257	0.741757757427388	0.658750449550449	0.796147900995396
PF04445.16	Putative SAM-dependent methyltransferase	rRNA methylation	FAvNA	Light	metaT	none	-1.82920778804057	-1.90495175638318	-1.80017856007624	1.08491444972382	6.34312221511923	-0.163343355018308	0.43970686435495	0.493034799456296	0.685164213795719	0.647641958041958	0.796199143620398
PF04445.16	Putative SAM-dependent methyltransferase	rRNA methylation	FAvNA	Dark	metaT	none	-1.82920778804057	-1.90495175638318	-1.80017856007624	1.08491444972382	6.34312221511923	-0.163343355018308	0.43970686435495	0.493034799456296	0.685164213795719	0.647641958041958	0.796199143620398
PF00815.23	Histidinol dehydrogenase	NA	FTvNA	Dark	metaG	none	1.50607739318178	1.9012283047139	1.22693473294001	0.390678308078761	2.62300491856811	-0.1141934951998	0.421718857065464	0.624329693047262	0.82817188132463	0.611515684315684	0.796210073572896
PF00411.22	Ribosomal protein S11	translation	FAvNA	Light	metaG	none	2.03459422069489	2.14173079954572	1.96658369798736	0.0685746508931366	1.72172542527006	-0.0246704294336403	0.479333334100075	0.630048609556571	0.765552924375937	0.68090989010989	0.796218347247199
PF00411.22	Ribosomal protein S11	translation	FAvNA	Dark	metaG	none	2.03459422069489	2.14173079954572	1.96658369798736	0.0685746508931366	1.72172542527006	-0.0246704294336403	0.479333334100075	0.630048609556571	0.765552924375937	0.68090989010989	0.796218347247199
PF00682.22	HMGL-like	NA	FAvFT	Light	metaG	none	3.78247569882902	3.50534356976922	4.07537570711491	0.557947773848539	0.916442743045979	0.511370337800661	0.232000013927131	0.181247528347501	0.846206869107241	0.183961038961039	0.796226973964073
PF13490.9	Putative zinc-finger	NA	FTvNA	Dark	metaT	none	4.6346554386535	4.66482424551795	4.59909595463781	0.127427374573029	0.903581172869426	-0.114562453775745	0.408000003526811	0.533998833001458	0.743843868163593	0.626610589410589	0.796252252487669
PF05593.17	RHS Repeat	NA	FAvFT	Light	metaG	none	9.09288211072151	9.29990311352554	8.91703824211262	-0.38994997077073	0.587663848488246	-0.677913224143966	0.234000013740834	0.12835160573576	0.844216064892663	0.156848484848485	0.796258334356001
PF07549.17	SecD/SecF GG Motif	NA	FTvNA	Light	metaG	none	3.65906650794967	3.51336657998915	3.74758210369233	-0.331297809370382	1.43053943435551	0.21651607760361	0.403730849800456	0.535925667222508	0.759275631977375	0.600774825174825	0.796268215566578
PF13450.9	NAD(P)-binding Rossmann-like domain	NA	FTvNA	Light	metaG	none	2.51415548958378	2.70793826321572	2.37894028618243	0.303160771186981	2.29350188591917	-0.0881636303827216	0.42438374703289	0.601729219162508	0.797831749143121	0.604591808191808	0.796275177455728
PF05014.18	Nucleoside 2-deoxyribosyltransferase	NA	FAvNA	Light	metaT	none	0.620658127216508	1.21466134062162	0.143578588982187	0.696466500336932	2.88293880778124	-0.201449095187576	0.401065959837764	0.607040509086963	0.777979373067953	0.627894105894106	0.796374354962213
PF05014.18	Nucleoside 2-deoxyribosyltransferase	NA	FAvNA	Dark	metaT	none	0.620658127216508	1.21466134062162	0.143578588982187	0.696466500336932	2.88293880778124	-0.201449095187576	0.401065959837764	0.607040509086963	0.777979373067953	0.627894105894106	0.796374354962213
PF02522.17	Aminoglycoside 3-N-acetyltransferase	response to antibiotic	FTvNA	Dark	metaT	none	2.07497589204004	2.19296567068189	1.99567887455548	0.120053713519653	0.792076345920565	-0.116415291982014	0.442666668818415	0.695685728779905	0.835389858042937	0.639323476523476	0.796380254120882
PF00215.27	Orotidine 5'-phosphate decarboxylase / HUMPS family	'de novo' pyrimidine nucleobase biosynthetic process	FAvFT	Light	metaG	none	1.58667354793368	1.06873350228466	1.85678198126382	0.839374559652068	1.51624056060815	0.442966235859487	0.237841452413626	0.200664195796508	0.849852555887096	0.226051948051948	0.796388964964546
PF00694.22	Aconitase C-terminal domain	NA	FAvFT	Light	metaT	none	6.6150591721562	6.34219191473717	6.71945178793315	0.424104683269981	0.69548374074646	0.469164484344083	0.231179227843191	0.18259752651935	0.851254431065347	0.155428571428571	0.796399745036221
PF13166.9	AAA domain	NA	FAvFT	Dark	metaT	none	0.613260497519969	0.751110213331708	0.294776945652361	-0.366503010756265	1.31112686756957	-0.241070481874163	0.383744175098753	0.624186760595261	0.818927931615644	0.580324675324675	0.796420918033605
PF05870.14	Phenolic acid decarboxylase (PAD)	NA	FTvNA	Light	metaG	none	-1.83335334202236	-1.92638777311688	-1.72088985803499	-0.14324687788582	4.700266405532	0.0260794429263977	0.4840000005932	0.567445481729	0.773352277947904	0.616777622377622	0.796425315259431
PF00931.25	NB-ARC domain	NA	FAvFT	Light	metaT	none	3.91414696056824	3.66376708894928	4.20644515128608	0.633811494716938	0.992202638354276	0.641951795982776	0.227181893116267	0.12046819001362	0.82567318523251	0.155813852813853	0.796447026569676
PF12685.10	SpoIIIAH-like protein	NA	FTvNA	Light	metaT	none	4.90881025500873	5.01612973228476	4.86926606766811	0.20871755841435	1.39892759126985	-0.156077043236567	0.422000002960946	0.677210234718851	0.83025902785264	0.643853346653347	0.796447396116461
PF00298.22	Ribosomal protein L11, RNA binding domain	translation	FAvNA	Light	metaG	none	2.13761908018464	2.02902067421547	2.2715359350638	-0.106679521064113	1.74545846628954	0.035097938327701	0.469020654048339	0.430015321923299	0.608368591404957	0.6764999000999	0.796472473937475
PF00298.22	Ribosomal protein L11, RNA binding domain	translation	FAvNA	Dark	metaG	none	2.13761908018464	2.02902067421547	2.2715359350638	-0.106679521064113	1.74545846628954	0.035097938327701	0.469020654048339	0.430015321923299	0.608368591404957	0.6764999000999	0.796472473937475
PF07009.14	NusG domain II	NA	FTvNA	Dark	metaG	none	-0.551851019432887	-0.683082160972946	-0.419791745783005	-0.24235577698555	3.72830476570214	0.0548824126457922	0.468354431554951	0.550404236592797	0.782393289007894	0.608266933066933	0.796474249962373
PF01935.20	Helicase HerA, central domain	NA	FTvNA	Light	metaG	none	2.39123396810211	2.98523755979768	2.00546713712687	0.637804604151444	2.49999333874556	-0.235186680807797	0.397333337303178	0.560059080304632	0.778492686748333	0.594186613386613	0.796486984596765
PF03598.18	CO dehydrogenase/acetyl-CoA synthase complex beta subunit	acetyl-CoA metabolic process	FAvFT	Dark	metaT	none	6.46666946048759	6.41843187097824	6.49027072996518	0.267983655665372	0.744127359547996	0.364689607186555	0.36933333852758	0.312422420066068	0.631716565020957	0.531554112554113	0.796487933255466
