CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF04226.16	1	1	24	18	0.424200771612576
PF12146.11	1	1	24	6	0.0966595092324451
PF16901.8	1	0.455602586713698	24	22	0.000902276432258569
PF01070.21	1	1	20	0	0.0242942543493188
PF00893.22	1	1	0	0	0
PF02219.20	1	1	24	10	0.0777595979571677
PF08267.15	1	1	24	0	0.00033193979142248
PF01717.21	1	1	20	8	0.00116169718723792
PF00690.29	1	0.898239271017049	20	8	0.0507303736514208
PF04914.15	1	0.455602586713698	24	14	0.00157476096192099
PF03062.22	1	1	24	6	0.0413407876014743
PF08543.15	1	1	20	0	0.0314288058250003
PF02110.18	1	1	20	6	0.00776063609910796
PF13641.9	1	0.647739564961787	20	4	0.0112744740320196
PF02350.22	1	1	20	8	0.0170131398590552
PF16320.8	1	0.207574955908289	24	6	0.882393876986406
PF00542.22	1	0.312045855379189	24	6	0.855603355235336
PF00466.23	1	0.647739564961787	20	12	0.321038924571161
PF00717.26	1	1	24	12	0.0418818671938002
PF00764.22	1	0.647739564961787	20	8	0.0937122748722293
PF00664.26	1	1	20	4	0.113899612822941
PF12822.10	1	1	20	18	0.305206485966722
PF04079.19	1	1	20	14	0.0187331302126731
PF02616.17	1	1	24	10	0.0188084065959226
PF00571.31	1	0.647739564961787	24	22	0.272633610282638
PF12850.10	1	0.207574955908289	24	18	0.123405769289328
PF01725.19	1	0.455602586713698	24	2	0.0524654237140281
PF00206.23	1	1	20	16	0.0726516996963999
PF14698.9	1	0.898239271017049	20	12	0.0119453382666437
PF01177.25	1	1	20	14	0.0405429485378989
PF03672.16	1	0.108540564373898	24	18	0.0539336277081092
PF14691.9	1	1	24	10	0.158741424255659
PF07992.17	1	1	24	10	1.26600147350166
PF01063.22	1	1	20	8	0.0730408345269361
PF00282.22	1	0.455602586713698	24	8	0.00297337363400994
PF01351.21	1	0.898239271017049	20	4	0.012457653005946
PF13508.10	1	0.312045855379189	24	6	0.0393087366609255
PF01321.21	1	1	20	16	0.0806678060259036
PF00557.27	1	1	24	0	0.316423348872374
PF06458.15	1	1	20	6	0.00192566606285084
PF00746.24	1	0.647739564961787	24	10	0.19075060435685
PF00440.26	1	1	20	0	0.254193729046032
PF13305.9	1	1	24	10	0.0147316577234324
