FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF08463.13	41.299	91.533	22.69	26.552	90.879	207.257	230.386	107.122	160.814	0	116.75	82.981
PF13005.10	511.116	956.879	953.501	978.475	863.202	853.427	950.906	1218.686	1015.906	1325.787	1582.94	1954.147
PF13817.9	679.743	1347.752	864.57	826.503	1121.718	1162.266	1233.453	1242.906	942.542	1008.775	1547.8	2156.341
PF00037.30	1837.375	889.898	1726.576	1701.774	2010.172	2459.319	1770.751	1974.71	1300.224	2040.755	2011.905	2004.323
PF02906.17	440.954	357.13	482.372	385.089	556.296	557.598	355.719	408.939	305.516	470.009	465.581	630.604
PF02256.20	54.671	144.476	19.786	45.278	47.8	96.292	0	60.653	55.885	20.219	13.216	28.818
PF13175.9	433.629	488.323	545.177	651.018	533.569	520.255	485.648	612.168	581.141	412.202	780.119	702.602
PF20469.1	175.234	194.901	174.392	268.483	191.201	143.063	146.672	207.823	210.759	177.129	371.74	290.484
PF12988.10	0	0	0	60.541	54.786	0	0	0	0	0	0	0
PF11888.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09357.13	0	0	0	0	0	0	0	0	0	0	0	0
PF05580.15	264.223	208.499	171.217	183.64	166.347	161.575	110.524	185.209	141.064	260.063	112.688	74.125
PF12897.10	96.875	293.485	175.601	201.804	192.202	66.199	113.369	243.343	100.052	320.067	204.642	189.57
PF12700.10	156.065	180.107	316.297	241.515	117.805	278.106	26.081	123.485	92.519	49.122	163.7	209.998
PF09339.13	0	0	0	22.63	36.025	0	0	0	42.59	0	0	0
PF01614.21	0	0	0	22.63	36.025	0	0	0	42.59	0	0	0
PF13340.9	305.585	0	166.177	170.646	115.802	0	178.808	110.123	512.589	0	64.251	54.726
PF07456.14	0	251.307	45.109	259.202	191.749	0	145.614	104.186	0	277.433	228.397	195.319
PF14266.9	0	0	10.057	0	24.428	0	0	23.228	0	0	20.185	0
PF11202.11	0	0	0	0	0	0	0	0	0	0	0	0
PF15608.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14205.9	0	0	239.152	0	302.967	0	0	138.088	360.918	0	115.583	258.876
PF03862.16	505.506	0	255.232	304.186	405.485	429.934	711.839	371.618	250.017	483.842	277.28	618.911
PF02633.17	0	0	30.25	0	0	0	0	0	41.753	0	0	0
PF17651.4	159.525	161.096	144.594	127.393	123.309	54.576	93.343	200.372	185.36	351.408	183.026	234.779
PF14574.9	319.05	322.191	289.188	254.787	228.68	109.152	186.687	400.744	370.72	702.816	366.053	469.559
PF09560.13	0	0	0	0	39.607	0	0	0	0	0	0	62.97
PF02571.17	0	0	43.55	24.622	59.493	133.188	0	25.146	46.517	0	51.366	0
PF13241.9	0	0	0	0	0	34.678	0	0	0	0	18.56	0
PF07454.14	392.485	412.339	288.827	217.474	209.755	62.083	53.11	323.087	158.48	203.252	133.25	284.881
PF17481.5	0	0	0	0	0	0	0	0	0	0	17.381	0
PF04984.17	0	0	0	0	0	0	137.37	0	0	0	17.381	23.045
PF17482.5	0	0	0	0	0	0	137.37	0	0	0	17.381	23.045
PF06545.14	62.152	0	7.514	5.757	27.365	44.126	48.477	55.446	10.704	0	11.408	0
PF12733.10	0	0	0	0	0	0	0	0	27.427	0	19.498	0
PF13205.9	0	0	0	0	5.393	0	0	0	0	0	0	0
PF12671.10	0	0	0	31.374	0	36.555	0	0	0	0	0	0
PF13478.9	0	0	0	34.872	0	0	0	0	0	0	22.245	0
PF02625.19	0	0	0	0	0	0	0	0	0	0	22.245	0
PF17853.4	874.115	1121.626	1027.233	1114.327	942.841	1129.785	691.266	791.883	832.446	503.203	1055.419	1193.958
PF14501.9	2885.353	3211.4	2677.138	2479.016	3087.438	2314.401	4179.732	2303.487	3809.359	3227.31	2855.142	2538.662
PF13581.9	314.219	0	113.915	164.741	200.121	334.303	0	293.126	18.221	153.58	134.612	437.829
PF08903.14	252.379	169.909	228.711	297.779	249.692	259.04	172.242	228.832	151.961	254.777	308.885	197.766
PF03116.18	199.796	269.059	275.47	164.966	146.159	136.43	77.95	180.093	134.738	0	217.423	209.092
PF09039.14	0	0	22.984	0	0	0	0	0	0	0	0	0
PF04233.17	144.439	83.601	52.364	76.644	38.605	148.309	0	47.095	22.631	48.264	32.188	0
PF03496.17	0	0	0	0	0	0	0	0	0	0	0	0
PF06130.15	377.836	670.949	273.933	524.689	261.027	129.243	218.129	552.559	195.114	315.536	242.723	667.178
PF13479.9	0	0	107.621	54.966	23.221	0	75.981	0	169.57	163.466	0	0
PF12571.11	229.532	0	0	49.243	31.222	0	0	29.687	109.87	0	0	0
PF07090.14	0	0	0	11.142	0	0	0	0	0	0	4.886	0
PF01991.21	0	312.371	0	25.202	0	0	0	0	0	0	0	71.214
PF03473.20	0	134.53	0	0	0	0	0	0	0	36.456	0	0
PF01970.19	166.569	168.209	218.326	231.325	256.691	227.945	194.93	122.037	181.127	252.237	365.721	227.538
PF14236.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17746.4	69.258	139.881	260.859	216.945	219.005	118.494	204.159	173.843	268.27	114.413	267.474	190.28
PF03749.16	69.258	139.881	260.859	216.945	219.005	118.494	204.159	173.843	268.27	114.413	267.474	190.28
PF19238.2	210.612	379.226	186.076	208.167	112.33	160.124	54.788	97.844	132.533	154.644	231.944	312.232
PF04459.15	210.612	379.226	186.076	208.167	112.33	160.124	54.788	97.844	132.533	154.644	231.944	312.232
PF01008.20	233.365	226.252	153.318	187.242	184.956	191.624	131.826	187.597	206.349	246.744	72.707	131.885
PF14209.9	0	0	0	0	0	0	0	87	0	0	0	0
PF08328.14	46.287	0	0	18.743	0	0	0	0	0	0	16.546	0
PF02557.20	0	285.49	72.433	119.732	58.656	53.446	69.889	270.251	211.564	0	86.553	52.279
PF01992.19	63.367	0	34.804	34.638	53.194	0	69.67	167.605	94.708	0	11.809	0
PF08486.13	263.413	224.741	481.197	397.573	417.918	258.059	338.648	256.562	284.14	277.673	360.08	178.953
PF07804.15	556.873	320.051	282.917	296.87	232.976	195.549	239.213	288.716	242.726	239.021	267.313	415.934
PF20613.1	0	100.913	0	13.878	0	0	0	20.918	0	0	18.343	0
PF03775.19	183.9	557.13	133.328	127.688	40.485	162.854	0	0	94.966	202.531	33.756	216.505
PF02190.19	154.694	26.062	228.982	215.578	204.526	265.246	183.185	216.54	173.352	227.143	222.424	283.193
PF17284.5	0	0	0	0	0	0	0	0	0	0	0	0
PF01564.20	38.993	157.507	113.067	129.939	180.235	226.75	91.264	81.61	110.723	128.796	236.155	183.601
PF07581.15	0	0	15.504	15.834	12.544	11.687	16.67	23.867	7.356	15.688	16.729	0
PF07538.14	136.148	0	0	0	0	163.281	0	0	0	0	62.615	0
PF08769.14	611.295	120.617	704.484	263.513	354.13	104.546	372.972	789.365	179.437	360.402	748.789	497.252
PF02690.18	869.128	294.24	908.99	762.023	880.741	722.948	425.097	658.702	756.699	1063.664	488.238	1191.536
PF05922.19	0	0	4.893	3.749	0	4.5	0	0	0	0	0	0
PF07532.14	0	0	0	3.506	5.558	17.275	0	0	0	0	0	0
PF18152.4	0	362.859	87.416	149.695	145.651	163.899	212.512	176.492	248.214	263.805	286.377	258.509
PF09820.12	534.961	447.908	162.075	162.058	262.962	265.267	754.626	402.766	304.888	314.678	169.066	169.021
PF02719.18	294.333	389.739	434.743	358.892	514.342	541.177	156.156	382.801	362.173	514.874	477.814	380.046
PF08485.13	0	0	21.651	0	26.295	61.294	0	0	0	0	21.924	0
PF02616.17	79.014	245.956	200.066	167.053	313.494	270.3	138.355	98.992	265.212	348.044	116.018	186.048
PF13280.9	953.566	1033.744	1248.113	1102.241	1318.298	871.364	1036.297	1224.154	1428.443	1413.699	1002.291	979.85
PF13306.9	1353.002	2410.517	1327.009	1688.372	1351.236	1601.456	855.118	1399.993	878.142	1682.859	1508.723	2184.058
PF12770.10	0	0	0	0	0	0	0	0	30.486	0	0	0
PF14058.9	0	0	13.696	20.986	0	0	0	0	0	0	0	0
PF19192.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19191.3	0	0	0	0	0	0	0	0	0	0	0	0
PF04383.16	88.802	0	64.941	101.473	68.537	60.761	245.304	253.574	386.719	133.052	255.951	30.531
PF10926.11	773.345	554.612	549.505	586.235	459.227	671.08	451.032	803.823	354.898	438.016	782.213	832.284
PF08774.14	589.476	1190.622	641.136	226.33	256.553	155.112	351.524	431.892	228.304	162.299	760.037	520.517
PF05119.15	260.576	527.92	349.394	538.394	107.732	267.72	256.539	337.481	467.553	503.752	311.86	205.154
PF13707.9	93.602	0	0	13.549	0	0	219.078	137.683	96.672	0	71.036	0
PF15583.9	0	0	0	0	0	0	0	0	0	0	0	8.734
PF09951.12	0	0	21.526	7.272	0	35.808	69.488	21.91	0	0	41.011	29.283
PF14568.9	71.503	0	69.11	39.711	112.947	76.437	167.318	59.857	447.626	0	89.608	49.099
PF14080.9	0	0	30.962	0	25.06	0	0	47.669	63.45	0	2.128	13.284
PF05076.16	0	0	21.526	0	0	0	69.488	0	0	0	23.927	13.284
PF14062.9	0	0	0	0	0	0	0	0	0	0	32.761	13.284
PF13853.9	0	0	0	34.56	0	0	0	0	0	0	0	0
PF02056.19	0	0	15.402	0	0	0	52.088	59.048	0	0	0	0
PF11975.11	0	0	15.402	0	0	0	52.088	59.048	0	0	0	0
PF05378.16	0	0	0	8.095	0	74.56	46.143	0	15.549	0	10.745	0
PF01968.21	0	0	0	8.095	0	74.56	46.143	0	15.549	0	10.745	0
PF17295.5	693.675	1401.01	200.235	520.915	307.03	599.592	163.196	205.135	286.201	0	406.228	433.499
PF19864.2	227.63	133.271	154.222	131.419	250.57	133.508	77.658	157.126	152.009	268.611	251.694	153.144
PF19778.2	0	0	0	5.489	0	103.031	0	0	109.838	0	0	0
PF12668.10	0	0	103.191	0	0	0	0	0	0	0	0	223.404
PF08874.13	65.549	0	117.926	36.188	144.306	189.428	123.619	250.964	159.671	71.298	168.162	111.629
PF12395.11	65.549	0	117.926	36.188	144.306	189.428	123.619	250.964	159.671	71.298	168.162	111.629
PF15636.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09346.13	145.655	295.562	0	96.911	49.996	249.997	0	135.569	322.175	0	58.678	62.725
PF18956.3	0	0	0	0	0	146.582	0	0	110.627	0	0	0
PF04326.17	1472.88	1712.688	1296.081	1345.756	1280.064	1260.669	1719.903	1081.016	1539.843	1655.328	1443.591	1613.904
PF13749.9	1251.515	1683.037	1312.455	1422.045	1251.422	1358.518	1715.854	1090.268	1801.69	1903.205	1520.509	1835.449
PF08002.14	173.177	466.29	251.107	192.393	203.319	236.966	0	96.656	178.857	127.148	127.14	271.818
PF13586.9	0	0	0	0	0	0	112.056	40.087	156.758	193.949	0	0
PF13358.9	2535.352	1939.38	2049.505	2461.165	2061.101	1938.894	1170.348	1655.224	2093.798	2346.439	2080.813	1961.217
PF13346.9	399	592.258	409.047	559.085	644.211	498.437	115.813	710.299	639.553	544.876	812.673	651.252
PF11208.11	0	603.841	108.389	249.134	131.639	450.472	349.883	250.338	347.381	246.95	262.061	527.979
PF10604.12	375.592	635.884	171.217	87.448	103.972	256.992	184.243	0	162.584	0	279.065	0
PF12636.10	199.796	0	362.175	138.743	131.955	136.707	0	167.305	103.174	330.056	0	156.813
PF03773.16	61.466	0	22.283	52.923	27.063	37.514	0	74.42	0	0	22.565	53.478
PF13166.9	0	0	18.713	7.696	0	0	0	0	28.618	0	0	0
PF07355.15	59.191	138.999	43.109	32.881	52.123	40.5	138.757	107.187	15.291	0	105.044	0
PF12958.10	462.741	0	642.572	490.597	780.639	955.734	685.685	645.522	854.433	173.387	431.505	487.662
PF07007.15	61.653	0	0	0	0	0	0	0	0	0	24.453	100.669
PF01229.20	0	0	0	0	0	0	0	0	0	0	0	0
PF06964.15	147.743	264.338	266.927	220.478	129.677	179.127	0	164.395	190.237	342.38	120.137	179.785
PF06125.14	0	0	0	98.53	42.352	0	0	0	0	0	59.594	0
PF03864.18	0	0	0	16.077	12.887	0	0	24.507	15.114	0	21.489	0
PF13412.9	744.637	956.69	971.863	896.819	818.696	1031.104	887.838	732.157	728.032	744.455	909.319	999.764
PF03063.23	0	65.66	0	10.605	51.396	26.616	45.523	16.286	77.003	0	25.826	0
PF00882.21	0	0	0	0	0	0	0	13.336	0	0	0	0
PF13344.9	186.611	527.794	180.584	290.628	245.025	267.933	306.147	233.047	396.554	242.179	206.472	172.592
PF06935.14	0	0	42.318	32.422	0	0	0	0	0	0	0	0
PF03401.17	0	0	0	0	0	0	0	0	0	0	0	0
PF06165.14	963.135	701.04	1065.461	994.742	726.622	926.771	1227.799	762.679	805.099	975.477	1028.22	1071.125
PF17167.7	958.771	701.04	1052.794	987.461	722.78	914.828	1217.585	760.852	787.055	975.477	1017.063	1060.85
PF09508.13	375.342	174.693	303.697	308.757	267.038	197.745	236.477	157.205	357.682	222.303	286.251	226.437
PF17385.5	375.342	174.693	303.697	308.757	267.038	197.745	236.477	157.205	357.682	222.303	286.251	226.437
PF17386.5	375.342	174.693	303.697	308.757	267.038	197.745	236.477	157.205	357.682	222.303	286.251	226.437
PF18842.4	221.396	162.669	170.132	207.085	167.733	161.937	149.189	276.28	240.231	0	119.359	159.48
PF18840.4	166.102	80.39	146.481	120.796	187.564	131.717	339.268	216.044	208.86	64.123	89.093	82.101
PF03354.18	381.857	325.024	310.737	374.493	236.283	177.101	544.12	274.192	259.53	175.652	510.94	598.581
PF20441.1	502.794	436.073	363.983	408.222	266.682	333.706	443.627	325.41	313.113	251.687	514.282	578.521
PF10145.12	967.094	1125.781	938.336	1114.361	1057.49	739.22	1164.694	866.329	1178.314	1083.745	1073.899	1399.943
PF14524.9	48.998	98.961	177.669	217.794	129.471	335.327	172.06	143.62	101.227	215.644	152.932	76.939
PF17761.4	758.259	1283.666	1070.534	1001.166	986.428	990.326	1180.744	845.202	1585.459	1346.486	857.197	1057.083
PF06250.14	977.006	1283.666	1112.615	1184.157	986.428	905.7	1238.012	893.798	1757.716	1346.486	997.21	1404.176
PF14096.9	0	0	0	0	0	0	0	0	55.305	0	0	0
PF04865.17	55.263	0	40.07	46.049	24.332	37.813	0	23.136	28.393	0	0	43.374
PF20155.2	0	0	5.853	0	15.769	0	0	13.506	8.338	0	0	0
PF08890.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09393.13	0	0	0	0	0	0	0	0	0	0	0	0
PF06810.14	102.36	0	74.218	82.124	21.272	66.136	113.114	0	79.288	106.449	0	0
PF05133.17	0	83.412	14.972	24.353	18.184	0	0	25.759	42.332	0	0	0
PF04466.16	0	0	0	12.943	21.78	0	0	11.575	0	0	17.107	0
PF17288.5	0	0	0	0	0	0	0	0	0	0	0	0
PF03747.17	0	0	0	18.812	25.485	0	0	24.676	0	16.237	10.802	0
PF05037.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13237.9	148.896	0	42.047	0	105.248	61.55	178.151	51.649	97.412	83.827	55.886	0
PF04060.16	151.483	0	127.339	186.445	260.382	242.362	411.382	281.003	191.171	173.387	331.621	308.88
PF13730.9	554.878	136.733	678.257	456.184	439.026	772.15	1205.22	690.36	931.468	496.647	512.897	276.295
PF13531.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07556.14	526.14	162.921	615.192	369.826	535.724	386.491	386.943	490.836	166.689	806.759	521.674	539.379
PF06808.15	48.437	0	17.402	50.092	55.348	21.519	55.918	204.587	40.465	0	40.576	0
PF13534.9	114.174	0	224.01	228.33	255.799	236.22	160.351	214.844	172.87	68.105	183.564	305.456
PF13343.9	52.739	0	0	14.648	0	36.086	61.718	44.159	85.839	0	0	0
PF08239.14	1303.505	1818.952	1934.235	2347.052	1672.62	1256.532	1338.104	1610.4	1421.023	1886.076	1503.676	1867.398
PF06751.14	0	0	0	0	0	0	0	0	23.484	0	16.581	0
PF01946.20	0	0	0	0	0	0	0	0	0	0	0	0
PF12642.10	103.919	0	0	38.456	0	0	0	29.191	0	0	25.597	0
PF14526.9	324.785	220.649	477.762	314.341	714.093	296.981	207.515	376.498	133.064	435.956	479.313	686.871
PF12648.10	0	0	57.946	0	0	109.366	0	0	0	0	0	0
PF12750.10	0	582.878	228.677	240.511	506.588	197.468	1076.202	185.091	544.459	0	347.355	319.914
PF05063.17	356.36	440.857	445.591	375.073	328.686	225.791	254.059	356.833	757.198	236.892	593.168	394.259
PF12323.11	0	57.035	20.476	7.844	24.868	0	0	0	0	0	10.367	0
PF04647.18	218.747	0	237.898	0	96.314	449.001	0	183.147	28.393	0	40.153	171.687
PF09681.13	0	0	161.476	124.476	181.676	334.58	239.942	34.659	326.537	91.173	285.05	129.952
PF06769.17	0	0	85.608	362.234	155.958	161.575	0	296.584	0	260.063	173.38	185.338
PF05489.15	0	0	0	0	0	0	0	0	129.282	0	0	0
PF05136.16	38.993	0	0	20.033	15.563	37.514	0	14.798	0	38.927	53.232	55.484
PF05876.15	0	0	0	0	29.657	0	39.395	13.219	34.783	0	18.308	0
PF20454.1	0	0	0	0	29.657	0	39.395	13.219	34.783	0	18.308	0
PF12931.10	0	0	0	17.488	55.444	0	0	0	0	0	0	0
PF07366.15	455.042	306.327	219.953	126.381	149.206	0	177.495	190.494	0	0	194.892	297.603
PF12675.10	226.477	229.336	285.934	428.411	24.991	38.837	197.557	0	263.859	250.108	41.686	73.465
PF18735.4	0	0	0	0	40.485	0	0	0	94.966	0	0	0
PF14269.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13401.9	1340.316	617.187	1384.097	1244.006	1355.188	1377.265	849.319	1061.038	1099.702	2149.538	963.397	1110.83
PF07352.15	0	0	0	0	0	0	0	0	0	0	0	0
PF06074.15	0	0	20.961	10.709	33.953	0	45.121	0	39.998	0	42.842	0
PF07030.15	0	0	0	0	0	46.77	0	57.234	0	0	0	0
PF04404.15	0	0	0	0	33.033	0	0	44.733	0	0	0	0
PF02475.19	0	0	0	0	0	0	0	0	0	0	9.589	0
PF04439.15	288.598	339.503	191.817	227.127	253.932	181.025	224.878	171.063	124.196	132.16	229.564	302.031
PF06486.14	0	0	61.246	89.483	144.759	0	0	82.85	165.079	0	177.877	192.653
PF20038.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20008.2	0	0	71.065	0	0	0	0	0	0	0	0	0
PF04471.15	196.554	0	140.368	125.471	68.715	275.12	351.086	222.086	287.504	72.877	223.133	50.64
PF00549.22	62.152	0	7.514	5.757	27.365	14.183	48.477	34.685	10.704	0	11.408	0
PF14310.9	369.513	264.967	548.398	481.472	498.93	389.05	385.593	480.501	398.823	377.462	514.362	527.049
PF01205.22	194.217	196.097	387.227	161.945	128.263	166.096	113.624	121.959	101.002	106.929	71.3	152.434
PF09186.14	194.217	196.097	387.227	161.945	128.263	166.096	113.624	121.959	101.002	106.929	71.3	152.434
PF09547.13	168.346	84.986	198.337	268.864	101.954	115.124	123.291	211.686	86.934	370.7	185.338	132.056
PF20438.1	168.346	84.986	198.337	268.864	101.954	115.124	123.291	211.686	86.934	370.7	185.338	132.056
PF20439.1	168.346	84.986	198.337	268.864	101.954	115.124	123.291	211.686	86.934	370.7	185.338	132.056
PF13451.9	0	451.244	0	0	98.372	304.125	0	186.083	0	0	82.021	0
PF11823.11	296.858	0	0	0	0	0	0	0	117.918	0	87.686	0
PF01894.20	0	0	0	40.361	0	0	0	57.613	0	0	0	0
PF05985.14	0	0	0	0	0	0	0	0	36.248	0	0	0
PF04346.15	0	0	0	0	0	0	0	0	13.15	0	18.56	0
PF00936.22	451.738	617.502	1552.816	1176.807	688.69	1358.22	819.226	878.243	754.687	664.85	498.594	1489.041
PF00941.24	0	0	0	19.635	0	0	82.145	29.596	36.505	0	0	55.093
PF03450.20	0	0	0	19.635	0	0	82.145	29.596	36.505	0	0	55.093
PF01996.19	178.289	0	269.526	167.191	265.035	250.701	367.063	228.062	216.232	259.239	230.536	152.165
PF01906.20	299.694	0	0	110.988	351.893	135.406	0	333.005	206.365	0	292.705	548.871
PF02743.21	2115.469	2570.48	2170.121	2334.758	2165.334	2043.803	1273.139	2023.893	1511.514	2774.843	2100.712	2453.552
PF13186.9	762.186	1172.995	793.245	1248.992	971.25	919.115	878.974	847.799	710.6	715.895	771.777	1109.533
PF06134.14	0	0	0	13.809	0	0	0	21.479	0	0	9.108	0
PF04227.15	0	0	0	0	29.712	0	0	28.252	34.622	0	0	0
PF06094.15	188.918	190.746	314.116	252.51	400.503	375.529	537.955	204.247	205.158	0	366.545	297.97
PF01935.20	221.864	172.364	173.963	165.313	122.444	113.46	69.196	270.668	304.26	71.332	193.336	146.71
PF18862.4	0	0	0	0	0	0	0	0	100.76	0	63.438	135.628
PF18931.3	0	186.528	133.916	25.652	40.664	63.192	108.08	38.665	95.384	0	33.905	72.486
PF10143.12	206.248	208.31	130.853	179.017	227.033	105.847	60.332	194.278	213.013	227.143	198.76	80.951
PF04754.15	140.138	0	0	18.674	0	0	0	0	0	0	0	0
PF04041.16	0	0	0	0	26.748	0	0	48.739	0	58.665	0	0
PF13154.9	485.027	0	455.026	615.358	653.817	489.799	705.966	876.782	1066.689	690.767	707.286	524.089
PF18796.4	92.386	0	61.37	25.66	40.664	63.214	72.078	12.893	0	16.958	67.81	144.973
PF12957.10	214.259	595.594	264.656	308.844	305.877	505.837	487.253	653.182	1018.128	445.293	292.739	327.497
PF02511.18	88.054	177.841	29.775	0	0	0	55.773	56.086	0	0	99.643	138.221
PF04014.21	114.174	0	186.268	382.708	276.494	468.728	135.109	249.163	180.901	399.603	378.388	89.611
PF13470.9	365.836	147.75	106.107	162.577	161.077	150.186	0	245.575	158.11	0	0	0
PF07136.14	120.47	243.312	152.854	252.077	239.303	145.643	281.927	218.367	93.308	265.315	88.441	236.37
PF05016.18	177.603	0	544.624	685.985	579.832	701.216	643.701	821.87	810.942	202.531	703.247	620.794
PF13643.9	18.639	0	0	0	0	0	0	7.725	0	0	6.843	14.629
PF12960.10	280.992	513.504	358.604	295.139	322.277	316.346	737.774	674.518	955.386	360.642	480.949	156.911
PF07505.14	109.374	220.901	79.303	151.885	72.229	172.494	206.092	128.444	169.425	0	200.751	85.844
PF14082.9	0	0	0	0	0	0	57.086	0	0	0	0	0
PF00296.23	0	0	0	0	0	0	0	0	0	0	0	0
PF18419.4	0	0	0	0	0	0	0	0	0	0	0	0
PF02655.17	126.704	127.983	241.152	175.961	223.15	303.443	111.217	145.878	65.43	348.868	255.836	198.891
PF18955.3	0	0	0	0	0	0	0	0	0	0	0	0
PF09084.14	1420.141	926.473	863.825	1140.481	971.963	1112.424	641.658	815.581	556.16	1219.098	915.097	945.943
PF14689.9	464.767	700.662	352.57	314.28	263.772	253.537	889.042	418.452	807.835	505.16	412.693	305.798
PF15975.8	165.572	250.488	247.604	293.407	218.634	198.257	48.441	320.738	232.714	182.346	227.046	195.001
PF06081.14	0	0	0	14.839	56.131	80.979	270.181	22.366	185.054	0	61.997	181.204
PF18483.4	0	0	0	0	0	0	0	0	0	0	0	0
PF07408.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14504.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04461.16	0	0	0	0	0	0	0	0	0	0	0	0
PF17389.5	0	0	16.17	12.276	19.639	0	52.052	27.156	23.081	24.475	29.499	0
PF05223.14	229.594	459.554	238.87	167.235	295.159	176.162	66.825	221.825	148.082	313.923	283.505	247.329
PF00909.24	390.179	71.766	148.086	300.879	266.201	170.105	291.703	267.432	211.113	274.652	193.668	195.148
PF06969.19	158.216	106.516	152.956	190.437	256.869	180.428	61.718	77.278	217.874	232.327	174.032	206.964
PF17883.4	192.004	0	0	186.913	0	0	241.256	47.134	58.138	227.04	116.121	75.349
PF16736.8	36.78	0	53.336	30.647	48.582	75.498	129.127	69.292	208.908	81.012	0	28.867
PF18075.4	374.656	237.961	287.482	289.667	322.208	388.602	387.818	266.284	222.686	311.726	312.741	620.061
PF03480.16	0	0	20.984	7.844	0	42.313	0	0	0	63.746	31.879	0
PF04290.15	0	0	0	0	0	0	0	46.025	0	0	0	0
PF05336.16	0	0	0	0	0	0	0	0	0	0	0	0
PF00989.28	72.781	0	13.198	0	14.122	0	37.534	19.456	37.697	0	0	0
PF00295.20	0	0	0	0	0	0	0	0	0	0	0	0
PF08666.15	118.413	119.547	305.268	127.8	260.657	170.617	187.708	81.793	30.566	130.409	195.602	232.333
PF04295.16	0	0	15.278	28.751	0	28.834	49.134	48.87	0	0	0	0
PF17678.4	0	0	13.481	14.839	9.36	14.545	0	0	0	0	0	0
PF07971.15	0	0	13.481	14.839	9.36	14.545	0	0	0	0	0	0
PF12010.11	0	0	7.108	0	0	0	0	0	21.681	0	0	0
PF00756.23	37.434	0	44.906	78.263	0	39.498	115.412	237.367	29.81	0	56.127	0
PF01734.25	511.147	147.75	264.328	546.653	384.789	249.613	631.153	445.19	165.723	401.766	305.269	285.933
PF11391.11	0	0	0	0	0	0	0	0	0	0	0	0
PF05437.15	192.409	388.606	69.755	106.884	211.786	0	225.169	146.465	180.66	211.902	141.272	76.939
PF20597.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06107.14	0	0	0	189.233	0	0	0	67.961	0	0	0	267.365
PF18555.4	148.304	152.597	125.927	217.352	115.527	228.691	325.99	170.907	482.602	27.736	207.8	48.879
PF17998.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16569.8	0	0	0	0	0	0	0	0	0	0	0	0
PF15983.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18333.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01874.19	0	0	0	0	0	0	0	0	0	0	0	0
PF03611.17	0	0	0	0	0	0	0	0	0	0	0	0
PF12535.11	100.397	0	0	28.154	0	0	0	0	0	0	0	0
PF16657.8	507.999	303.557	551.686	339.629	347.378	308.263	426.483	459.922	415.724	475.123	551.974	501.313
PF16901.8	0	0	0	0	0	0	0	0	0	0	0	0
PF02635.18	0	0	0	0	0	0	0	0	0	0	0	76.939
PF05870.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01977.19	0	0	0	0	0	0	0	0	0	0	8.548	0
PF04474.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13646.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07242.14	0	0	0	0	0	91.728	0	0	0	0	0	0
PF17936.4	0	609.381	35.708	0	21.684	0	0	0	0	0	0	0
PF12643.10	0	0	0	0	0	0	0	0	0	0	0	0
PF04536.17	365.836	144.224	332.58	321.232	316.376	172.025	511.692	421.649	186.261	395.656	342.16	421.512
PF06993.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13489.9	89.83	302.361	154.335	253.28	217.523	143.404	105.125	175.5	123.697	98.931	115.411	258.509
PF10124.12	0	0	0	58.307	0	0	0	0	0	0	77.067	164.764
PF10123.12	0	0	0	8.32	0	0	0	0	0	0	0	0
PF11985.11	0	0	37.29	0	22.644	0	120.372	0	0	0	37.761	0
PF08765.14	182.279	0	0	0	0	0	0	0	115.375	0	0	0
PF12837.10	0	0	0	37.261	39.607	54.47	0	43.937	47.064	0	66.047	0
PF13165.9	0	0	0	0	190.61	0	0	0	0	0	0	0
PF02914.18	43.294	43.689	31.391	48.1	60.906	59.247	0	67.765	52.489	95.361	66.677	0
PF13375.9	160.336	415.865	443.421	375.826	343.865	441.813	377.787	386.285	165.337	150.628	449.001	341.711
PF07683.17	27.928	0	37.855	0	34.323	0	99.289	0	26.961	58.219	73.096	0
PF00327.23	335.165	0	366.503	187.709	0	229.331	0	0	0	369.121	248.101	0
PF18824.4	0	11.331	2.712	6.233	6.587	0	8.754	3.132	3.863	8.239	1.373	7.584
PF13440.9	0	0	0	0	0	0	0	0	26.494	0	0	0
PF01936.21	384.818	155.43	97.654	128.259	254.152	184.309	348.642	167.605	119.222	197.553	137.633	211.417
