FeatureID	FT4b	FT4c	FT5b	FT5c	FT6b	FT6c	FT1b	FT1c	FT2b	FT2c	FT3b	FT3c
PF08876.14	75.33	264.699	203.933	515.092	0	110.9	215.254	0	96.632	0	0	457.24
PF18994.3	53.942	22.106	0	79.083	28.948	5.493	54.673	35.206	18.764	0	108.172	18.722
PF06463.16	237.432	27.318	0	0	0	14.375	34.583	0	22.524	0	0	0
PF06277.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05857.14	93.612	362.471	84.912	518.691	0	242.438	89.619	173.182	292.353	0	0	153.494
PF07739.16	563.561	312.223	807.746	740.345	397.217	380.122	427.9	687.03	401.831	575.37	0	662.215
PF01808.21	266.762	207.743	499.784	0	248.59	192.301	58.611	302.567	271.774	156.154	233.711	321.498
PF00482.26	243.172	269.394	491.469	416.613	690.733	190.266	230.784	127.338	173.267	473.063	0	222.206
PF20188.1	0	68.176	0	44.391	0	31.714	79.306	0	0	0	310.156	0
PF03432.17	2206.907	2215.908	1464.391	4311.698	2408.074	1793.093	2432.037	2664.711	4180.983	3855.976	5591.284	2365.706
PF14283.9	716.62	826.054	1054.168	1362.415	778.897	628.22	400.796	374.404	1074.89	964.029	3017.182	687.139
PF19044.3	472.229	720.401	815.078	340.929	773.034	606.561	775.284	771.774	1048.736	1419.787	2043.09	634.735
PF12959.10	0	206.122	132.573	0	725.837	172.176	148.506	0	312.683	94.806	1570.335	99.339
PF19478.2	558.057	844.681	485.577	991.592	504.803	550.437	476.924	734.12	1236.996	1076.415	1888.559	475.892
PF02534.17	1807.02	1775.088	1508.713	1849.113	1738.008	1516.398	1685.031	1810.997	2667.458	2810.258	5693.438	1173.61
PF06970.14	966.633	932.713	1215.809	2484.38	619.131	1137.964	704.477	1595.8	1834.487	2258.129	2704.154	828.656
PF19481.2	986.723	942.034	2136.88	2039.073	519.021	991.322	1192.647	1215.432	1673.698	1553.758	3359.475	814.928
PF01475.22	200.081	677.069	277.978	0	1118.877	626.227	670.982	378.009	172.982	438.362	0	421.973
PF18765.4	238.297	0	0	0	100.55	47.242	99.275	0	161.37	313.09	0	0
PF00111.30	115.787	213.864	335.066	127.973	237.524	247.049	118.017	113.897	157.1	36.081	484.926	260.218
PF01799.23	15.176	52.945	0	0	49.982	20.833	0	0	35.998	36.081	93.266	18.557
PF01315.25	101.279	65.172	0	0	49.982	26.881	15.046	0	67.051	36.081	93.266	18.557
PF02738.21	101.279	65.172	0	0	49.982	26.881	15.046	0	67.051	36.081	93.266	18.557
PF20256.1	116.455	108.588	0	0	49.982	42.978	15.046	0	94.96	72.163	93.266	37.113
PF02595.18	168.274	226.803	111.623	0	249.91	178.009	179.151	460.75	264.408	0	0	202.631
PF06153.14	0	0	0	0	0	0	0	0	71.89	0	0	0
PF02386.19	966.554	525.038	656.122	426.811	421.695	738.412	653.639	627.745	576.071	394.135	380.72	350.208
PF00754.28	17.692	6.288	109.594	0	0	158.489	20.384	0	7.33	0	0	49.776
PF02368.21	239.594	458.525	256.766	469.802	623.382	279.229	543.153	368.529	273.482	168.027	59.624	325.309
PF08124.14	0	0	0	0	0	0	8.395	17.714	0	0	0	0
PF02278.21	0	0	0	0	0	0	8.395	17.714	0	0	0	0
PF02884.20	0	0	0	0	0	0	8.395	8.857	0	0	0	0
PF07554.16	109.221	47.454	352.611	0	149.066	441.419	128.468	0	18.325	0	0	0
PF08218.14	38.884	0	0	0	0	0	0	0	0	0	0	0
PF03977.16	271.598	217.58	452.909	172.664	0	318.388	231.544	301.098	277.182	152.794	0	273.97
PF13610.9	607.556	200.896	0	605.673	215.245	98.963	324.41	352.105	92.671	62.498	1393.513	288.763
PF00251.23	719.097	480.463	389.339	266.044	448.445	502.195	488.48	680.932	442.182	402.695	163.693	283.675
PF08244.15	719.097	480.463	389.339	266.044	448.445	502.195	488.48	680.932	442.182	123.846	163.693	283.675
PF14264.9	213.96	262.84	89.102	408.115	0	174.85	164.52	211.948	145.239	0	372.105	386.446
PF13614.9	1022.147	1374.665	2086.732	880.716	1767.103	1663.513	1260.068	1913.411	2011.242	1796.894	3906.35	1451.462
PF01503.20	182.9	129.38	304.034	0	113.082	208.446	53.308	137.353	146.603	286.074	0	255.674
PF18073.4	369.849	159.423	93.03	0	211.067	207.293	172.759	223.12	313.821	100.467	201.3	201.874
PF13481.9	1186.018	991.779	807.157	1577.17	936.831	978.676	1065.405	992.579	1742.196	1486.427	2212.117	925.179
PF13541.9	324.399	231.079	134.995	128.173	294.688	385.844	305.633	272.302	415.281	633.405	201.3	429.453
PF07470.16	71.045	191.268	208.123	0	0	141.719	235.033	264.913	133.117	87.672	0	80.499
PF00370.24	983.617	1162.045	1950.165	1491.688	577.65	1167.734	907.847	887.495	834.323	65.72	364.994	953.961
PF02782.19	983.617	1162.045	1950.165	1491.688	577.65	1138.616	907.847	887.495	834.323	65.72	364.994	953.961
PF04221.15	634.173	468.571	0	0	0	621.88	1004.289	835.999	488.583	295.003	1628.045	562.071
PF13738.9	0	23.238	0	0	0	0	0	0	0	0	0	0
PF00950.20	188.561	66.542	0	0	0	33.68	0	0	56.281	113.629	324.378	0
PF02872.21	200.474	188.893	329.763	402.116	147.381	134.642	104.215	313.294	143.116	0	0	119.008
PF06619.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00375.21	361.632	126.278	109.135	164.566	0	184.023	165.055	74.551	178.771	662.03	429.131	73.067
PF01933.21	75.763	80.417	126.157	0	0	0	0	0	11.422	0	0	0
PF07261.14	1067.44	425.813	244.458	1493.687	273.655	272.326	446.608	332.477	399.933	240.006	0	176.808
PF03170.16	38.058	0	0	0	0	0	0	0	0	208.435	0	0
PF04245.16	257.011	163.908	192.018	0	286.553	183.523	84.436	0	92.754	0	0	231.366
PF18828.4	80.599	38.72	0	99.679	100.257	35.687	58.007	17.314	74.95	72.439	135.385	51.291
PF07275.14	366.547	296.027	119.479	891.613	578.163	308.7	414.771	329.005	505.758	436.107	1014.434	217.235
PF08401.14	451.391	355.904	301.153	791.534	524.81	282.861	211.609	175.496	468.087	911.011	796.86	430.92
PF14191.9	303.837	471.799	220.89	424.611	727.376	228.404	370.411	320.237	679.63	1479.938	2172.185	318.279
PF14195.9	253.905	580.527	192.28	255.447	358.155	352.053	395.493	274.483	737.382	1282.042	1228.452	294.894
PF03460.20	467.904	220.599	101.999	272.543	142.69	236.341	198.619	347.966	193.49	534.181	0	221.212
PF01077.25	325.815	202.783	101.999	272.543	142.69	236.341	198.619	295.891	178.367	356.166	0	221.212
PF14697.9	71.045	214.59	177.419	180.662	397.217	225.828	187.253	201.044	214.295	0	0	64.143
PF03448.20	402.01	425.799	530.357	225.153	217.15	486.217	384.662	795.585	238.918	271.669	199.523	359.629
PF01769.19	402.01	268.444	382.923	0	217.15	280.562	190.137	394.61	78.627	271.669	199.523	279.674
PF00239.24	8011.814	6649.989	6697.915	7444.242	7218.651	7133.01	7497.063	7502.716	12478.639	11905.502	17870.747	6758.413
PF07508.16	8111.875	6782.611	7268.535	8255.772	8115.468	7420.184	7802.695	8758.828	13031.593	12166.356	19696.674	7791.996
PF13408.9	6000.978	5614.403	5436.736	7109.212	6797.982	6015.886	6330.5	6270.148	11063.608	10482.217	16587.047	6052.883
PF03596.16	63.614	0	0	0	0	0	0	0	0	403.707	0	0
PF01022.23	0	600.145	0	537.488	926.718	327.492	212.3	364.879	432.183	380.328	1539.018	385.57
PF14284.9	18.086	25.949	61.54	100.579	67.204	6.528	70.531	0	21.801	23.057	0	0
PF10626.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13595.9	0	0	0	0	0	13.576	0	87.014	0	0	0	46.273
PF12508.11	0	0	0	0	0	34.812	0	0	19.82	0	0	0
PF13150.9	0	0	0	0	254.453	0	0	0	0	0	0	0
PF07863.14	0	0	0	0	0	40.374	0	0	0	0	0	0
PF13605.9	0	0	0	0	0	0	0	0	37.125	0	0	0
PF12992.10	0	0	0	0	0	0	0	0	0	0	0	0
PF12991.10	0	0	0	0	0	0	0	0	0	0	0	0
PF13572.9	131.042	0	0	0	0	46.297	115.167	0	0	0	0	0
PF01656.26	208.849	95.285	0	267.644	386.224	18.298	0	0	47.231	0	378.532	114.227
PF19514.2	496.448	105.863	330.68	0	740.348	175.377	87.252	899.245	1317.912	581.123	690.739	657.505
PF14293.9	0	0	0	0	0	8.111	0	0	0	0	0	0
PF12696.10	354.201	403.176	0	0	0	395.594	231.526	408.898	662.538	120.762	778.535	308.622
PF07693.17	0	37.812	0	0	0	9.007	18.622	0	46.152	0	0	16.687
PF13173.9	114.175	175.688	96.958	0	313.523	91.06	114.165	0	65.782	0	449.644	0
PF13635.9	65.54	108.42	0	0	222.867	54.026	55.277	0	65.782	0	449.644	0
PF00158.29	179.204	386.296	498.605	410.714	165.263	324.019	239.749	284.363	262.842	0	397.541	363.984
PF02954.22	44.034	32.307	139.513	110.177	0	15.305	19.036	0	41.775	0	192.001	66.037
PF02384.19	1175.363	1043.634	877.142	1518.482	956.106	1002.696	1233.777	1025.337	962.162	144.648	914.878	888.137
PF08989.13	0	0	0	0	0	0	0	0	0	0	0	0
PF13342.9	35.267	19.409	0	0	0	0	0	0	0	0	370.601	0
PF13351.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13101.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12728.10	324.085	683.846	632.553	0	1406.676	633.831	407.222	0	323.891	0	0	0
PF17293.5	0	0	0	0	0	0	0	0	0	0	0	0
PF13102.9	808.738	639.117	127.99	0	214.145	246.702	97.928	257.569	609.566	767.974	800.552	239.65
PF07549.17	106.272	217.315	351.629	222.453	130.451	231.758	230.628	158.449	100.689	40.73	547.012	168.548
PF02355.19	212.544	410.093	645.123	444.907	260.903	451.183	461.256	316.899	201.378	81.459	668.722	337.096
PF00227.29	0	0	0	0	0	0	63.621	0	43.684	0	0	0
PF13823.9	214.471	78.964	0	0	0	0	67.542	0	20.65	0	0	0
PF00732.22	46.708	16.6	0	0	0	0	0	0	7.046	0	0	0
PF05199.16	46.708	16.6	0	0	0	0	0	0	7.046	0	0	0
PF13384.9	154.199	0	0	0	0	50.381	114.753	161.253	46.519	0	0	0
PF18008.4	0	28.757	0	0	0	0	0	0	18.741	94.714	0	0
PF07282.14	320.35	80.697	389.47	222.154	325.689	164.912	204.959	197.795	121.458	69.402	202.531	105.186
PF01965.27	70.101	401.722	0	385.319	826.094	477.377	128.157	0	237.685	166.739	0	303.841
PF03176.18	526.918	444.272	1107.459	701.253	1379.56	713.995	756.991	469.295	398.913	739.118	0	450.85
PF14281.9	0	0	0	0	0	13.382	0	0	19.867	0	0	0
PF19504.2	26.657	37.882	0	0	0	0	0	0	0	0	0	0
PF20071.2	0	0	0	0	0	200.057	330.197	0	233.877	0	2098.338	201.661
PF04650.20	56.655	98.359	0	0	0	10.104	4.37	49.226	18.966	0	0	0
PF01385.22	0	0	0	0	0	0	0	0	32.144	0	0	0
PF07564.14	0	102.831	0	0	0	52.61	0	0	0	0	0	0
PF01468.20	0	6.232	0	0	0	0	0	0	0	0	0	0
PF20585.1	0	0	0	0	0	3.25	0	0	0	0	0	0
PF18957.3	0	0	0	0	0	0	0	0	0	0	0	0
PF08428.13	6.055	4.304	0	0	0	0	0	8.279	0	0	0	0
PF01719.20	0	0	0	0	0	17.736	0	0	167.348	0	0	0
PF00910.25	0	0	0	0	0	35.013	42.978	0	0	0	0	0
PF05713.14	1728.741	823.902	1149.948	1765.131	884.284	985.78	1036.125	518.655	1960.583	1959.905	4133.907	1015.027
PF00311.20	0	0	0	0	0	0	0	0	0	0	0	0
PF09424.13	0	0	0	0	0	0	0	0	0	0	0	105.896
PF00990.24	1672.991	1838.975	2126.209	1425.502	2360.144	2224.727	2619.946	2384.13	1763.012	2823.651	931.425	2609.758
PF17137.7	0	11.598	0	0	0	15.819	0	0	3.665	0	0	0
PF19567.2	0	36.527	0	0	191.573	36.305	45.155	0	31.005	0	0	0
PF01451.24	557.506	488.805	428.162	419.212	614.587	290.618	759.202	373.246	597.8	696.409	0	99.245
PF00312.25	0	417.526	0	1497.886	0	416.142	0	333.412	0	344.753	1001.853	88.641
PF14559.9	332.302	252.528	277.389	0	207.037	270.083	166.817	314.317	187.441	471.544	161.642	157.565
PF02325.20	0	0	0	0	0	0	0	0	0	0	0	0
PF02381.21	0	1090.571	303.117	1851.412	0	289.34	644.363	412.147	329.478	426.166	0	0
PF04085.17	0	178.734	150.511	238.05	168.487	144.441	141.528	409.254	164.466	265.456	0	108.831
PF06723.16	433.07	417.051	0	302.037	942.841	455.613	391.762	442.412	353.473	367.442	0	402.683
PF01809.21	0	116.441	0	0	0	289.347	0	185.466	49.425	0	0	0
PF00231.22	89.17	236.277	371.139	113.376	0	323.006	318.588	404.447	107.58	105.437	0	53.682
PF00672.28	5895.335	5514.912	6536.601	4857.983	7154.085	5966.52	5994.793	5593.177	5289.511	4828.979	3789.836	5758.487
PF13350.9	97.426	0	126.157	0	181.606	17.208	42.806	0	44.088	0	0	0
PF04198.16	114.057	87.572	142.655	0	0	60.276	0	0	37.374	0	0	0
PF03668.18	175.823	168.855	530.423	689.656	339.32	144.67	119.969	0	137.281	213.083	0	219.91
PF03729.16	296.131	446.2	0	0	0	352.491	1052.259	451.848	361.242	469.565	0	240.289
PF08860.13	0	0	0	0	0	0	0	0	0	0	0	0
PF00471.23	0	372.63	0	0	0	82.671	0	0	0	0	0	0
PF00708.21	0	103.501	0	0	0	51.436	0	0	0	0	0	0
PF18719.4	0	41.222	0	0	0	0	25.479	0	0	0	0	0
PF14794.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01230.26	0	100.301	637.136	0	356.616	442.169	0	479.176	57.716	432.149	0	115.174
PF13616.9	0	0	131.46	0	105.314	9.257	0	118.704	0	0	0	0
PF06133.14	0	494.338	0	0	0	41.707	0	0	35.619	0	0	142.157
PF07537.14	0	0	0	0	0	0	0	73.617	0	0	0	0
PF01293.23	477.498	343.467	393.071	790.235	173.251	279.187	320.178	216.132	413.443	166.232	595.286	126.654
PF04973.15	0	40.16	0	0	0	50.485	47.78	0	0	0	0	65.469
PF13245.9	340.165	112.151	60.296	104.778	75.413	27.145	37.001	0	135.418	207.146	118.291	126.156
PF04131.17	226.777	275.878	93.685	0	402.787	297.458	98.843	254.676	169.685	397.356	0	135.435
PF12229.11	303.405	693.069	1248.674	738.945	638.332	793.014	852.344	721.568	772.242	513.563	0	895.143
PF03734.17	99.038	344.054	750.461	358.525	157.934	350.366	411.627	382.86	384.525	394.181	0	551.325
PF06570.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02195.21	2296.195	2004.462	1097.181	2428.592	1480.843	2153.097	1959.985	1856.351	3012.047	3845.621	6455.016	1854.737
PF17762.4	175.076	230.394	0	441.408	161.818	162.1	266.938	196.504	154.859	509.651	0	156.761
PF02674.19	0	86.37	131.46	401.516	0	284.916	111.557	357.49	95.268	0	0	285.166
PF03358.18	1136.086	696.241	872.036	793.534	1635.406	1204.018	1314.257	463.465	1904.207	1739.504	662.295	764.821
PF01661.24	86.417	328.516	518.115	233.051	727.23	412.232	512.716	645.236	152.463	111.144	0	373.594
PF03590.18	155.3	165.851	323.347	0	145.402	274.548	102.505	176.075	140.78	0	0	304.361
PF04914.15	221.155	240.539	0	0	0	133.976	222.181	190.807	133.983	224.405	0	253.686
PF00550.28	568.279	787.837	732.85	226.553	292.563	794.299	386.165	289.126	682.951	619.046	511.183	206.395
PF01470.20	0	39.978	0	0	0	0	53.308	0	36.781	0	0	0
PF06149.15	55.751	0	0	0	0	0	0	0	34.99	0	0	0
PF01276.23	107.412	270.652	178.859	273.143	200.221	256.32	330.335	364.834	225.231	445.219	0	323.344
PF03711.18	107.412	270.652	178.859	273.143	200.221	256.32	330.335	364.834	225.231	445.219	0	323.344
PF06838.14	240.38	212.788	149.136	0	680.912	200.884	132.511	348.233	145.702	69.125	0	215.673
PF00011.24	90.388	0	0	0	0	0	82.26	0	0	0	633.166	0
PF00383.26	280.837	567.056	613.764	416.613	174.497	570.742	493.334	185.466	521.77	531.189	0	207.2
PF19276.2	0	0	0	0	0	10.694	0	0	0	70.874	0	0
PF09148.13	89.759	155.259	290.94	0	313.23	339.498	115.167	494.531	105.777	0	0	420.79
PF02515.20	64.872	37.113	0	0	0	15.229	13.94	0	0	0	0	0
PF06161.14	321.372	158.431	347.767	0	194.651	92.748	68.82	0	103.548	60.151	0	320.054
PF03547.21	171.891	143.27	0	0	320.412	45.103	75.039	0	0	389.625	0	0
PF01648.23	0	150.256	528.001	268.744	196.996	302.166	92.866	119.638	63.765	206.364	0	322.232
PF00181.26	758.413	115.784	468.752	0	0	337.241	389.395	423.897	197.381	219.112	814.638	252.597
PF03947.21	515.713	115.784	468.752	0	0	337.241	389.395	423.897	197.381	219.112	814.638	252.597
PF00203.24	427.448	199.261	464.3	0	0	346.373	124.53	0	510.277	0	0	0
PF00366.23	609.64	109.594	0	0	0	295.791	200.122	349.078	368.893	356.765	0	185.637
PF00380.22	0	388.965	165.307	508.794	0	194.377	216.826	219.782	0	0	0	0
PF13671.9	0	0	0	0	0	26.603	66.178	0	0	0	0	0
PF07885.19	0	0	0	0	0	0	21.886	0	15.064	0	0	30.06
PF00389.33	936.202	1046.527	697.956	774.038	398.976	825.826	540.562	1078.48	1067.749	888.506	394.259	642.735
PF06103.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04205.17	614.869	1124.331	541.356	900.012	1741.453	543.021	404.269	650.889	491.394	803.411	0	229.662
PF02502.21	175.902	501.87	146.452	447.306	327.887	249.202	77.285	697	319.503	0	0	0
PF09364.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03894.18	88.855	0	0	0	0	0	0	0	0	0	0	0
PF09363.13	88.855	0	0	0	0	0	0	0	0	0	0	0
PF05595.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07435.14	0	108.085	0	0	0	0	13.422	0	0	68.021	0	0
PF02590.20	162.809	232.7	0	0	0	187.634	71.982	185.466	221.933	383.504	0	246.23
PF02566.22	191.314	0	0	0	0	0	161.065	0	53.79	0	0	0
PF01435.21	0	0	0	0	0	0	0	0	0	0	0	0
PF02311.22	2312.236	2693.157	2254.657	1129.064	2303.786	2302.329	2016.454	2529.316	2078.601	2174.691	499.012	2659.842
PF00763.26	326.837	133.321	156.403	0	175.083	215.356	165.107	212.705	169.258	217.961	0	140.855
PF02882.22	326.837	133.321	156.403	0	175.083	215.356	165.107	212.705	169.258	217.961	0	140.855
PF01726.19	0	270.889	211.855	0	0	112.365	55.899	0	193.111	148.928	0	153.187
PF12917.10	0	178.706	0	0	254.453	24.11	0	0	41.182	0	0	0
PF04343.16	0	79.621	0	0	0	0	0	0	0	0	0	0
PF06305.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02224.21	234.09	415.472	394.969	0	442.142	83.79	52.583	0	35.785	59.461	0	142.796
PF02146.20	214.864	269.939	361.45	276.542	0	268.778	378.599	246.264	262.415	385.114	0	195.365
PF03572.21	268.413	214.157	0	383.02	336.975	220.036	291.209	170.511	172.686	213.543	224.548	290.207
PF01471.21	726.842	623.607	655.794	332.53	734.119	718.405	486.459	734.52	531.449	236.094	915.288	712.062
PF04298.15	111.069	118.425	0	0	0	98.081	243.981	377.208	234.542	127.298	0	200.596
PF05525.16	0	62.363	0	0	0	0	12.852	0	18.219	0	0	0
PF02660.18	120.23	237.758	300.302	305.736	0	233.313	105.649	573.178	272.557	390.039	0	289.521
PF18297.4	0	0	0	0	0	4.104	0	0	0	0	0	0
PF00082.25	1020.457	1124.163	662.865	1269.334	982.27	910.358	853.485	1195.136	688.953	828.263	0	1075.218
PF02225.25	0	14.924	0	34.993	0	10.409	0	15.578	22.228	0	0	0
PF06280.15	0	32.698	0	34.993	0	19.562	21.973	15.578	22.228	0	0	0
PF09136.13	0	14.924	0	34.993	0	16.555	0	15.578	22.228	0	0	0
PF20434.1	189.741	0	0	0	0	57.151	23.7	0	32.535	225.463	187.625	0
PF19890.2	183.922	391.452	536.315	464.503	172.005	421.725	443.239	260.863	443.546	320.775	0	414.778
PF05598.14	1538.961	1315.362	2380.749	2348.009	1542.331	1725.275	1865.823	1892.047	1622.102	1510.911	2944.839	1287.908
PF01609.24	4111.393	3440.876	4469.575	3283.413	3839.961	3721.751	2703.018	2971.862	5330.681	5421.838	5729.131	2865.953
PF00027.32	333.482	800.86	653.896	874.617	603.081	719.218	587.133	602.063	557.389	684.397	120.343	689.245
PF13007.10	658.903	1365.485	850.169	1257.637	1012.464	912.983	708.537	1164.203	1031.751	315.437	1012.793	1169.113
PF03050.17	784.323	1716.456	1364.618	1176.954	1281.721	1218.441	1309.749	1500.151	1598.048	1787.091	2490.136	1603.962
PF02110.18	0	33.997	0	0	178.308	84.477	168.113	0	57.716	210	0	143.979
PF02581.20	0	0	203.933	0	0	173.169	80.982	138.643	92.374	157.35	852.108	219.839
PF16338.8	0	0	0	0	0	4.292	0	0	3.665	57.85	0	0
PF13802.9	37.98	0	0	0	70.796	27.34	47.159	42.995	11.458	327.909	0	0
PF02661.21	568.318	897.752	129.889	0	683.477	579.138	348.559	917.805	430.724	519.684	734.09	300.077
PF13443.9	1396.203	1170.485	1141.11	1827.518	786.153	1107.992	1865.667	895.373	2172.019	1240.162	2395.913	1191.457
PF12320.11	277.063	259.948	174.604	533.188	130.305	191.356	60.857	237.363	200.038	226.153	243.147	105.186
PF01773.23	0	45.721	0	0	122.17	0	0	73.261	19.286	0	0	0
PF07662.16	0	143.787	0	0	122.17	0	0	73.261	19.286	0	0	0
PF02574.19	213.881	251.955	160.462	163.366	180.946	181.981	127.19	72.727	147.695	214.004	0	232.455
PF01156.22	328.96	359.145	689.38	423.911	309.712	486.654	220.54	284.096	327.45	0	0	452.175
PF02737.21	269.121	489.881	389.994	238.05	161.818	279.534	465.022	145.453	352.073	251.604	325.609	356.244
PF00725.25	269.121	489.881	389.994	238.05	161.818	279.534	465.022	145.453	352.073	251.604	325.609	356.244
PF13192.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10417.12	0	0	0	0	0	0	0	156.18	0	0	0	0
PF01717.21	69.511	12.45	0	0	0	0	15.391	0	0	0	0	0
PF04199.16	0	0	0	0	0	0	0	87.77	0	0	0	68.309
PF02449.18	77.217	27.318	0	0	0	27.409	51.218	0	11.648	137.192	0	0
PF08532.13	155.103	200.337	32.407	99.079	72.628	219.973	342.116	308.62	246.64	137.192	0	187.578
PF08533.13	77.217	27.318	0	0	0	6.847	17.343	0	0	137.192	0	0
PF01746.24	451.745	231.861	456.575	0	204.398	221.258	168.648	186.223	164.573	297.212	0	346.611
PF01782.21	304.034	158.794	495.987	378.721	0	171.766	98.152	0	113.25	365.279	0	268.976
PF05239.19	304.034	158.794	495.987	1233.242	0	181.919	245.795	0	292.614	365.279	0	268.976
PF04297.17	429.649	76.351	0	0	0	332.116	186.734	0	237.815	230.71	685.543	480.247
PF03591.17	392.063	199.918	188.155	706.352	210.628	267.479	319.418	127.917	220.391	453.089	0	136.026
PF02620.20	434.132	184.352	0	376.521	0	264.688	97.599	179.813	132.56	521.064	542.636	178.3
PF13242.9	208.023	443.14	667.448	117.575	524.957	379.122	358.906	341.022	306.966	113.215	0	308.693
PF01121.23	310.481	93.622	0	669.86	0	120.393	115.737	0	159.342	181.696	0	424.79
PF01149.27	0	0	0	0	0	0	39.575	0	27.079	0	0	0
PF06831.17	0	0	0	0	0	0	39.575	0	27.079	223.944	0	0
PF05975.15	32.121	0	0	0	0	0	0	0	0	0	0	0
PF00639.24	313.43	222.345	0	368.223	0	153.461	95.44	0	109.217	613.615	0	261.544
PF01725.19	191.707	256.79	0	0	245.512	0	290.224	223.654	158.939	366.982	0	158.583
PF01256.20	200.474	228.34	166.878	127.473	0	209.821	176.94	172.203	134.908	118.922	0	120.689
PF03706.16	209.832	236.598	315.36	0	141.225	239.64	232.977	128.629	148.549	0	0	159.625
PF00731.23	257.798	55.125	0	1212.246	195.457	236.779	202.471	175.585	93.584	582.872	0	186.749
PF02397.19	680.056	982.04	710.526	1739.736	731.261	1143.227	719.178	669.894	788.657	733.089	581.474	987.239
PF14393.9	131.081	0	0	0	0	0	29.522	0	39.545	196.837	0	0
PF02631.19	386.126	89.57	314.771	320.433	433.494	134.205	166.092	196.994	190.086	0	0	265.52
PF04138.17	718.704	425.17	145.47	427.311	0	522.639	522.234	0	456.297	474.029	0	465.004
PF02350.22	69.511	0	0	0	128.253	47.624	30.541	0	47.966	83.807	0	41.208
PF16110.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03641.17	0	0	0	0	0	0	60.926	0	0	0	0	0
PF04262.17	34.677	0	0	0	0	6.118	0	0	0	0	0	0
PF11311.11	0	32.684	0	0	0	0	39.852	0	0	0	0	0
PF11457.11	342.642	121.779	285.245	0	0	121.032	73.346	0	87.144	0	0	0
PF07929.14	0	22.399	0	0	201.906	19.131	47.383	122.086	0	0	219.215	0
PF03976.17	213.567	265.607	977.832	543.086	596.998	440.864	516.015	362.564	434.828	313.044	0	321.379
PF02844.18	92.629	213.486	205.897	0	231.295	268.153	136.121	69.967	158.737	146.627	217.574	334.942
