CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
30155	30594	61	0.8271	579.313
24331	30594	61	0.7978	73.518
24433	30594	61	0.7943	-7.010
24768	30594	61	0.9083	579.312
17210	20471	61	0.9273	-0.000
17210	21425	61	0.7845	-49.534
17210	25066	61	0.8718	-49.535
24768	27904	61	0.8522	579.313
21425	24284	61	0.8854	-572.805
24284	24433	61	0.9434	572.304
24284	25066	61	0.9741	572.805
23774	24331	61	0.8348	652.829
20154	23774	61	0.8821	-0.001
20471	21425	61	0.7699	-49.534
21425	24433	61	0.8768	-0.502
21425	25066	61	0.8825	-0.000
20471	25066	61	0.8791	-49.534
24768	30155	61	0.946	-0.000
24433	25066	61	0.9459	0.501
28815	31506	64	0.9713	0.001
28815	32824	64	0.9308	-85.053
19539	28815	64	0.905	-26.054
24282	28815	64	0.9326	1109.607
25715	28815	64	0.9589	-0.001
31506	32824	64	0.9547	-85.054
19070	31506	64	0.9179	-12.038
19539	31506	64	0.9118	-26.052
24282	31506	64	0.9322	1109.608
25715	31506	64	0.9802	0.000
17554	31506	64	0.9015	-42.046
17606	31506	64	0.9038	-26.052
20486	21142	64	0.9029	-1223.687
20486	24579	64	0.9113	-99.568
20486	25045	64	0.9483	-99.068
16590	20486	64	0.9171	87.031
21140	21142	64	0.9538	-0.994
21142	24579	64	0.9533	1124.120
21142	25045	64	0.9739	1124.619
17606	19070	64	0.9171	-14.013
17606	19539	64	0.9079	0.001
17606	32824	64	0.9067	-111.106
16590	21140	64	0.9052	-1135.661
16590	24579	64	0.9165	-12.536
16590	24745	64	0.9316	-26.056
16590	25045	64	0.9545	-12.037
21140	24579	64	0.934	1123.125
24579	25045	64	0.9427	0.500
17554	18016	64	0.9118	201.065
17554	19070	64	0.9062	-30.008
17554	20967	64	0.9023	200.079
19539	24282	64	0.9076	-1135.660
24282	25715	64	0.9198	1109.608
19070	30678	64	0.9116	-97.093
18437	25045	64	0.902	-228.108
18016	19070	64	0.9149	-231.073
19070	25715	64	0.9336	-12.039
19070	32824	64	0.9265	-97.093
25715	32824	64	0.9396	-85.054
18016	19539	64	0.9194	-217.059
18016	24745	64	0.9018	-243.110
19539	24745	64	0.9189	-26.051
21140	25045	64	0.9746	1123.625
24745	25045	64	0.9039	14.019
52138	54814	65	0.9795	-29.351
52138	56565	65	0.9794	-834.910
52138	56716	65	0.9992	-240.498
52138	57100	65	0.9965	-848.930
52138	57144	65	0.9876	30.011
52138	58788	65	0.9815	-14.017
40751	52138	65	0.988	95.363
32505	43673	65	0.9944	-138.090
32505	56565	65	0.9929	-906.651
32505	59000	65	0.9948	-115.443
56716	58788	65	0.9799	226.481
57100	58788	65	0.9854	834.912
57129	58788	65	0.9841	29.685
57144	58788	65	0.9971	-44.028
43673	59000	65	0.99	22.646
56565	59000	65	0.9966	791.208
59000	59279	65	0.9817	-14.341
40751	56716	65	0.9881	-145.136
56716	57100	65	0.9956	-608.431
56716	57129	65	0.9956	196.796
56716	57144	65	0.9862	270.509
54814	55083	65	0.9818	117.072
38940	57144	65	0.9819	81.683
57100	57144	65	0.987	878.940
57129	57144	65	0.9908	73.713
40751	43673	65	0.9801	29.014
43673	56565	65	0.984	-768.561
56565	57100	65	0.98	-14.020
56565	59279	65	0.9815	776.866
40751	57100	65	0.9878	-753.567
40751	57129	65	0.9892	51.661
57100	57129	65	0.9957	805.227
2469	3618	66	0.7218	58.006
3618	4702	66	0.9424	-0.000
2469	4702	66	0.7519	58.006
44873	46491	67	0.8362	389.242
44874	46491	67	0.8127	406.269
44876	46491	67	0.8583	812.540
44884	46491	67	0.8587	-0.002
46138	46491	67	0.8789	389.245
46159	46491	67	0.8379	406.271
46446	46491	67	0.8168	-17.029
46491	46542	67	0.8258	-406.269
46491	46545	67	0.9139	-389.242
46491	46547	67	0.8162	-812.541
44873	46542	67	0.9354	-17.027
44874	46542	67	0.9791	-0.000
44876	46542	67	0.8769	406.271
44884	46542	67	0.9211	-406.271
44907	46542	67	0.8933	-441.309
46159	46542	67	0.9734	0.002
46542	46545	67	0.8842	17.027
46542	46547	67	0.8027	-406.271
44871	46133	67	0.9724	-0.001
44873	46133	67	0.8436	460.301
46133	46500	67	0.9599	0.001
44876	46138	67	0.8515	423.296
46138	46446	67	0.846	406.273
46138	46545	67	0.859	0.002
46138	46547	67	0.8401	-423.296
44873	44874	67	0.9259	-17.027
44873	44876	67	0.838	-423.298
44873	44884	67	0.9468	389.244
44873	44907	67	0.9313	424.281
44873	46159	67	0.9387	-17.029
44873	46506	67	0.8511	424.280
44873	46545	67	0.9048	-0.000
44874	44876	67	0.8614	-406.271
44876	44884	67	0.8447	812.542
44876	46131	67	0.8371	-0.000
44876	46159	67	0.8879	406.269
44876	46545	67	0.9175	423.298
44876	46547	67	0.9126	-0.000
44871	46500	67	0.9386	-0.000
44884	46500	67	0.8415	71.058
44871	44907	67	0.8103	-36.021
44874	44907	67	0.8886	441.308
44884	44907	67	0.901	35.037
44907	46159	67	0.8796	-441.311
44907	46506	67	0.8382	-0.001
46446	46545	67	0.8543	-406.271
46131	46547	67	0.9149	-0.000
46159	46547	67	0.8037	-406.269
46131	46576	67	0.8039	-1.004
44874	44884	67	0.9096	406.271
44874	46159	67	0.9609	-0.002
44874	46545	67	0.8692	17.027
44884	46506	67	0.8447	35.036
46159	46506	67	0.8064	441.309
46506	46545	67	0.8509	-424.281
44884	46159	67	0.9312	-406.273
46159	46545	67	0.8965	17.029
44884	46545	67	0.913	-389.244
55394	55714	68	0.9844	540.186
55470	55714	68	0.985	117.737
55581	55714	68	0.987	58.701
55714	56145	68	0.9832	-151.425
55714	56433	68	0.9851	10.003
55714	56466	68	0.9849	24.679
55714	56494	68	0.9846	39.354
55714	56575	68	0.9859	-83.055
55714	56628	68	0.9855	-39.029
55714	56720	68	0.9844	-97.730
55177	56388	68	0.982	68.705
55746	56388	68	0.988	-19.347
56388	56466	68	0.9856	29.351
56388	56669	68	0.9856	-19.347
56388	56691	68	0.9827	39.354
55501	56330	68	0.9829	69.039
56098	56330	68	0.9799	535.185
56330	56352	68	0.9863	14.675
56330	56680	68	0.9838	24.344
55412	56763	68	0.9784	93.718
56488	56763	68	0.9813	73.711
55785	56628	68	0.984	-68.045
55526	55619	68	0.9865	44.026
55619	56114	68	0.9849	-502.834
55619	56191	68	0.9849	-78.049
55619	56232	68	0.99	-48.698
55619	56249	68	0.9868	-34.022
55619	56276	68	0.9883	-19.347
55619	56304	68	0.9832	-4.337
55619	56680	68	0.9865	34.682
55394	56152	68	0.9868	15.510
56135	56152	68	0.9835	0.505
56152	56304	68	0.9877	475.978
56152	56666	68	0.9886	515.332
56152	56680	68	0.9851	514.998
56152	56691	68	0.9832	559.359
56152	56704	68	0.9833	544.683
55177	56669	68	0.9871	49.358
55581	56669	68	0.9855	34.682
55649	56669	68	0.9878	5.332
56232	56669	68	0.986	69.039
56276	56669	68	0.9871	39.689
56433	56669	68	0.988	-34.022
56575	56669	68	0.9843	59.036
56628	56669	68	0.9842	15.010
56666	56669	68	0.9935	-14.675
55412	56146	68	0.9828	-4.672
56005	56146	68	0.9803	505.499
56146	56488	68	0.9857	24.679
56078	56098	68	0.9815	22.013
56098	56135	68	0.9847	44.026
56098	56680	68	0.9837	559.529
55526	56168	68	0.9846	-48.698
55694	56168	68	0.9827	-122.075
56168	56191	68	0.9841	14.675
56168	56249	68	0.9874	58.702
56168	56276	68	0.9841	73.377
56168	56352	68	0.9807	117.737
56168	56575	68	0.9853	54.029
55414	56494	68	0.9836	557.528
55414	56628	68	0.9853	479.144
55177	56692	68	0.9844	-24.019
55470	56692	68	0.988	20.341
55581	56692	68	0.9892	-38.695
56145	56692	68	0.9865	54.029
56304	56692	68	0.9857	-48.698
56433	56692	68	0.9847	-107.399
56575	56692	68	0.9842	-14.341
56628	56692	68	0.9851	-58.367
55526	56215	68	0.9878	-19.347
56145	56215	68	0.9819	43.692
56191	56215	68	0.9836	14.675
56215	56232	68	0.9872	14.675
56215	56249	68	0.9901	29.351
56215	56276	68	0.9841	44.026
55177	55746	68	0.984	88.052
55177	56276	68	0.9856	9.669
55177	56666	68	0.9871	64.033
56135	56249	68	0.9858	446.798
56135	56680	68	0.9823	515.503
55526	56249	68	0.9909	10.004
55649	56249	68	0.9845	-49.032
56114	56249	68	0.9845	468.811
56249	56276	68	0.9913	14.675
56249	56352	68	0.9848	59.036
56249	56720	68	0.9854	-19.348
55394	55746	68	0.9842	554.862
55649	55746	68	0.9871	44.026
55746	56433	68	0.9879	-4.672
55746	56466	68	0.9892	10.003
55746	56575	68	0.9859	-97.731
55746	56666	68	0.9869	-24.019
55501	56191	68	0.9842	-19.347
55526	56191	68	0.9917	-34.022
55694	56191	68	0.9856	-107.399
56191	56232	68	0.9882	29.351
56191	56276	68	0.9842	58.701
56191	56575	68	0.9867	39.354
55501	56352	68	0.9831	83.715
55526	56352	68	0.9852	69.039
55694	56352	68	0.9836	-4.337
55526	55649	68	0.9845	59.036
55526	55694	68	0.985	73.377
55526	56232	68	0.9889	-4.672
55526	56276	68	0.9867	24.679
55470	56304	68	0.9832	69.039
55581	56304	68	0.9866	10.003
55649	56304	68	0.9874	-19.347
56276	56304	68	0.9856	15.010
56304	56433	68	0.9847	58.701
56304	56666	68	0.9879	39.354
56304	56693	68	0.9847	54.030
56304	56720	68	0.9854	-49.033
55394	56466	68	0.9848	564.865
55581	56466	68	0.9867	83.380
55649	56466	68	0.9874	54.029
56433	56466	68	0.9863	14.675
56466	56494	68	0.9861	14.675
56466	56666	68	0.9876	-34.022
55581	55649	68	0.9863	29.351
55581	56145	68	0.9868	-92.724
55581	56433	68	0.9884	68.705
55581	56488	68	0.9881	-68.380
55581	56666	68	0.9883	49.358
55694	56232	68	0.9862	-78.048
56114	56232	68	0.9877	454.136
56232	56276	68	0.9891	29.351
56232	56575	68	0.9868	10.003
56232	56680	68	0.986	83.380
56232	56720	68	0.9866	-4.672
56114	56680	68	0.9845	537.516
56276	56680	68	0.9872	54.030
56680	56693	68	0.9853	15.010
56680	56704	68	0.9842	29.685
55501	55694	68	0.9818	88.052
55694	56114	68	0.9827	-532.184
55470	56575	68	0.9845	34.682
55470	56628	68	0.9847	78.708
56494	56628	68	0.9896	-78.383
56494	56704	68	0.9818	-19.347
55394	56114	68	0.9849	-7.008
55368	56720	68	0.9845	464.469
55649	56720	68	0.9862	-68.380
56488	56720	68	0.9843	29.351
56575	56720	68	0.9848	-14.675
56628	56720	68	0.9866	-58.701
55368	56145	68	0.9821	410.774
55649	56488	68	0.9857	-97.731
55649	56666	68	0.9886	20.007
55649	56704	68	0.9855	49.358
55394	56575	68	0.9845	457.131
55394	56005	68	0.9864	-117.072
55394	56433	68	0.9852	550.190
55394	56628	68	0.9842	501.157
56433	56666	68	0.9886	-19.347
56666	56704	68	0.9871	29.351
55368	56005	68	0.9823	-95.059
56433	56628	68	0.9861	-49.032
1475	2480	69	0.915	0.000
1475	2491	69	0.9334	-131.094
1475	4195	69	0.9384	0.000
2480	4195	69	0.9633	-0.000
2491	4195	69	0.9163	131.094
2480	2491	69	0.9075	-131.095
33385	35189	70	0.902	1283.693
33419	35189	70	0.8856	1282.694
34600	35189	70	0.8813	261.621
35189	35845	70	0.9358	-857.466
35189	36653	70	0.9194	8.514
18849	19503	70	0.9203	-743.435
18858	19503	70	0.9107	-751.446
19503	20255	70	0.9376	751.949
19503	20699	70	0.9421	743.937
19503	20784	70	0.8759	752.449
17132	19503	70	0.9268	-0.004
17291	19503	70	0.9097	-17.029
30714	36566	70	0.9557	-9.015
30720	36566	70	0.9509	-0.501
30725	36566	70	0.9601	800.944
30838	36566	70	0.9627	-0.000
32669	36566	70	0.9505	-57.021
34342	36566	70	0.9589	-8.012
34692	36566	70	0.9656	816.972
34812	36566	70	0.9503	817.974
36315	36566	70	0.9744	-8.012
36562	36566	70	0.9406	-0.501
20334	22340	70	0.885	-0.001
20334	22592	70	0.9508	541.803
32096	33419	70	0.9177	-1291.208
33385	33419	70	0.9365	0.999
33419	33460	70	0.9056	1013.060
33419	34600	70	0.9243	1021.073
33419	35845	70	0.911	425.228
33419	38794	70	0.9026	1021.068
33419	39027	70	0.8855	-22.986
36740	39010	70	0.9729	-0.001
16111	39010	70	0.9014	354.192
30343	34912	70	0.8719	0.000
30343	35583	70	0.8628	101.048
30343	36541	70	0.8642	101.048
18932	30343	70	0.8625	-113.082
21711	30343	70	0.8699	-113.082
32096	36653	70	0.9206	0.000
35845	36653	70	0.901	865.980
16111	36653	70	0.91	362.707
17640	36653	70	0.9093	-194.615
33385	33411	70	0.8626	-20.983
33385	33422	70	0.9038	-21.986
33385	33460	70	0.8696	1014.059
33385	34600	70	0.8954	1022.072
33385	35845	70	0.8841	426.227
33385	37290	70	0.8676	-16.027
33385	38963	70	0.869	1014.058
33385	40204	70	0.9286	1014.059
18735	22511	70	0.8709	-97.053
18932	22511	70	0.8638	101.047
19093	22511	70	0.8924	0.000
21537	22511	70	0.9697	0.001
21711	22511	70	0.8637	101.047
22340	22511	70	0.8685	330.157
22511	31025	70	0.8767	-113.082
22511	35583	70	0.8782	-113.081
22511	36541	70	0.8909	-113.081
31025	35583	70	0.9792	0.001
31025	36541	70	0.9781	0.000
20126	31025	70	0.8922	-295.189
21093	31025	70	0.892	-295.190
17881	31025	70	0.8743	-295.190
15083	17074	70	0.8981	-99.069
15087	17074	70	0.9001	458.256
16111	17074	70	0.9176	458.253
16749	17074	70	0.9259	-99.068
17074	17640	70	0.9404	99.069
17074	18735	70	0.9547	-0.004
17074	19995	70	0.9585	-0.002
17074	21537	70	0.8654	-97.057
15384	17881	70	0.8741	-113.084
17881	19666	70	0.867	-0.430
17881	20126	70	0.948	-0.001
17881	21093	70	0.975	-0.000
17881	35583	70	0.8648	-295.190
18672	20699	70	0.9009	0.001
18849	20699	70	0.9429	0.502
18858	20699	70	0.9323	-7.509
20255	20699	70	0.9598	-8.012
20699	20784	70	0.8894	8.512
17132	20699	70	0.9602	743.933
17291	20699	70	0.9222	726.908
18672	18785	70	0.894	-726.910
18672	18849	70	0.8968	-0.501
18672	20193	70	0.8943	-2.980
18672	20255	70	0.88	8.013
18672	20784	70	0.9119	8.514
18672	21852	70	0.8749	-0.437
18672	22329	70	0.8742	-727.788
11584	18672	70	0.8728	-333.684
17132	18672	70	0.8829	743.932
30714	30725	70	0.9504	-809.960
30720	30725	70	0.9388	-801.445
30725	30838	70	0.95	800.945
30725	32669	70	0.9453	857.965
30725	34342	70	0.9384	808.957
30725	34692	70	0.9705	-16.028
30725	34812	70	0.9422	-17.029
30725	36315	70	0.942	808.957
30725	36562	70	0.9354	801.445
30838	34342	70	0.9384	8.012
32669	34342	70	0.9401	-49.009
34342	34692	70	0.9395	-824.984
34342	34812	70	0.969	-825.986
34342	36315	70	0.9564	-0.000
34342	36562	70	0.9342	-7.511
34342	36606	70	0.9385	49.008
18849	20255	70	0.954	8.514
18858	20255	70	0.9476	0.503
19236	20255	70	0.8827	-0.063
17132	20255	70	0.9627	751.946
17291	20255	70	0.9307	734.921
18872	20193	70	0.8888	-0.002
17553	20193	70	0.8804	-0.502
19666	19986	70	0.9058	-0.575
19666	20126	70	0.9079	0.429
37290	40204	70	0.9426	1030.085
33411	34600	70	0.9304	1043.056
34600	37258	70	0.8888	-1022.077
34600	38794	70	0.9044	-0.005
34600	39188	70	0.9447	-1039.108
18932	21711	70	0.9495	0.001
21537	21711	70	0.8742	-101.046
21711	34912	70	0.8648	-113.082
33411	39188	70	0.9274	3.948
33422	39188	70	0.877	4.951
33460	39188	70	0.8707	-1031.094
33461	39188	70	0.8744	-1030.591
36937	39188	70	0.9106	-1030.591
37258	39188	70	0.9331	-17.030
38794	39188	70	0.927	-1039.103
39027	39188	70	0.8798	4.951
17553	18872	70	0.9363	-0.501
18735	19995	70	0.9845	0.002
15083	18735	70	0.8991	-99.072
15087	18735	70	0.9148	458.252
16111	18735	70	0.9123	458.249
16749	18735	70	0.9344	-99.071
17640	18735	70	0.9399	-99.073
18785	23416	70	0.8897	734.986
18978	23416	70	0.938	0.064
21852	23416	70	0.9096	8.513
22329	23416	70	0.9314	735.864
22904	23416	70	0.9113	0.502
23377	23416	70	0.9086	9.017
15083	15087	70	0.9368	-557.325
15087	16111	70	0.967	0.003
15087	16749	70	0.9566	557.324
15087	17640	70	0.9653	557.325
15087	19995	70	0.914	458.254
15087	36740	70	0.8781	354.195
30714	30838	70	0.9511	-9.015
30720	30838	70	0.9364	-0.501
30838	34692	70	0.9613	-816.972
30838	34812	70	0.9384	-817.974
30838	36315	70	0.9436	8.012
30838	36606	70	0.9374	57.020
21067	22340	70	0.9177	-0.004
21067	22592	70	0.8895	541.800
18932	21537	70	0.8648	101.047
30714	36562	70	0.9379	-8.514
30720	36562	70	0.9772	0.000
31812	36562	70	0.927	703.429
32669	36562	70	0.9446	-56.520
34692	36562	70	0.9486	817.473
34812	36562	70	0.9603	818.475
36315	36562	70	0.9228	-7.511
33411	38794	70	0.9137	1043.051
33461	38794	70	0.9419	8.512
36937	38794	70	0.9211	8.512
37258	38794	70	0.941	1022.073
38794	39027	70	0.8749	-1044.054
18785	18978	70	0.9152	734.922
18785	19236	70	0.8892	734.987
18785	20784	70	0.8696	735.424
18785	21852	70	0.9281	726.473
18785	22329	70	0.9241	-0.877
17132	17291	70	0.9329	17.025
17291	18849	70	0.9001	726.406
17291	18858	70	0.8994	734.417
19986	20126	70	0.8863	1.004
35583	36541	70	0.9897	-0.000
20126	35583	70	0.8922	-295.189
21093	35583	70	0.8735	-295.189
21537	35583	70	0.8711	-113.080
30714	32669	70	0.9615	48.006
30720	32669	70	0.9554	56.520
31812	32669	70	0.9613	759.949
32669	34812	70	0.9512	-874.995
32669	36315	70	0.9437	-49.009
32669	36606	70	0.9549	-0.000
18978	21852	70	0.919	-8.449
18978	22329	70	0.9383	-735.799
18978	22904	70	0.8995	-0.438
18978	23377	70	0.8624	-8.953
19995	21537	70	0.8711	-97.055
15083	19995	70	0.8996	-99.070
16111	19995	70	0.918	458.251
16749	19995	70	0.9386	-99.070
17640	19995	70	0.9457	-99.071
33461	35322	70	0.9209	269.635
33461	36937	70	0.94	-0.000
33461	37258	70	0.9311	-1013.560
33461	38963	70	0.9068	0.503
33461	39027	70	0.9115	-1035.542
21852	22904	70	0.8945	8.011
22329	22904	70	0.8723	735.362
32096	35845	70	0.9086	-865.980
21537	22340	70	0.8647	-330.157
22340	22592	70	0.9018	541.804
18849	18858	70	0.9354	8.011
18849	19236	70	0.8656	8.577
18849	20784	70	0.8889	9.015
17132	18849	70	0.9389	743.431
33411	39027	70	0.9182	-1.003
33422	39027	70	0.9196	-0.000
36937	39027	70	0.9321	-1035.542
37258	39027	70	0.9317	-21.982
11584	16749	70	0.8926	-147.069
15083	16749	70	0.9552	-0.001
16111	16749	70	0.9597	557.321
16749	17640	70	0.9836	0.001
11584	15083	70	0.873	-147.068
15083	16111	70	0.9333	-557.322
15083	17640	70	0.9446	0.000
33411	36937	70	0.9099	1034.539
33422	36937	70	0.87	1035.542
36937	37258	70	0.9413	-1013.560
33411	33422	70	0.9079	-1.003
33422	33460	70	0.8757	1036.045
18858	20784	70	0.8733	1.003
17132	18858	70	0.9125	751.443
16111	17640	70	0.9672	557.322
16111	36740	70	0.9019	354.192
30714	30720	70	0.959	-8.514
30714	31812	70	0.927	-711.943
30714	34692	70	0.9451	-825.987
30714	36315	70	0.9446	-1.003
17132	20784	70	0.8678	752.446
21852	22329	70	0.9454	-727.350
21852	23377	70	0.8734	-0.504
31812	36606	70	0.945	759.949
34812	36606	70	0.9357	874.994
35322	36606	70	0.917	0.002
30720	34812	70	0.9432	-818.475
34692	34812	70	0.9566	-1.002
34812	36315	70	0.9359	825.986
17132	19236	70	0.8841	752.009
33411	37258	70	0.9306	20.979
11584	17640	70	0.8942	-147.068
19236	22329	70	0.8694	-735.864
21537	22592	70	0.8629	211.648
30720	31812	70	0.9424	-703.429
30720	34692	70	0.9497	-817.473
34692	36315	70	0.9408	824.984
22329	23377	70	0.8842	726.846
35322	36740	70	0.923	0.503
19093	21537	70	0.8825	-0.000
20126	21093	70	0.9493	0.001
20126	36541	70	0.8803	-295.189
21093	36541	70	0.865	-295.190
15384	21093	70	0.8639	-113.084
30720	36315	70	0.9307	7.511
21537	36541	70	0.874	-113.080
1312	3237	71	0.8641	0.000
1312	4063	71	0.8822	-0.001
1312	5271	71	0.8945	-0.001
1312	8193	71	0.8703	-0.001
1312	12618	71	0.8176	15.995
3158	12618	71	0.8275	-111.032
3237	12618	71	0.9049	15.994
4063	12618	71	0.8715	15.995
5075	12618	71	0.913	-111.032
5271	12618	71	0.8889	15.995
6056	12618	71	0.8554	-111.032
7280	12618	71	0.885	-111.032
8193	12618	71	0.908	15.996
3158	10095	71	0.7583	-194.109
5075	10095	71	0.7846	-194.109
6056	10095	71	0.8	-194.109
7280	10095	71	0.7993	-194.109
8096	10095	71	0.9473	697.349
9373	10095	71	0.7732	-232.450
10095	10694	71	0.7168	64.046
4999	9373	71	0.709	-213.279
8094	9373	71	0.7765	-0.001
8096	9373	71	0.7214	929.799
9373	10694	71	0.7279	-168.404
3158	6056	71	0.9125	-0.000
5075	6056	71	0.9478	-0.000
6056	7280	71	0.9628	-0.000
6056	8096	71	0.7517	-891.458
3237	5271	71	0.9401	-0.001
4063	5271	71	0.9784	0.000
5271	6183	71	0.7305	0.000
5271	8193	71	0.9484	-0.001
1216	8302	71	0.7279	32.929
4756	8302	71	0.7598	-140.103
8094	8302	71	0.7665	0.655
8284	8302	71	0.8073	-1.004
8302	11064	71	0.8597	1.002
4063	6183	71	0.7346	0.000
6183	8193	71	0.7187	-0.001
3158	5075	71	0.9107	-0.000
5075	7280	71	0.9734	-0.000
5075	8096	71	0.7397	-891.458
3158	8096	71	0.7377	-891.458
7280	8096	71	0.7564	-891.458
3158	7280	71	0.9179	-0.000
27742	32752	71	0.7993	0.001
4756	8284	71	0.8622	-139.100
8284	11064	71	0.924	-0.001
8284	27742	71	0.759	-241.097
3237	4063	71	0.9297	-0.001
3237	8193	71	0.9803	-0.002
4756	11064	71	0.8203	-139.101
11064	27742	71	0.7	-241.096
4063	8193	71	0.9355	-0.000
17377	19091	75	0.9468	-0.003
17377	20170	75	0.9387	-0.002
17377	22788	75	0.904	115.041
20786	20837	75	0.9257	-113.082
20837	24889	75	0.909	-0.001
20837	27390	75	0.9012	114.036
30937	32098	75	0.9804	0.002
23732	30937	75	0.9109	-12.037
26445	30937	75	0.9644	-0.002
18847	20786	75	0.9799	1099.571
17333	18847	75	0.9186	-1098.570
21458	24195	75	0.901	-887.976
21458	24916	75	0.9424	0.499
21458	24954	75	0.9827	-888.977
21458	32098	75	0.9071	-112.586
13401	14093	75	0.9301	14.052
14093	16084	75	0.921	114.040
14093	16859	75	0.9592	-0.001
14093	17359	75	0.907	-1361.701
14093	17429	75	0.9168	114.040
14093	18383	75	0.9098	114.040
13401	16859	75	0.9203	14.051
16064	16859	75	0.9068	0.001
16859	17429	75	0.9321	114.041
16859	18383	75	0.9012	114.041
17363	17376	75	0.9478	17.025
17376	18840	75	0.9096	-0.507
17376	18848	75	0.9734	-0.001
17376	18860	75	0.9603	-17.027
17376	19229	75	0.9081	-0.504
17376	20017	75	0.9489	540.769
17376	20764	75	0.9765	549.784
17376	20765	75	0.9679	541.271
18501	22544	75	0.9086	-40.029
21249	22544	75	0.9431	4.000
22544	23383	75	0.9189	99.066
22544	25179	75	0.9184	-2.019
22544	26241	75	0.9638	-0.002
22544	27390	75	0.9189	-113.089
22544	32671	75	0.9232	-113.091
17272	22544	75	0.9285	-10.022
17841	22544	75	0.958	3.997
17272	17841	75	0.9667	-14.019
17841	18501	75	0.9646	44.026
17841	18674	75	0.9111	14.017
17841	21249	75	0.9657	-0.004
17841	25179	75	0.9437	1.977
17841	26241	75	0.9478	3.995
19091	22788	75	0.9167	115.044
20170	22788	75	0.9022	115.043
22619	22788	75	0.9221	-1.006
18501	21249	75	0.9442	-44.030
18674	21249	75	0.9374	-14.021
20139	21249	75	0.9043	-44.026
20786	21249	75	0.927	110.042
21249	22033	75	0.9291	44.027
21249	25179	75	0.9791	1.981
21249	26241	75	0.9438	3.999
17272	21249	75	0.9451	-14.022
19501	20516	75	0.9493	100.046
20516	20693	75	0.9435	-100.044
20516	20786	75	0.9465	1.002
16566	20516	75	0.9225	86.030
27390	32671	75	0.9676	-0.002
23383	27390	75	0.9242	-212.155
25103	27390	75	0.9019	-113.086
16566	17333	75	0.9174	86.031
17095	17333	75	0.9548	100.045
17333	17699	75	0.9076	-86.034
17333	20693	75	0.9129	-100.045
17333	20786	75	0.9406	1.001
17333	22619	75	0.9277	114.041
17333	26241	75	0.9272	115.042
13401	16084	75	0.9234	128.093
21397	38967	75	0.917	-45.026
38967	46175	75	0.9043	46.059
16064	17429	75	0.9046	114.042
16084	18383	75	0.9244	-0.000
17429	18383	75	0.9532	0.000
18840	19229	75	0.9893	0.003
18840	20764	75	0.906	550.292
18840	20765	75	0.9046	541.779
17359	18840	75	0.9529	1099.062
17095	17699	75	0.9314	14.011
17699	18514	75	0.9275	86.032
17699	19501	75	0.9064	-14.013
17699	20693	75	0.9063	-14.011
17359	19229	75	0.9581	1099.065
17359	20764	75	0.9056	1649.353
21397	22033	75	0.9036	-57.028
21397	24195	75	0.9305	-888.476
23383	32671	75	0.9186	-212.157
25103	32671	75	0.9044	-113.089
23732	24916	75	0.9092	101.050
23732	26445	75	0.9329	-12.035
