FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF04002.18	2.349	6.641	6.508	7.393	5.333	9.949	5.521	5.301	7.825	15.512	8.884	2.889
PF00122.23	10.324	14.611	23.36	32.757	35.155	29.203	12.304	18.026	21.708	40.592	17.387	6.711
PF00702.29	12.268	17.306	24.384	34.55	36.744	32.751	12.513	19.702	22.557	39.643	18.901	6.776
PF06114.16	6.598	5.468	3.412	3.946	10.879	5.038	2.285	1.848	2.251	5.567	6.02	2.588
PF10543.12	4.743	6.812	3.346	2.638	1.979	1.934	0.295	0.689	1.023	1.708	2.254	0.979
PF10552.12	0	0	0.051	0	1.154	0	0.02	0	0.33	0	0	0.037
PF07193.14	0.572	0	0	0	1.149	0	0.065	0	0	0	0	0
PF07352.15	0.059	0	0.073	0	0.483	0	0	0	0.133	0	0	0
PF02195.21	12.292	11.827	11.584	15.038	37.541	19.724	5.691	10.774	11.7	23.1	14.839	5.507
PF17762.4	4.207	4.669	4.293	5.624	4.515	10.437	3.287	6.063	4.941	17.291	6.819	2.196
PF06563.14	0	0	0	0	1.27	0	0	0	0.168	0	0	0
PF00692.22	5.392	8.37	9.195	9.493	11.657	15.614	5.516	5.684	6.538	14.622	9.614	2.8
PF07097.14	0	0	0	0.218	0.844	0	0	0	0.236	0	0	0
PF11217.11	0	0	0.162	0	0.499	0	0.03	0.271	0	0	0	0
PF18013.4	0.65	0.197	1.206	1.002	1.646	1.908	0.284	0.098	0.217	0.724	0.099	0.064
PF01551.25	10.812	26.457	29.479	49.223	15.98	36.863	40.232	33.024	65.487	134.821	53.16	14.703
PF10651.12	0	0	0.048	0	0.131	0	0.051	0.058	0.054	0.229	0.457	0.025
PF10779.12	0	0	0.339	0	1.686	0	0	0	0.231	0	0	0
PF04688.16	0.107	0	0	0	0.755	0	0.049	0	0.289	0	0	0
PF05382.16	0.079	0	0.195	0	0.73	0	0.036	0	0.132	0	0	0
PF06971.16	7.937	13.862	15.373	9.822	4.479	13.669	6.373	9.814	7.915	16.458	9.868	3.876
PF02629.22	11.407	19.365	28.548	18.292	6.741	22.84	9.101	16.541	10.484	24.36	14.37	6.715
PF03960.18	4.475	5.68	19.198	19.921	32.373	27.189	6.717	7.527	4.045	8.759	4.696	2.051
PF00156.30	25.16	39.398	51.108	56.234	41.839	74.345	36.287	36.229	47.86	122.808	53.655	16.302
PF01979.23	34.593	57.632	72.241	59.951	39.543	75.485	36.812	46.634	59.619	126.942	66.028	24.189
PF07261.14	13.074	16.922	13.867	20.019	7.769	23.351	6.573	11.181	6.241	23.531	15.095	6.969
PF00730.28	5.704	7.895	10.514	11.843	6.584	12.659	7.174	7.616	15.04	21.714	14.978	3.388
PF10576.12	0.908	1.455	3.354	2.589	2.861	4.81	0.369	0.79	0.727	0.78	1.719	0.601
PF04816.15	0	0.122	0	0.185	0.062	0	0.062	0.046	0	0.454	0.103	0.118
PF01784.21	3.505	5.266	5.501	7.657	4.227	7.357	4.19	4.727	7.159	12.493	5.909	1.649
PF01521.23	0.665	0.217	0.417	1.397	8.539	0.612	0.706	0.164	1.381	0.182	0	0
PF08282.15	11.159	15.149	39.721	31.548	56.365	40.551	17.673	21.178	19.605	44.64	20.587	6.702
PF06197.16	0.097	0	0	0	0.315	0.225	0.169	0.117	0.204	0.2	0.114	0.022
PF00829.24	40.532	61.554	61.737	110.339	27.212	120.568	36.598	71.665	68.532	148.18	95.694	28.872
PF06325.16	2.17	3.649	6.123	8.679	4.99	7.913	3.409	4.535	6.992	9.817	6.253	1.595
PF04327.15	12.044	21.156	32.953	46.619	16.464	50.507	18.779	23.748	53.226	60.593	27.669	8.511
PF01016.22	122.463	180.327	181.654	284.464	98.8	281.626	101.507	180.069	233.218	434.651	283.992	82.308
PF02562.19	4.561	9.767	11.1	10.589	6.266	14.126	4.943	7.051	9.518	18.78	11.553	3.473
PF02130.20	6.529	10.378	9.602	6.393	3.935	10.682	4.009	5.161	10.059	12.859	8.549	2.518
PF01219.22	0	0.631	1.44	0.521	1.238	1.334	0.191	0.358	0.143	0.264	0	0.055
PF06042.14	0	0	0	0	0	0	0	0	0	0	0	0
PF20260.1	0.917	2.509	4.866	6.298	5.01	6.748	2.031	2.538	5.508	6.693	4.787	0.743
PF04452.17	0.917	2.509	5.114	7.451	5.382	7.542	2.188	2.538	5.508	8.091	4.866	0.933
PF04332.18	0	0	0.075	0	0.013	0	0	0	0	0	0	0
PF02091.18	0.305	0.184	0.55	0.14	1.18	0.942	0.171	0.065	0.278	0.137	0	0
PF05979.15	0.82	1.338	3.687	3.031	1.602	5.798	2.001	2.268	2.135	3.78	1.557	1.097
PF00654.23	1.492	1.72	2.907	2.62	2.819	2.543	0.611	2.402	2.135	3.697	1.241	0.422
PF01467.29	13.524	21.645	17.236	23.861	13.818	24.28	13.728	18.696	27.806	54.348	19.103	8.676
PF01522.24	8.914	12.969	21.602	26.124	16.125	32.405	9.495	10.962	23.785	29.485	13.931	4.204
PF17767.4	5.753	7.907	5.186	8.195	3.659	6.867	3.25	3.619	2.964	11.828	6.746	2.916
PF04095.19	5.794	7.797	5.139	8.027	3.624	6.774	3.206	3.619	2.898	11.751	6.56	2.858
PF17956.4	5.888	8.555	5.123	8.227	3.651	6.867	3.18	3.619	2.858	11.828	6.746	2.891
PF00583.28	47.378	62.854	65.885	61.015	30.437	74.032	31.056	42.346	39.078	120.766	72.01	22.828
PF02540.20	9.263	15.346	24.845	29.918	17.634	26.78	13.915	18.259	19.138	44.046	17.277	5.216
PF12704.10	20.076	33.708	27.54	29.349	28.207	29.581	15.486	27.189	14.281	37.812	32.286	15.328
PF07685.17	4.92	4.822	10.927	9.807	5.642	10.682	3.71	6.718	5.813	12.123	5.895	2.65
PF08353.13	1.457	1.956	3.615	4.59	1.866	4.255	0.925	1.521	1.552	1.961	0.567	0.527
PF03306.16	0.148	0.117	0.289	0	0.929	0	0.04	0	0.175	0	0	0
PF00009.30	669.082	1064.959	1019.575	1565.456	522.626	1417.403	609.858	1003.609	938.489	2546.401	1493.408	448.126
PF03144.28	776.08	1173.054	1076.472	1681.313	552.056	1408.239	630.736	1188.576	942.266	2516.548	1478.309	446.692
PF14492.9	178.201	272.966	273.647	454.396	126.667	405.603	169.624	262.192	296.191	752.658	392.567	125.274
PF00679.27	186.975	279.844	288.1	468.321	137.402	422.277	176.986	273.793	312.85	779.458	404.003	129.722
PF06421.15	5.3	6.744	11.505	12.532	7.225	11.054	4.356	8.145	9.547	17.492	7.37	2.823
PF13328.9	16.405	20.837	24.368	23.835	11.98	26.611	10.335	15.019	15.686	35.433	21.272	5.913
PF04607.20	33.676	60.23	35.887	46.41	15.43	50.367	35.787	39.025	41.009	141.138	76.552	22.26
PF02824.24	12.162	20.851	21.731	27.672	14.62	33.323	15.583	17.162	23.721	48.1	25.36	7.852
PF19296.2	7.935	14.025	10.504	15.38	6.657	16.937	7.809	9.27	12.298	23.21	15.564	4.726
PF13291.9	8.55	15.892	12.74	16.464	9.339	19.98	9.091	10.065	13.416	26.973	16.728	5.31
PF13460.9	0.169	0.136	0.567	0.104	4.332	0.41	0.207	0.198	0.981	0	0.141	0.047
PF13520.9	2.159	2.238	3.258	4.449	14.192	6.562	2.293	5.819	3.227	11.57	3.563	0.78
PF04203.16	18.605	45.925	66.775	63.894	28.521	72.32	35.22	35.126	73.384	119.911	89.921	11.031
PF00580.24	9.095	11.731	13.812	15.462	9.815	23.535	7.279	9.179	11.198	21.034	16.743	5.14
PF13361.9	10.726	13.68	16.45	17.17	10.545	21.87	8.092	11.386	12.998	25.465	16.33	5.509
PF00293.31	36.029	54.257	40.853	39.878	24.223	60.585	22.637	31.322	44.331	70.341	76.944	15.745
PF03352.16	2.866	4.723	0.831	2.093	1.98	0.751	9.55	5.323	7.568	15.608	9.854	2.657
PF00890.27	30.484	40.521	30.323	36.724	15.795	39.737	17.21	21.605	15.094	64.028	30.486	11.901
PF06574.15	2.054	3.951	5.065	7.162	3.112	7.085	3.661	2.095	12.395	8.238	6.314	1.788
PF01687.20	4.141	5.831	5.175	7.254	3.28	8.222	3.742	2.095	12.445	9.503	7.447	1.907
PF00056.26	18.403	32.156	36.628	40.652	33.758	40.816	19.099	18.15	11.223	56.805	22.069	8.261
PF02866.21	18.28	32.156	36.476	40.652	33.394	40.66	18.991	18.168	11.223	56.805	22.069	8.261
PF13580.9	5.677	4.533	6.512	8.296	1.756	4.324	3.191	5.282	2.894	14.242	7.8	1.627
PF00367.23	38.938	34.802	61.794	45.023	31.591	73.537	19.395	57.466	21.152	67.919	58.463	20.465
PF00358.23	8.674	13.917	14.083	16.9	20.039	32.613	4.5	5.078	9.048	10.761	21.563	6.268
PF01418.20	16.42	28.744	14.639	17.231	9.342	21.296	15.878	15.93	20.109	53.981	19.977	5.28
PF00121.21	87.047	156.127	131.136	158.886	69.057	200.389	145.712	159.863	170.864	565.577	295.443	70.266
PF01507.22	2.865	3.69	8.3	5.876	5.147	9.432	2.322	7.017	3.084	9.704	3.345	1.623
PF11922.11	0.536	1.334	0.746	1.182	0.617	2.553	0.593	0.433	0.886	2.173	1.053	0.498
PF13238.9	1.432	2.362	3.254	4.934	1.962	3.381	0.826	3.196	2.529	5.14	1.651	1
PF06736.14	0	0	0.166	0.108	2.058	0	0.048	0	0.412	0	0	0
PF01183.23	2.572	8.907	7.289	12.203	2.991	11.637	8.927	5.891	17.594	23.366	12.857	2.843
PF00383.26	18.023	24.671	21.087	14.95	10.395	25.743	15.338	19.161	14.479	55.113	30.386	10.477
PF01643.20	5.845	5.614	3.799	5.868	2.804	4.658	6.357	8.221	8.454	16.429	11.742	2.843
PF13344.9	1.838	3.322	1.611	1.864	2.07	1.937	1.778	2.18	2.052	5.835	3.363	0.957
PF13242.9	8.105	6.528	8.507	4.961	3.691	7.469	5.483	8.996	5.517	21.456	11.714	2.399
PF00478.28	15.052	21.007	23.515	26.116	17.261	30.65	12.584	25.285	22.023	58.158	23.634	9.463
PF00860.23	9.017	12.359	10.593	11.602	10.077	9.19	5.626	8.706	7.328	19.318	9.016	3.118
PF13419.9	64.857	344.242	224.736	243.986	96.348	136.88	224.115	301.201	179.259	799.346	426.943	78.667
PF00588.22	8.828	13.649	19.317	24.99	11.38	24.772	9.742	10.362	16.195	24.805	16.764	4.713
PF00186.22	2.073	5.442	4.745	3.025	4.862	6.788	9.211	4.814	11.24	23.277	14.656	2.765
PF06689.16	16.025	20.459	21.484	35.784	10.115	29.373	17.21	20.259	37.418	45.048	24.521	8.502
PF07724.17	31.964	43.19	58.496	72.342	51.714	100.756	39.244	59.162	72.642	103.128	56.527	19.161
PF10431.12	29.796	40.366	57.034	71.144	51.824	99.243	38.492	57.203	72.242	99.946	53.775	18.53
PF02152.21	0.851	0.842	2.549	1.125	1.539	3.569	0.932	1.038	1.699	4.161	1.569	0.277
PF01288.23	0.602	0.511	1.607	1.774	1.169	3.064	1.036	1.335	1.727	1.968	0.772	0.188
PF01227.25	1.665	2.796	2.352	2.369	2.257	5.264	2.03	3.196	1.187	10.146	2.454	0.274
PF01712.22	0	0.274	0	0.527	1.758	0.731	0.174	0.049	0.241	0	0.117	0
PF03447.19	4.121	6.419	8.632	8.904	5.041	8.931	4.138	5.157	7.281	13.388	5.887	1.761
PF00742.22	3.967	6.102	8.632	8.904	5.004	8.931	4.138	5.157	7.238	13.388	5.529	1.727
PF00288.29	11.568	17.591	28.025	22.602	23.008	30.159	22.588	25.326	28.009	62.536	30.383	6.357
PF08544.16	10.07	14.098	16.906	15.158	12.841	20.014	19.339	18.784	21.575	57.419	27.483	5.548
PF02873.19	4.294	10.526	10.889	10.721	7.506	13.483	8.073	8.208	21.991	23.837	17.361	6.319
PF13416.9	166.622	463.093	325.876	636.505	127.006	408.826	345.658	492.501	443.076	1413.889	606.096	133.432
PF01553.24	3.27	7.559	7.378	8.52	5.931	9.261	5.628	6.777	5.374	19.672	8.35	2.311
PF01047.25	7.622	6.63	6.383	7.075	8.923	8.547	4.264	8.584	6.888	15.148	6.097	3.996
PF05958.14	3.132	4.948	8.333	7.366	6.563	7.629	5.769	6.215	10.568	14.128	7.614	2.083
PF01594.19	3.604	7.132	7.792	12.329	5.005	15.13	6.299	5.477	8.414	19.182	11.037	3.259
PF13424.9	8.621	6.705	4.137	4.736	2.838	5.671	3.823	5.109	7.147	11.27	8.221	2.15
PF02525.20	2.408	11.553	4.675	10.086	3.397	11.664	3.352	4.206	5.844	7.17	14.773	1.571
PF02776.21	8.473	14.469	12.971	19.97	13.272	18.01	11.49	11.734	15.434	30.935	17.774	5.713
PF00205.25	7.78	11.882	12.419	19.433	12.581	17.03	9.308	10.698	12.482	25.257	14.021	4.776
PF02775.24	154.173	221.284	164.434	253.694	86.999	285.482	88.375	178.388	118.883	482.152	246.338	79.286
PF08218.14	0	0	0.073	0.156	0.095	0.138	0.017	0.061	0.106	0.306	0.022	0
PF07517.17	11.443	18.969	19.066	26.735	12.815	34.674	12.927	18.275	27.437	47.262	23.101	6.95
PF01043.23	10.602	18.215	18.105	25.146	11.528	33.931	12.179	16.375	24.917	42.619	20.677	6.51
PF07516.16	11.425	19.327	19.081	26.634	12.9	34.77	12.867	17.905	27.646	49.347	23.214	6.903
PF02810.18	18.98	34.941	39.985	52.94	21.366	59.165	22.62	32.802	46.551	81.067	38.037	12.654
PF04223.15	0.256	0.38	0.514	0.686	0.272	0.207	0.037	0.084	0.35	0.242	0.21	0.17
PF03802.17	0	0.121	0	0.194	0.056	0.52	0.051	0	0.083	0	0.103	0.02
PF00589.25	235.11	331.33	250.303	217.692	157.748	239.825	96.663	237.076	146.425	379.239	281.392	110.044
PF00793.23	3.577	6.14	6.031	11.584	5.366	7.387	4.621	6.06	5.696	16.701	6.925	2.151
PF07523.15	0.403	0.497	2.776	2.177	5.083	1.949	0.7	0.464	0.686	0.742	0.112	0.032
PF00381.22	141.956	338.587	183.654	179.962	88.958	271.585	288.738	283.727	378.452	989.333	575.869	116.39
PF08206.14	1.965	4.224	7.012	6.38	3.31	7.082	6.167	5.413	9.278	15.418	6.74	1.479
PF17876.4	2.371	4.164	8.327	7.284	4.296	8.429	6.847	6.112	10.063	18.046	7.039	1.503
PF00773.22	2.371	4.417	8.327	7.38	4.319	8.429	6.873	6.112	10.121	18.046	7.039	1.512
PF01634.21	0.744	2.042	3.225	4.011	2.501	5.847	3.173	3.097	5.598	6.096	4.537	0.948
PF00815.23	1.973	3.91	4.173	6.917	2.417	7.542	3.401	3.46	4.673	7.564	4.115	1.567
PF00475.21	1.047	2.152	3.691	4.907	3.843	6.05	2.923	3.088	4.967	5.329	4.063	1.24
PF01636.26	20.354	34.184	26.237	31.323	12.057	40.493	26.16	26.903	42.759	84.52	45.538	9.517
PF05524.16	26.128	59.142	45.602	33.767	35.676	79.199	52.97	44.467	44.794	182.776	93.947	30.594
PF00391.26	194.555	342.621	240.277	295.558	142.506	358.805	181.529	228.23	246.584	766.691	455.429	143.058
PF02896.21	198.392	349.254	241.168	294.627	144.264	353.637	181.82	231.025	247.86	771.546	465.129	143.407
PF01502.21	1.645	2.814	5.485	5.927	2.747	5.742	4.468	4.248	5.833	12.672	6.433	1.613
PF01503.20	1.63	2.55	5.895	5.367	3.648	6.997	4.389	3.885	6.197	11.592	6.212	1.613
PF02811.22	24.167	30.332	27.575	30.223	17.14	39.572	16.428	25.423	23.11	61.105	30.278	9.479
PF17773.4	0	0	0	0.061	0.333	0.068	0	0.021	0.071	0	0.072	0
PF00581.23	4.655	5.994	5.749	6.222	5.774	4.84	2.27	1.902	3.88	4.742	7.51	1.41
PF12368.11	0	0	0	0.061	0.305	0.068	0	0	0.071	0	0	0
PF00682.22	64.516	109.483	121.856	179.297	66.673	142.826	95.103	130.503	121.494	350.444	188.675	48.719
PF00180.23	5.803	12.961	10.415	20.004	12.225	18.371	18.322	12.36	23.462	42.455	26.82	7.373
PF00330.23	10.855	17.134	14.954	26.617	11.813	21.585	13.784	14.369	15.807	44.261	19.451	6.316
PF00694.22	11.263	15.772	15.338	25.534	11.355	20.093	12.093	12.386	11.922	38.055	16.911	5.201
PF01195.22	1.969	1.533	3.226	3.241	2.725	4.31	1.501	2.846	1.798	2.749	1.55	1.28
PF00920.24	17.207	25.407	22.053	20.225	11.855	18.852	8.064	11.678	13.367	23.203	16.624	8.787
PF01842.28	9.872	14.029	21.123	31.657	15.439	25.568	10.764	13.181	17.291	26.717	13.193	4.293
PF10369.12	8.579	13.534	12.23	23.139	13.527	20.218	9.612	10.603	15.556	31.259	17.981	6.369
PF07991.15	26.951	39.286	48.55	73.32	31.14	68.903	37.377	40.063	70.51	117.278	65.501	21.771
PF01450.22	27.555	39.282	48.55	73.785	31.263	69.778	37.452	40.063	70.744	117.68	66.469	22.116
PF00291.28	19.775	25.79	26.843	44.08	17.825	36.985	17.519	23.205	26.142	42.434	27.354	8.193
PF00585.21	0	0	0	0	0.28	0	0.061	0.101	0	0	0	0
PF02575.19	7.124	14.678	13.726	22.206	7.311	20.31	14.078	10.946	20.293	32.636	28.351	7.764
PF13495.9	11.044	8.827	8.206	9.4	3.848	4.129	1.823	5.727	2.347	13.676	6.713	2.758
PF02129.21	1.947	3.123	10.791	3.149	2.097	4.466	1.12	1.974	1.441	1.498	0.591	0.557
PF08530.13	1.558	2.856	10.18	2.818	1.695	3.888	1.064	1.346	1.229	0.866	0.447	0.469
PF05222.18	3.001	5.665	11.864	14.213	5.478	10.33	4.696	17.771	13.151	39.461	2.715	2.949
PF01262.24	3.001	5.727	11.92	14.353	5.745	10.383	4.717	17.818	13.194	39.461	2.756	2.965
PF03780.16	44.019	69.601	40.502	53.532	28.72	70.319	44.068	46.012	49.011	135.514	75.035	22.559
PF10031.12	0.42	0.224	0	2.203	3.292	1.142	0	0	0.865	0	0.419	0.242
PF04226.16	2.786	5.378	5.792	19.649	32.122	20.484	1.876	1.942	1.45	2.897	2.102	1.022
PF12146.11	11.986	20.558	19.31	22.885	10.26	30.204	12.072	14.589	21.203	34.916	21.102	8.065
PF16901.8	0	0	0.025	0.263	0.141	0.079	0.186	0.114	0.082	0.15	0	0.016
PF01070.21	4.08	2.836	6.311	5.534	4.792	7.306	2.208	2.206	3.572	1.729	2.256	0.77
PF00893.22	0	0	0.091	0.153	0.456	0.22	0.085	0	0.041	0.392	0	0.165
PF02219.20	21.051	23.205	19.828	23.541	8.96	18.261	8.529	14.11	13.295	26.835	14.921	5.42
PF08267.15	0.027	0	0.017	0.028	0.032	0.032	0.037	0.097	0.045	0.055	0	0.012
PF01717.21	0.027	0	0.086	0.028	0.477	0.032	0.062	0.097	0.092	0.055	0	0.012
PF00690.29	4.567	6.074	10.842	20.64	8.965	17.217	5.969	8.752	9.18	20.547	7.363	3.368
PF04914.15	0.174	0.209	0.059	0.18	0.246	0.556	0.148	0	0.049	0.297	0	0.023
PF03062.22	3.422	5.381	4.945	5.808	3.108	11.07	4.567	3.645	5.617	12.17	6.914	3.127
PF08543.15	3.415	3.049	5.221	4.002	5.909	5.086	2.184	6.263	2.653	7.899	3.209	1.485
PF02110.18	0.865	0.206	0.637	0.741	1.507	1.633	0.208	1.077	0.341	1.377	0.61	0.529
PF13641.9	0.403	0.835	0.386	0.412	0.873	1.135	0.224	0.666	1.653	1.019	1.926	0.362
PF02350.22	2.211	2.238	3.237	4.125	1.934	2.553	1.241	2.049	1.518	2.994	2.095	0.799
PF16320.8	87.895	158.266	208.263	348.028	128.74	350.255	188.934	182.68	451.707	579.315	292.978	97.223
PF00542.22	90.23	158.266	210.635	351.728	130.186	350.615	189.134	183.106	462.286	582.111	293.954	98.402
PF00466.23	38.808	67.121	62.079	126.736	33.656	159.838	65.548	74.811	154.659	267.838	112.515	25.988
PF00717.26	6.647	14.805	9.985	9.634	7.594	10.606	8.466	11.382	7.412	29.53	16.253	4.799
PF00764.22	6.473	8.13	9.151	35.825	7.712	16.429	6.387	8.807	10.319	26.542	17.168	4.424
PF00664.26	16.88	25.777	25.301	27.156	26.591	35.462	20.374	20.038	35.67	57.773	39.385	12.637
PF12822.10	8.608	32.412	9.802	18.33	4.204	11.946	24.722	15.634	36.844	161.005	80.386	18.355
PF04079.19	2.079	2.294	3.185	4.985	3.172	4.963	2.3	2.033	5.515	4.716	2.965	1.404
PF02616.17	2.166	3.435	2.931	5.909	1.753	6.864	1.763	2.351	3.487	9.181	3.867	0.963
PF00571.31	65.744	100.357	115.814	122.354	93.87	136.246	67.327	94.316	109.55	247.439	113.933	40.377
PF12850.10	7.218	11.026	11.933	11.301	22.894	19.063	5.582	6.173	9.635	18.326	8.868	3.811
PF01725.19	3.391	5.416	5.546	6.054	5.544	7.244	7.727	7.473	13.369	23.502	10.398	3.86
PF00206.23	13.51	17.193	24.654	39.406	15.972	34.425	19.283	19.262	31.223	47.944	29.216	6.871
PF14698.9	2.907	4.803	5.727	12.374	3.296	7.619	5.473	4.709	9.889	11.224	9.274	2.141
PF01177.25	3.488	6.543	4.697	7.114	4.742	10.44	3.864	3.538	5.602	11.846	5.86	2.579
PF03672.16	0	0.376	1.193	0.562	1.8	2.376	0.224	0.627	0.145	1.184	0.323	0.124
PF14691.9	33.27	39.56	50.082	58.639	22.743	43.737	33.925	45.362	51.172	99.042	31.827	14.225
PF07992.17	232.917	280.032	291.272	270.813	141.172	301.061	108.092	211.204	184.018	410.802	236.39	110.222
PF01063.22	9.77	12.815	14.074	15.967	13.568	18.816	7.522	16.738	23.232	23.9	12.113	4.006
PF00282.22	0	0.474	0.22	0.229	1.432	1.675	0.271	0.185	0.239	0.611	0.919	0.03
PF01351.21	0.423	3.293	2.975	2.619	3.033	4.214	1.911	2.139	3.065	4.863	2.642	0.738
PF13508.10	2.905	2.101	2.476	2.186	2.755	1.848	2.643	5.443	5.879	10.286	5.773	1.982
PF01321.21	9.952	13.472	23.56	29.969	11.616	24.904	12.331	22.324	14.903	79.839	13.573	6.605
PF00557.27	26.967	36.23	65.92	78.046	35.389	97.393	29.821	49.244	61.678	140.265	54.587	19.212
PF06458.15	0.053	0.049	0.159	0.278	2.009	0.229	0.094	0.125	0.475	0.04	0.053	0.014
PF00746.24	7.097	21.674	65.565	70.687	30.046	62.227	29.154	48.934	40.836	90.37	14.829	1.997
PF00440.26	47.446	75.548	67.578	73.914	36.502	121.937	42.716	47.307	56.813	120.103	78.426	27.77
PF13305.9	0.92	0.868	1.537	2.132	0.692	3.685	0.895	1.329	0.528	3.322	0.189	0.19
PF13936.9	2.962	2.1	1.565	1.727	2.737	2.385	1.141	1.73	0.72	3.682	2.362	0.738
PF12802.10	2.77	3.954	4.156	7.012	5.328	8.441	2.815	5.265	5.067	11.423	7.561	1.885
PF00825.21	7.077	10.737	7.449	23.375	3.033	18.439	8.215	9.386	11.367	34.123	15.338	6.455
PF04715.16	0.153	0.217	0.16	0.302	0.665	0.255	0.07	0.175	0.208	0	0.048	0.074
PF00425.21	0.51	0.275	1.706	0.941	1.821	1.306	0.888	0.63	0.876	3.709	0.86	0.484
PF01297.20	0.907	0.67	2.293	2.793	1.808	1.99	0.914	0.535	1.425	1.806	1.1	0.236
PF13476.9	6.924	8.003	10.491	8.051	4.917	15.637	4.718	10.886	5.347	22.488	9.446	3.15
PF13558.9	2.662	4.353	4.85	5.21	3.493	5.119	4.337	4.441	7.876	11.417	5.38	1.501
PF02096.23	7.553	9.707	16.581	23.791	8.329	26.017	6.751	8.498	11.471	23.948	12.228	5.225
PF20609.1	0	0	0	0	0.011	0	0.023	0	0.03	0	0	0
PF20608.1	0	0	0	0	0	0	0.026	0	0	0	0	0
PF17936.4	0.354	0.027	0.413	0.171	3.066	0.231	1.326	0.733	1.435	2.199	1.187	0.481
PF05833.14	1.88	2.814	6.618	9.228	3.645	7.828	2.211	13.271	2.125	8.206	2.776	0.727
PF05670.16	1.88	2.814	6.618	9.228	3.672	7.828	2.211	13.271	2.158	8.206	2.776	0.727
PF02653.19	81.764	122.135	81.432	126.06	32.495	72.456	69.482	95.19	61.178	285.372	124.962	41.594
PF14804.9	8.938	9.619	20.237	24.815	7.777	33.436	9.522	14.27	19.111	33.262	13.915	4.89
PF13083.9	27.619	43.277	76.463	104.718	43.988	168.395	44.857	62.021	166.443	168.926	82.82	30.662
PF01424.25	8.938	9.619	20.237	24.815	8.076	33.686	9.522	14.381	19.231	33.917	13.977	4.938
PF00224.24	13.135	14.776	22.438	23.785	22.382	36.151	11.766	13.081	14.239	31.581	17.76	5.6
PF02887.19	11.543	12.686	17.416	20.318	17.465	26.158	11.542	12.342	13.954	30.416	14.197	4.81
