FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF08299.14	4.189	19.333	1.81	12.068	6.048	20.914	3.728	5.464	4.568	8.692	3.587	4.863
PF07242.14	0	0	0.034	0	0.021	0	0	0	0	0	0	0.141
PF01527.23	25.877	58.762	35.653	83.244	26.015	57.135	22.402	37.635	38.663	47.625	20.892	28.478
PF02557.20	1.093	3.112	4.975	1.994	3.975	3.14	2.219	7.258	4.591	9.535	4.877	9.738
PF03444.18	0.255	0.121	0.32	1.667	0.678	0.38	0.62	1.821	0.96	0.807	3.264	11.519
PF01628.24	1.946	9.219	3.462	14.639	5.345	11.835	6.217	18.268	11.763	24.101	19.312	36.921
PF01025.22	5.367	25.62	9.553	16.251	14.941	20.89	10.229	25.839	21.317	41.335	53.903	57.308
PF06100.14	0.362	0.909	1.633	0.913	1.081	0.647	0.324	1.476	0.702	1.341	1.689	2.336
PF08220.15	13.355	47.19	15.093	19.326	15.879	43.129	9.381	14.881	14.186	32.36	16.145	26.904
PF00455.25	13.175	46.457	11.415	19.822	13.409	42.868	8.892	14.195	13.36	31.438	14.681	24.589
PF00294.27	42.052	131.913	19.599	81.655	24.994	176.999	63.892	87.482	64.722	161.403	76.432	111.966
PF13396.9	1.608	43.156	2.607	2.95	6.126	36.716	2.624	4.366	2.729	7.22	7.153	8.178
PF03668.18	2.826	28.54	3.469	8.887	3.972	26.074	4.214	6.18	4.983	11.107	5.521	9.346
PF01933.21	0.254	0.646	0.776	0.129	0.765	0.424	0.298	1.584	1.599	2.428	2.852	4.11
PF10298.12	11.406	61.166	1.991	25.899	19.814	66.108	14.685	18.812	11.216	18.236	17.819	20.443
PF14527.9	11.643	61.306	2.244	27.103	19.932	66.538	14.792	19.044	11.346	18.298	17.871	20.516
PF02650.17	11.643	61.306	2.244	27.103	19.932	66.538	14.792	19.044	11.346	18.298	17.871	20.516
PF01226.20	1.213	2.342	2.4	3.764	5.629	2.728	1.971	4.028	1.677	1.555	4.168	3.771
PF04167.16	0.307	17.759	0.755	2.97	0.98	18.443	0.778	1.522	0.875	1.833	1.114	2.692
PF00149.31	13.999	49.333	16.885	34.432	21.644	63.982	19.953	22.058	16.223	30.919	25.219	34.501
PF03462.21	22.297	90.846	10.272	50.242	26.69	111.223	30.686	40.7	25.304	54.121	39.911	45.937
PF00472.23	21.418	89.195	11.077	50.242	27.11	109.686	29.079	38.725	25.304	53.979	41.486	45.888
PF18075.4	6.172	35.43	4.944	7.176	6.853	29.771	6.02	11.92	7.301	21.029	12.388	14.817
PF02687.24	117.546	101.636	59.299	286.316	164.191	109.6	124.238	193.254	161.31	151.968	109.405	165.859
PF00268.24	0.118	0.488	1.333	0.118	0.519	0.107	0.194	0.362	0.415	0.548	0.875	1.797
PF08343.13	0	0	0.399	0	0.136	0	0.033	0.13	0.018	0.041	0.263	0.708
PF00317.24	1.998	2.034	1.267	0.97	0.811	0.614	0.32	1.439	0.942	2.789	1.395	2.289
PF02867.18	2.179	2.698	2.818	1.492	3.997	1.8	0.635	1.593	1.09	3.366	3.376	4.16
PF07972.14	0	0	0.255	0	0.271	0	0	0.496	0.17	0.361	0.432	0.308
PF00462.27	1.757	1.537	0.698	2.124	0.734	4.217	2.403	1.815	3.135	3.802	0.997	1.161
PF02660.18	1.93	13.314	1.821	5.24	2.272	14.034	2.766	5.784	2.891	3.527	1.703	3.871
PF00857.23	3.979	5.32	2.115	5.948	2.434	8.361	3.433	7.942	4.806	5.824	4.293	7.684
PF00929.27	6.98	38.076	7.357	18.906	18.098	41.306	9.824	15.563	6.33	14.085	18.13	25.207
PF01544.21	0.789	1.2	2.438	1.966	2.218	3.603	1.907	4.351	3.639	6.394	4.199	6.47
PF00471.23	11.322	97.403	3.38	69.684	46.166	117.166	22.44	29.076	26.244	51.418	54.348	64.61
PF00926.22	2.128	4.78	1.484	2.94	2.872	7.58	2.751	3.339	2.519	5.468	5.753	6.237
PF00925.23	2.128	4.78	1.498	2.94	2.808	7.58	2.751	3.339	2.519	5.468	5.753	6.237
PF01479.28	83.157	390.267	55.954	271.979	142.797	516.382	182.004	200.03	118.714	243.598	179.274	211.691
PF01783.26	37.278	167.924	3.706	132.902	56.641	146.573	54.311	73.756	67.763	117.384	83.353	102.288
PF13231.9	0.546	18.197	1.762	2.168	1.833	20.295	0.789	0.726	0.744	2.339	1.24	2.075
PF00535.29	42.454	283.824	27.051	92.026	60.917	330.546	60.646	88.62	49.209	89.43	74.639	82.203
PF00486.31	109.817	315.602	146.376	324.24	268.969	343.009	145.069	334.708	136.914	169.196	181.63	197.315
PF01569.24	3.466	12.288	2.771	12.139	6.042	19.207	6.355	6.813	5.285	5.363	6.345	7.071
PF13522.9	4.869	16.103	2.068	4.984	4.565	24.216	4.914	9.909	7.717	13.543	6.636	7.69
PF01380.25	54.791	292.118	10.082	86.466	39.29	352.828	55.131	60.037	38.532	85.74	47.385	82.241
PF20582.1	2.288	26.428	1.008	7.774	2.845	31.062	5.448	4.88	2.906	7.511	2.884	3.227
PF04002.18	2.288	26.957	1.455	8.681	3.046	31.299	5.604	5.455	3.188	7.854	3.096	3.227
PF00122.23	10.254	31.761	16.799	22.305	20.876	33.33	13.952	21.819	14.637	27.25	22.279	30.025
PF00702.29	10.402	32.126	17.97	25.27	17.052	35.055	14.831	22.087	14.927	27.365	19.443	26.882
PF06114.16	1.761	3.783	8.934	5.437	6.618	7.575	2.313	1.96	2.954	4.856	5.654	6.062
PF10543.12	1.085	2.732	0.902	6.16	1.702	3.303	1.439	1.079	2.139	1.588	2.139	1.922
PF10552.12	0	0	1.153	0	0.142	0	0.065	0	0.053	0	0.063	0
PF07193.14	0	0	1.493	0	0.487	0	0	0	0	0	0.215	0
PF07352.15	0	0.124	1.417	0	0.415	0	0	0	0	0	1.259	0.879
PF02195.21	7.244	29.837	28.381	18.647	21.081	30.935	10.25	13.943	9.21	19.164	10.858	11.048
PF17762.4	3.425	15.972	2.991	9.66	3.905	15.583	4.414	7.902	4.32	11.147	5.601	6.059
PF06563.14	0	0	0.418	0	0.102	0	0	0	0	0	0	0.158
PF00692.22	4.005	21.627	6.028	7.232	5.914	29.525	4.743	7.756	5.551	9.087	4.529	8.173
PF07097.14	0	0	1.444	0	0.215	0	0	0	0	0	0	0
PF11217.11	0	0	0.252	0	0.045	0	0	0	0	0	0	0.07
PF18013.4	0.447	6.359	0.903	0.505	1.077	3.936	0.851	2.573	3.911	13.254	3.016	7.293
PF01551.25	22.95	175.274	11.627	33.254	30.741	162.851	18.442	24.614	18.705	43.146	34.272	40.821
PF10651.12	0.019	2.313	0.197	0.112	0.013	9.195	0	0	0.036	0.26	0	0
PF10779.12	0.068	0	1.118	0	0.374	0	0	0	0	0	0	0
PF04688.16	0.214	0	1.036	0	0.219	0	0	0	0	0	0	0.114
PF05382.16	0.079	0	0.988	0	0.567	0	0	0	0.034	0	0	0.042
PF06971.16	5.918	19.408	4.384	11.974	9.998	18.626	7.771	10.278	7.459	13.543	14.511	15.572
PF02629.22	12.027	26.861	4.909	32.42	15.758	29.621	9.882	13.442	10.485	17.536	20.803	23.344
PF03960.18	5.563	32.797	4.097	9.709	11.976	12.34	7.614	46.557	39.215	101.551	47.591	120.383
PF00156.30	23.053	141.31	17.82	48.608	40.841	154.398	30.005	60.452	37.134	82.336	57.93	95.91
PF01979.23	33.869	167.395	23.848	79.76	42.666	151.575	31.296	62.63	40.729	79.768	63.53	97.634
PF07261.14	4.748	28.781	0.995	15.403	3.19	39.461	5.771	11.488	7.977	13.666	7.005	11.128
PF00730.28	3.951	31.519	3.93	10.515	4.628	36.541	6.076	13.187	6.857	14.326	6.157	9.435
PF10576.12	0.538	0.577	0.296	1.814	0.608	1.566	0.963	3.26	2.082	4.863	2.351	4.637
PF04816.15	0.044	0.183	0.113	0	0.271	0	0.07	0	0.231	0.041	0.271	0.328
PF01784.21	4.121	20.835	3.346	8.379	4.367	21.26	3.319	7.402	3.763	7.422	5.003	5.08
PF01521.23	0.129	0.766	6.98	0	3.165	0	0.396	1.603	0.412	1.666	0.765	2.879
PF08282.15	12.424	70.012	12.754	22.007	27.61	69.058	18.363	58.173	40.226	88.816	55.835	91.864
PF06197.16	0.013	0.233	0.268	0	0.036	0	0	0	0.034	0.211	0	0
PF00829.24	40.38	146.184	7.351	130.029	106.104	265.965	73.896	91.57	55.221	116.285	91.08	127.766
PF06325.16	3.4	10.435	2.825	4.53	2.239	14.676	6.558	4.448	3.219	5.619	4.003	7.478
PF04327.15	11.101	52.608	3.936	42.717	13.612	81.028	34.854	39.247	24.528	30.868	22.016	22.672
PF01016.22	94.76	323.936	25.194	311.68	222.43	492.429	194.642	192.162	123.519	221.886	238.816	222.499
PF02562.19	4.772	22.798	3.301	11.302	7.591	29.685	5.785	12.254	6.38	10.943	7.602	10.997
PF02130.20	3.247	21.549	4.076	6.296	8.081	18.936	5.926	9.872	5.287	12.894	11.931	15.115
PF01219.22	0.664	1.549	0.442	0	0.65	0.349	0.786	2.438	1.975	4.259	1.486	4.661
PF06042.14	0	0	0.084	0	0.073	0	0	0	0	0	0	0
PF20260.1	1.31	8.928	2.485	3.318	3.71	14.886	3.887	6.439	4.146	8.943	7.489	11.434
PF04452.17	2.165	9.986	2.618	3.453	3.824	15.194	3.887	6.952	4.394	9.894	7.489	11.611
PF04332.18	0	0	0.074	0	0.041	0	0	0	0	0	0	0
PF02091.18	0	0	0.775	0	0.791	0	0.365	0.547	0.502	0.426	0.346	0.459
PF05979.15	0.338	5.762	0.682	2.995	1.373	8.407	1.62	5.507	2.246	2.247	1.298	2.303
PF00654.23	1.995	2.679	3.702	2.872	4.364	3.682	1.769	2.296	1.962	2.594	6.601	6.185
PF01467.29	10.158	49.876	5.371	23.187	14.871	62.322	14.593	18.659	12.155	20.306	15.067	22.115
PF01522.24	7.328	27.673	5.223	20.897	9.319	39.142	11.754	18.365	11.847	17.22	11.02	13.447
PF17767.4	2.574	19.675	2.163	8.944	5.27	23.964	3.779	7.316	5.327	7.593	7.173	7.841
PF04095.19	2.555	19.675	2.184	8.944	5.168	24.181	3.779	7.249	5.327	7.48	7.081	7.796
PF17956.4	2.574	19.361	1.102	8.669	2.531	24.188	3.779	7.281	5.289	7.546	3.799	6.106
PF00583.28	32.516	121.69	20.035	88.579	38.967	142.23	36.03	62.327	50.88	59.364	37.08	42.788
PF02540.20	11.924	39.951	9.115	18.946	17.774	40.972	13.827	25.413	16.787	31.621	28.959	37.158
PF12704.10	26.07	25.5	20.788	52.847	23.315	27.3	22.607	40.879	23.688	33.7	19.064	32.343
PF07685.17	6.055	6.637	3.512	7.69	8.224	12.541	5.386	9.521	4.875	7.962	8.496	9.82
PF08353.13	1.748	2.159	0.935	3.137	2.692	3.969	2.182	3.156	2.174	2.485	2.879	3.935
PF03306.16	0.046	0	0.78	0	0.145	0	0	0.196	0.116	0	0.098	0
PF00009.30	638.863	2050.879	236.135	1862.411	937.421	2772.358	980.062	1217.378	822.074	1541.927	1226.286	1569.902
PF03144.28	617.722	2018.488	219.037	1886.271	890.857	2806.127	995.669	1141.027	781.382	1480.99	1135.769	1442.325
PF14492.9	160.059	597.166	62.168	488.265	263.005	827.726	274.34	292.576	199.562	370.8	350.053	464.363
PF00679.27	168.301	625.764	69.576	502.028	280.117	863.046	286.288	310.21	210.862	391.418	366.491	481.712
PF06421.15	5.888	14.76	5.151	10.002	9.852	17.075	7.465	9.267	6.787	11.731	10.914	12.245
PF13328.9	11.998	41.923	7.603	28.839	17.115	46.745	14.974	30.068	15.025	20.289	20.934	29.012
PF04607.20	24.289	289.644	8.677	63.254	30.226	202.459	22.651	34.662	30.198	58.091	28.959	39.495
PF02824.24	11.608	49.655	11.523	24.535	31.185	56.641	15.783	22.296	12.257	28.848	35.236	39.182
PF19296.2	5.684	28.303	4.902	14.443	8.078	32.182	7.693	11.637	5.467	9.189	9.609	11.04
PF13291.9	6.959	34.467	7.227	17.096	12.734	37.397	8.361	15.519	8.129	17.427	17.545	26.122
PF13460.9	0.216	0	4.328	0.188	1.956	0	0.131	0.593	0.368	0	0.955	0.918
PF13520.9	2.44	3.877	13.476	6.235	4.168	7.686	3.081	8.487	3.584	2.841	2.045	4.995
PF04203.16	12.907	194.931	6.815	51.38	11.662	225.358	30.179	30.056	17.748	40.388	8.262	10.925
PF00580.24	6.166	28.244	4.434	16.141	8.478	37.278	9.437	15.296	9.101	17.164	12.212	13.225
PF13361.9	7.306	31.776	5.213	20.24	8.997	39.361	11.798	19.084	10.799	18.999	12.74	13.757
PF00293.31	17.514	85.958	9.09	42.056	26.831	102.937	23.54	27.337	20.818	41.404	30.721	35.6
PF03352.16	2.166	36.314	1.848	4.598	3.213	30.738	3.286	6.056	2.867	7.505	1.587	0.964
PF00890.27	24.741	28.865	6.941	43.051	30.445	40.647	24.042	37.411	20.575	45.255	35.521	63.923
PF06574.15	1.75	15.032	1.572	5.039	3.192	21.839	5.936	4.294	2.326	6.059	2.652	4.032
PF01687.20	1.883	15.397	1.583	6.448	3.605	23.274	6.353	5.1	4.038	7.236	2.853	4.267
PF00056.26	15.649	40.977	7.051	37.38	38.273	28.73	17.528	57.104	43.25	111.466	76.639	170.759
PF02866.21	15.649	40.977	7.122	37.38	38.404	28.73	17.528	56.952	43.25	111.466	76.538	170.688
PF13580.9	2.727	11.95	2.548	8.729	3.511	21.407	10.26	17.128	6.055	5.782	1.913	3.251
PF00367.23	20.574	78.92	3.625	58.095	8.351	64.954	15.921	39.513	36.792	88.882	19.52	45.058
PF00358.23	5.502	25.14	2.252	18.097	8.476	57.5	4.663	21.495	14.092	42.017	18.049	41.283
PF01418.20	9.631	49.289	5.606	19.603	9.942	100.086	12.893	11.144	9.147	18.664	9.192	18.114
PF00121.21	88.644	556.278	14.415	181.182	109.335	514.683	73.724	119.847	87.993	238.196	163.516	244.458
PF01507.22	2.215	9.388	3.221	9.521	3.66	13.388	4.748	5.537	5.36	6.947	1.975	1.637
PF11922.11	0.404	0.858	0.188	0.874	0.412	3.887	0.254	0.934	0.628	0.407	0.681	0.59
PF13238.9	1.641	4.381	1.486	5.044	3.115	4.165	2.001	1.12	2.462	3.147	2.574	3.37
PF06736.14	0.015	0	2.083	0	0.447	0	0	0	0.04	0	0.093	0
PF01183.23	3.632	33.328	2.761	9.301	8.359	61.485	4.926	5.794	4.315	8.452	8.245	10.587
PF00383.26	16.023	57.485	6.735	27.445	20.278	83.593	12.416	19.78	10.312	25.636	17.975	19.88
PF01643.20	4.017	26.453	2.339	11.517	3.553	34.532	6.989	10.638	5.69	8.279	3.74	3.085
PF13344.9	1.741	4.245	0.333	3.137	0.52	4.684	1.539	3.369	3.027	5.539	3.115	4.013
PF13242.9	4.471	20.005	0.627	13.524	0.728	24.6	9.642	14.37	9.908	11.551	3.589	4.234
PF00478.28	14.139	49.089	7.4	31.381	26.255	44.959	18.433	42.916	22.841	34.005	32.447	42.34
PF00860.23	4.858	23.324	3.955	14.198	4.36	25.579	7.45	8.997	8.301	15.394	5.186	9.185
PF13419.9	202.496	1757.394	20.18	322.917	204.224	1633.705	149.015	325.624	125.246	362.427	229.395	258.693
PF00588.22	8.996	35.209	11.828	16.339	15.396	37.097	11.678	24.919	10.119	18.662	22.797	29.112
PF00186.22	2.003	41.746	1.751	4.152	3	41.097	2.918	5.521	4.753	16.284	5.099	13.947
PF06689.16	9.769	45.066	5.967	29.137	19.701	70.592	24.133	26.517	12.608	21.923	23.497	25.368
PF07724.17	23.991	113.852	27.728	63.754	53.463	147.916	49	147.831	78.73	83.19	90.223	110.363
PF10431.12	23.48	111.028	28.44	60.705	52.792	145.965	48.002	147.258	77.203	81.118	89.201	109.21
PF02152.21	2.016	3.674	1.214	1.57	2.797	1.407	1.286	0.969	0.858	2.237	0.559	1.462
PF01288.23	1.466	1.972	2.188	1.415	4.717	1.56	1.026	1.282	0.839	2.724	6.939	4.571
PF01227.25	4.283	8.596	1.831	3.717	3.994	4.262	1.24	2.816	1.111	5.821	4.775	3.095
PF01712.22	0.167	0	1.393	0.054	1.001	0.355	0.076	0.145	0	0.132	0.287	0.457
PF03447.19	3.213	9.349	2.112	8.51	5.219	13.593	6.76	7.798	5.199	8.017	6.589	8.44
PF00742.22	3.213	9.349	2.094	8.357	5.167	13.593	6.76	7.798	5.199	8.017	6.589	8.44
PF00288.29	16.032	79.421	19.085	24.859	38.153	73.188	18.233	33.832	18.089	54.97	66.501	108.6
PF08544.16	13.738	72.44	17.456	17.126	35.115	66.338	14.256	24.665	13.099	41.322	60.005	94.894
PF02873.19	11.306	44.416	6.631	11.559	8.638	53.007	11.354	16.119	5.567	16.211	12.517	17.097
PF13416.9	330.149	1929.758	36.731	569.205	398.222	1899.947	224.824	370.464	206.689	462.569	337.12	466.572
PF01553.24	5.136	21.688	5.44	8.039	15.139	20.455	3.201	4.306	4.822	9.553	21.354	21.584
PF01047.25	4.305	8.433	5.616	11.594	3.14	17.011	8.787	16.098	8.622	10.107	3.18	4.807
PF05958.14	4.215	20.281	4.102	6.715	6.994	21.449	5.517	8.984	7.13	13.137	10.482	15.685
PF01594.19	2.862	20.792	3.8	8.667	4.674	32.123	5.994	7.581	5.711	9.231	6.769	9.041
PF13424.9	5.326	19.483	2.479	13.133	3.188	17.089	8.507	13.407	6.688	4.873	3.174	2.372
PF02525.20	3.521	17.218	4.248	12.809	18.553	28.121	3.877	2.583	2.155	5.731	24.821	14.291
PF02776.21	5.819	34.819	6.139	16.964	14.387	41.847	9.36	16.938	8.983	16.831	14.706	24.412
PF00205.25	4.946	23.444	5.087	16.456	13.166	33.334	8.912	15.604	7.908	14.404	14.044	23.442
PF02775.24	110.875	290.784	39.669	317.038	133.14	452.012	124.583	209.388	137.946	269.287	183.124	297.912
PF08218.14	0	0	0.044	0.118	0	0.27	0.046	0	0.1	0	0.028	0
PF07517.17	10.021	38.814	7.286	26.389	16.509	49.126	16.048	21.766	12.617	27.414	18.758	23.999
PF01043.23	9.528	37.204	5.498	24.555	15.976	45.974	15.078	20.782	11.647	25.783	17.862	23.288
PF07516.16	10.652	39.083	7.316	26.412	16.567	49.088	16.435	21.731	12.568	27.592	19.04	23.831
PF02810.18	20.647	67.673	9.375	57.763	23.811	90.739	34.045	38.225	24.316	44.968	23.761	28.957
PF04223.15	0.099	0	0.122	0.316	0.302	1.564	0.264	0.106	0.192	0.387	0.166	0.168
PF03802.17	0.135	0.102	0	0	0.071	0.08	0	0.168	0.028	0.268	0	0
PF00589.25	145.39	496.165	87.334	391.86	127.365	519.538	122.752	162.265	200.597	222.933	136.398	141.714
PF00793.23	3.954	12.875	3.498	8.571	5.718	11.472	5.26	6.363	5.641	8.557	10.412	10.518
PF07523.15	0.386	1.569	0.313	0.867	1.156	1.271	0.746	3.322	2.156	5.767	3.59	6.781
PF00381.22	161.999	1911.169	13.897	341.973	133.159	1319.918	105.147	184.609	123.511	383.396	171.385	298.247
PF08206.14	1.82	22.163	0.897	5.695	2.227	24.251	3.533	4.735	3.249	5.373	1.951	2.599
PF17876.4	2.754	24.382	2.377	6.63	5.302	25.083	3.869	6.333	4.7	8.723	5.934	7.102
PF00773.22	2.764	24.382	2.433	6.63	5.348	25.083	3.884	6.333	4.712	8.723	5.963	7.122
PF01634.21	0.75	8.771	1.372	5.589	3.754	8.065	3.584	2.539	2.624	3.556	7.865	11.789
PF00815.23	2.154	12.016	0.953	4.835	2.818	12.656	4.429	4.237	3.073	3.438	3.827	6.457
PF00475.21	1.23	7.553	1.262	5.615	4.073	9.491	3.902	7.561	2.271	4.781	4.168	8.74
PF01636.26	17.182	133.955	7.381	32.236	22.506	112.908	15.845	18.049	16.258	29.174	18.956	21.38
PF05524.16	22.053	157.57	3.9	41.087	15.804	194.669	20.481	41.253	29.36	101.256	34.019	71.618
PF00391.26	158.937	663.974	53.004	332.112	153.613	775.079	170.344	240.332	174.769	395.838	246.483	399.351
PF02896.21	160.037	668.542	52.971	333.018	150.837	771.115	170.852	237.687	175.54	397.383	247.764	386.098
PF01502.21	1.083	13.756	1.519	5.261	3.536	15.852	3.508	5.19	4.159	6.389	4.322	10.706
PF01503.20	1.377	14.134	1.701	5.261	2.427	15.177	2.755	4.372	4.002	6.954	4.294	8.987
PF02811.22	15.003	70.462	6.872	33.232	19.579	77.537	18.17	27.824	20.994	34.047	18.662	27.911
PF17773.4	0.033	0	0.27	0	0.066	0	0	0	0	0	0.235	0.444
PF00581.23	3.105	10.369	7.083	7.761	5.218	11.516	2.805	7.135	3.642	4.355	5.362	5.621
PF12368.11	0	0	0.27	0	0.066	0	0	0	0	0.073	0.22	0.444
PF00682.22	76.103	302.93	22.732	174.5	69.837	334.648	90.646	111.462	81.635	170.185	101.75	121.772
PF00180.23	5.619	60.515	3.157	13.824	9.073	58.113	9.36	15.115	8.013	19.57	16.686	28.152
PF00330.23	9.462	36.981	3.76	24.44	12.322	44.717	13.215	18.22	10.972	15.577	18.64	24.633
PF00694.22	8.174	27.42	2.626	21.222	9.865	34.385	11.67	15.434	10.424	14.917	14.871	25.943
PF01195.22	1.008	2.865	1.798	3.609	4.474	3.791	2.505	1.886	1.359	2.009	2.113	3.139
PF00920.24	6.742	16.61	3.203	21.593	14.655	21.828	19.595	16.406	10.026	10.897	19.663	18.76
PF01842.28	8.456	22.819	10.843	24.277	20.33	34.102	16.797	19.777	11.822	19.068	29.864	43.111
PF10369.12	6.445	29.102	2.176	22.792	15.515	38.073	11.583	14.031	8.634	14.807	15.276	18.79
PF07991.15	24.72	95.436	7.432	70.467	34.617	109.547	39.283	52.708	32.119	53.068	54.875	70.587
PF01450.22	25.081	95.681	7.705	70.585	34.739	110.041	39.656	53.069	32.358	53.068	54.993	71.043
PF00291.28	12.454	53.565	17.306	36.464	28.528	74.512	25.093	33.3	17.74	27.512	36.027	50.484
PF00585.21	0.02	0	0.245	0	0.123	0	0.062	0	0	0	0.056	0.104
PF02575.19	6.144	41.964	3.496	18.218	4.403	58.48	6.927	10.448	6.006	13.068	4.513	7.429
PF13495.9	2.494	13.238	4.16	6.358	3.68	26.834	3.692	5.137	6.272	5.648	4.934	3.657
PF02129.21	0.628	1.426	0.735	2.621	1.429	3.351	1.374	1.508	1.193	2.26	1.548	1.636
PF08530.13	0.536	1.236	0.57	2.357	1.193	2.799	1.009	1.009	0.672	1.849	1.225	1.44
PF05222.18	8.917	13.149	2.52	5.153	4.035	14.788	4.88	7.215	8.417	12.101	8.317	10.865
PF01262.24	8.939	13.149	2.736	5.242	4.101	14.788	4.88	7.352	8.417	12.184	8.334	11.417
PF03780.16	21.649	186.913	9.468	68.308	28.978	178.751	26.271	56.828	40.898	57.274	33.177	65.704
PF10031.12	0	0.371	3.579	0	0.111	0	0	0	0	0.668	0.382	0.519
PF04226.16	3.221	5.977	6.934	3.728	26.653	6.242	4.641	140.426	35.707	35.12	21.928	89.686
PF12146.11	12.205	45.472	6.64	31.933	7.797	49.106	14.38	19.972	14.313	23.217	11.466	15.288
PF16901.8	0.046	0	0.058	0	0.024	0	0.029	0	0.024	0.068	0.625	1.209
PF01070.21	2.925	5.13	3.976	5.926	4.063	5.138	2.096	7.361	3.712	7.409	5.084	11.059
PF00893.22	0	0	0.696	0	0.259	0	0	0	0	0.176	0	0
PF02219.20	10.686	25.08	4.098	28.408	13.199	38.875	14.043	23.781	9.741	18.056	13.6	20.319
PF08267.15	0	0.056	0.076	0	0.027	0	0.021	0.021	0	0.025	0.122	0.057
PF01717.21	0	0.056	0.366	0	0.2	0	0.065	0.062	0	0.025	0.163	0.057
PF00690.29	4.095	7.08	4.921	11.357	13.067	11.455	6.718	10.006	6.177	9.073	13.115	13.431
PF04914.15	0.026	0.197	0.052	0.197	0.146	0.085	0.234	0.73	0.278	0.265	0.209	0.382
PF03062.22	3.995	21.112	2.072	7.026	4.48	27.122	4.513	5.123	5.824	6.934	4.695	4.038
PF08543.15	3.804	9.067	3.461	5.955	4.659	11.585	3.163	7.348	6.413	8.519	6.948	8.401
PF02110.18	0.449	0.077	1.387	1.57	0.769	0.338	0.353	0.83	0.484	0.244	0.481	0.32
PF13641.9	0.703	0.864	1.591	0.656	4.42	0.945	0.243	0.446	0.319	1.094	2.799	2.653
PF02350.22	0.966	3.621	5.261	2.668	5.87	3.478	2.688	2.552	3.11	2.243	5.884	8.878
PF16320.8	136.649	479.64	91.176	332.734	242.326	725.191	230.522	191.16	117.711	311.166	285.213	299.598
PF00542.22	137.196	483.309	91.702	334.914	244.477	735.299	233.342	194.7	118.947	314.337	286.558	297.636
PF00466.23	41.013	202.601	7.651	126.425	88.438	326.334	93.273	91.279	56.884	143.089	94.215	98.047
PF00717.26	3.303	78.55	2.512	11.474	3.407	100.028	4.986	9.708	8.23	16.967	5.261	9.679
PF00764.22	3.64	18.225	3.237	24.269	14.082	22.743	14.57	10.257	6.172	8.292	14.627	17.796
PF00664.26	10.78	67.477	16.259	31.485	21.019	87.399	15.247	19.62	17.6	35.731	20.61	28.869
PF12822.10	15.376	223.243	1.596	23.689	5.806	181.795	9.639	13.373	12.151	44.494	4.435	13.318
PF04079.19	0.968	5.827	2.696	3.952	2.275	4.216	3.533	3.81	2.691	3.603	3.456	4.39
PF02616.17	1.059	4.017	1.249	5.691	1.938	6.294	2.79	3.632	2.52	4.287	2.751	3.825
PF00571.31	61.037	297.567	46.794	132.171	114.267	266.849	80.023	152.457	99.422	180.172	175.902	271.921
PF12850.10	4.474	22.276	3.309	11.482	6.093	30.315	8.367	19.234	14.186	28.654	17.531	25.446
PF01725.19	4.541	30.134	6.865	9.083	9.65	26.184	5.539	8.026	5.225	10.861	18.01	15.368
PF00206.23	13.639	51.745	7.464	26.42	20.346	59.052	23.139	31.703	15.98	35.941	31.194	36.491
PF14698.9	1.968	15.078	0.918	6.841	2.873	23.277	7.599	4.866	3.18	5.835	2.994	4.317
PF01177.25	2.871	10.034	2.507	6.169	5.644	12.155	4.923	7.816	5.946	9.864	6.493	12.455
PF03672.16	0	2.98	0.459	0	0.095	0	0.43	3.126	2.804	7.932	2.594	11.333
PF14691.9	27.774	46.242	14.169	47.223	34.478	90.334	32.82	48.411	29.1	38.467	36.198	43.573
PF07992.17	160.987	263.165	78.06	332.215	176.44	432.174	162.441	271.619	147.206	219.784	195.546	199.228
PF01063.22	9.861	22.455	4.797	29.263	17.417	29.361	10.649	22.196	9.179	18.612	15.766	23.628
PF00282.22	0.108	4.841	1.038	0.085	0.36	3.207	0.187	0.112	0.09	0.192	0.08	0
PF01351.21	1.175	9.7	2.484	2.288	4.688	9.066	1.445	3.227	2.033	5.025	6.488	7.744
PF13508.10	3.445	12.904	3.233	6.601	3.3	14.481	2.475	4.311	3.062	3.418	4.465	3.825
PF01321.21	19.825	28.277	6.329	21.171	13.683	41.732	16.815	20.468	18.708	23.852	16.948	20.606
PF00557.27	35.185	97.635	29.238	63.603	108.902	132.906	48.856	56.235	39.179	63.692	152.797	125.287
PF06458.15	0.135	0	1.31	0.079	0.495	0.135	0.099	0.054	0.006	0.108	0.312	0.209
PF00746.24	5.969	5.813	5.03	37.155	7.558	64.749	11.297	20.918	9.146	9.595	7.495	15.011
PF00440.26	27.324	185.978	20.564	74.844	45.107	209.404	31.125	46.699	45.245	92.221	56.875	75.287
PF13305.9	0.529	0.111	0.606	3.434	0.559	3.223	1.061	0.74	0.969	0.863	0.371	0.35
PF13936.9	1.357	8.598	2.211	4.262	1.679	7.205	1.996	1.154	3.145	7.824	1.828	2.877
PF12802.10	2.293	25.609	3.404	7.297	3.166	22.078	3.459	5.098	3.14	9.673	4.417	7.233
PF00825.21	3.052	44.141	1.583	22.685	8.4	46.811	8.923	10.326	8.401	13.249	4.408	6.365
