FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF12654.10	5.533	0.639	3.206	19.69	3.12	3.939	18.398	5.245	5.505	7.896	3.008	0.548	19.936	2.01	1.341	13.494	8.109	1.849
PF01036.21	0	0	0	0	0.715	0.933	0	0.355	1.095	0	0	0	0	0	0.219	0	0	0
PF19780.2	0	0	0.304	0	0	0	0.605	0.297	0	0	0	0	0	0	0	0	0.949	0
PF18925.3	0	0	0	0	0	0	0	0.572	0.659	0	0	0	0	0	0	0	0	0
PF09012.13	0	0	0	0	0.614	2.861	0	0	1.115	0	0	0	0	0	0	0	0	0
PF07042.14	0	0.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04456.15	0	0	0.483	0.726	1.785	3.224	0	0	0	0	0	0	0	0	0	0	0.767	0
PF16998.8	0	0	0	0	0	1.358	0	0	0	0	0	0	0	0	0	0	0	0.265
PF03621.16	0	0	0	0	0	2.861	0	0	0	0	0	0.599	0	0	0	0	0	0
PF10949.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10014.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11118.11	0	0	0	0	0	0	0	0.897	0	0	0	0	0	0	0	0	0	0
PF08830.13	0	0.479	0.776	0.569	1.444	1.834	0	0.728	1.544	0	0	0	0	0	0	0	0.924	0
PF07024.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16970.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03015.22	0	0	0	0	0	0.278	0	0	0	0	0	0	0	0	0	0	0	0
PF04964.17	0	0	0	0	1.541	3.461	0	0	0	0	0	0	0	0.347	0	0	1.182	0
PF12118.11	0	0.214	0	0	0.318	0.715	0	0	0	0	0	0	0	0	0	0	0	0
PF20584.1	0	0.602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF16241.8	0	0.09	0	0	0.135	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06849.15	0	0	0	0	0.485	0.585	0	0	0	0	0	0	0	0	0	0	0.198	0
PF06973.15	0	0	0	0	0.485	0.585	0	0	0	0	0	0	0	0	0	0	0.198	0
PF10043.12	0	4.441	3.133	7.177	9.836	36.07	150.176	7.495	8.17	2.123	0.78	1.198	0	0	0	0	3.777	0
PF14169.9	0	0	0	0	0	0	4.931	1.396	0	0	0.471	1.447	0	1.303	0	0	0	0
PF16509.8	0	0	0	0	0	0	0	0.781	0	0	0	0	0	0	0	0	0	0
PF11122.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08977.13	0	0	0	0	0.476	0	0	0	0.507	0	0	0	0	0	0	0	0.401	0
PF08955.13	0	0	0	0	0.846	0.937	0	0	0.507	0	0	0	0	0	0	0	0.401	0
PF13025.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08491.13	0	0	0	0	0	0	0	0	0.181	0	0	0	0	0	0	0	0	0
PF09019.14	0	0.071	0.232	0	0.867	0	0	0	0.461	0	0	0	0.745	0	0	0.994	0	0.279
PF13455.9	0	0	0.425	0	2.175	1.552	0	0	0	0	0.039	0	0.296	0.432	0	0	0.112	0
PF09846.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14137.9	0.767	2.637	4.579	3.311	8.556	22.72	9.009	5.083	9.491	0	0.487	0	1.842	5.273	1.265	5.731	0	1.232
PF20318.1	0	0.28	0	0	0.697	0	0	0.302	0.36	0	0	0	0	0	0	0	0	0
PF14853.9	0	0.105	0	0	0.115	0	0	0	0	0	0	0	0	0	0	0	0.15	0
PF14181.9	0	0	0	0	0	0	0	0.546	0	0	0	0	0	0	0	0	0	0
PF12640.10	0.684	0	0	0	0.002	0	1.514	0	0	0	0	0	0	0.2	0	0	0.27	0
PF19815.2	0	0.01	0	0.022	0	0.206	0	0.081	0.189	0	0	0	0	0	0.054	0	0	0
PF06321.14	0	0	0	0	0	0	0	0	0.537	0	0	0	0	0	0.051	0	0.068	0
PF16343.8	0	0.168	0	0	0	0	0	0	0	0	0	0	0	0	0.161	0	0	0
PF14274.9	0	0.168	0	0	0	0	0	0	0	0	0	0	0	0	0.161	0	0	0
PF10602.12	0	0	0	0	0	0	0	0	0.134	0	0	0	0	0	0	0	0	0
PF14900.9	24.73	14.951	39.302	7.204	41.829	106.965	15.59	20.313	22.607	6.532	2.249	2.52	8.237	20.928	5.471	13.897	0.625	25.301
PF07083.14	0.482	0.245	0	0.499	0.955	1.857	0	0.235	0.715	0	0	0	0	0	0	0	0	0
PF06864.15	0	0	0	0	0	0.467	0	0	0	0	0	0	0	0	0	0	0	0
PF14053.9	0	0	0	0	0	2.524	0	0	0	0	0	0	0	0	0	0	0	0
PF16318.8	0	0.046	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0.149	0
PF17161.7	0	0.046	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0.056	0
PF08792.13	2.213	0.17	0	0	0	0	0	0	0.286	0	0	0	0	0	0	0	0	0
PF01030.27	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0
PF18895.3	0	2.588	3.093	1.053	4.139	6.027	1.872	2.593	2.397	0	0	0.02	0	0	0.053	0	0.853	0
PF14511.9	2.292	3.047	9.4	2.75	9.046	29.625	3.806	5.524	6.612	2.185	0.641	0.993	2.751	2.793	1.832	3.261	0	1.739
PF16132.8	0	0.22	0	0	0.928	0	0	0	0.356	0	0	0	0	0	0	0	0	0
PF20374.1	0	0.308	0.166	0.25	0.388	0.59	0	0	0	0	0.177	0.072	0	0	0	1.071	0.264	0.401
PF17145.7	1.116	7.543	12.43	3.226	17.884	71.461	4.162	13.569	14.721	1.873	9.667	4.967	1.821	5.164	0.174	0.573	19.318	2.57
PF12994.10	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0
PF20190.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11644.11	0	1.782	6.193	1.034	4.817	19.018	4.638	6.001	4.925	9.266	7.532	12.77	0	0.85	0.995	0.886	9.551	0.497
PF16225.8	0	0	0	0	0.932	0	0	0.926	0	0	0	0	0	0	0	0	0	0
PF16150.8	0	0.257	0	0	0	0	0	0.227	0	0	0	0	0	0	0	0	0	0
PF12322.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17846.4	0	0	0	0	0	0	0	0.076	0	0	0	0	0	0	0	0	0	0
PF18332.4	0	0	0	0	0	0	0	0.076	0	0	0	0	0	0	0	0	0	0
PF18129.4	0	0	0	0	0	0	0	0.076	0	0	0	0	0	0	0	0	0	0
PF14495.9	0	0	0.554	0	0	1.316	0	0	0	0	0	0	0	0	0	0	0.442	0
PF06356.14	0	0	1.114	6.839	3.641	23.953	2.968	15.154	9.473	0	0.592	0	0.624	0	0	0	3.318	0
PF01818.20	0	0.415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF20459.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF05307.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10546.12	0	0	0	0	0.284	0	0	0.251	0	0	0	0	0	0	0	0	0	0
PF05071.19	0	0	0	0	0	0	0	0	0	0	0.145	0	0	0	0	0	0	0
PF20311.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17248.5	0	0	0	0	0	0	0	0.487	0	0	0	0	0	0	0	0	0	0
PF05926.14	0	0	0	0	0	1.262	0	0	0	0	0	0	0	0	0	0	0	0
PF18340.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10828.11	0	0.487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18985.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262	0
PF19121.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF09663.13	0	0	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0
PF11009.11	0	0	0	0.601	0	0	0	1.577	0	0	0	0	0	0	0.511	0	1.296	0
PF11259.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF18702.4	0	0	0	0	0	0	0	0	0	0	0	0	0.323	0	0	0	0	0
PF06550.14	0	0	0	0	0.287	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10876.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF10771.12	99.226	4.465	48.046	8.573	17.202	9.329	137.703	18.142	26.907	223.58	26.569	31.001	93.166	59.599	33.298	90.367	24.209	49.138
PF14812.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
