FeatureID	Name	GO_Term	condition	datatype	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
PF03779.17	SPW repeat	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	5.72141522339207	0	0.999672289219157	1	24	5.72141522339207	0.000598847219103226	0.000665983189673868	0.000665983189673868
PF03219.17	TLC ATP/ADP transporter	nucleotide transport	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330659	0.000413188992644961	0.997969772937066	1	20	9.00000206330659	9.02064011190567e-05	0.0001582777057276	0.0001582777057276
PF19297.2	QcrA subunit N-terminal region	NA	FT	metaT	1	1	0	NA	0	0.974987775894596	1	20	16.8133160837465	0.000313586788718178	0.999684553220499	1	20	16.8133160837465	0.000169542382229515	0.000395190016005523	0.000395190016005523
PF09348.13	Domain of unknown function (DUF1990)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF16260.8	Domain of unknown function (DUF4914)	NA	FT	metaT	1	1	0	NA	0	0.997765661633799	1	24	8.9999889865323	0.000309891744480461	0.999997502004884	1	24	8.9999889865323	7.97830470436395e-05	9.74906433473738e-05	9.74906433473738e-05
PF03405.17	Fatty acid desaturase	fatty acid metabolic process	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330588	0.000723080737128684	0.997969772937066	1	20	9.00000206330588	0.000157861201958347	0.000276985985023321	0.000276985985023321
PF12411.11	Choline sulfatase enzyme C terminal	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	5.72141522339207	0	0.999672289219157	1	24	5.72141522339207	0.000103050288540808	0.000114603120244914	0.000114603120244914
PF00450.25	Serine carboxypeptidase	proteolysis	FT	metaT	1	1	0	NA	0	0.974924036310265	1	20.7352941176471	6.241653544215	0.000577222869297455	0.999682936591274	1	20.7352941176471	6.241653544215	0.000221179460433692	0.000281665600794324	0.000281665600794324
PF19674.2	Family of unknown function (DUF6177)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF06865.14	Pyrimidine/purine nucleoside phosphorylase	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF10093.12	Elongation-Factor P (EF-P) rhamnosyltransferase EarP	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF11071.11	Nucleoside 2-deoxyribosyltransferase YtoQ	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF12094.11	Protein of unknown function (DUF3570)	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330491	0.000557805140070699	0.997969772937066	1	20	9.00000206330491	0.000121778641510721	0.000213674902732299	0.000213674902732299
PF01169.22	Uncharacterized protein family UPF0016	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF18348.4	Bacterial dipeptidyl-peptidase Sh3 domain	NA	FT	metaT	1	1	0	NA	0	0.993955851920029	1	24	9.00000051795119	0.000495826791174262	0.999981697224848	1	24	9.00000051795119	0.000342799642494069	0.000400748269361005	0.000400748269361005
PF17176.7	tRNA-binding domain	NA	FT	metaT	1	1	0	NA	0	0.958518926465022	1	20.7352941176471	5.18668391625353	0.000200485954966226	0.999127511286757	1	20.7352941176471	5.18668391625353	5.12588802705412e-05	0.000122724423112134	0.000122724423112134
PF06228.16	Haem utilisation ChuX/HutX	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF05171.15	Haemin-degrading HemS.ChuX domain	iron ion transport	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF16356.8	Domain of unknown function (DUF4983)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF12844.10	Helix-turn-helix domain	NA	FT	metaT	1	1	24	1	0.196101083837516	0.792754235691921	1	24	12.7647280396154	0.908668168556099	0.976865082767582	1	24	6.8823640198077	0.859189769925214	0.45486995867832	0.45486995867832
PF16778.8	Phage tail assembly chaperone protein	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF19558.2	Family of unknown function (DUF6080)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF20036.2	Major capsid protein 13-like	NA	FT	metaT	1	1	0	NA	0	0.999117094924966	1	24	8.99999205615426	0.000537145690435679	0.999999610124556	1	24	8.99999205615426	0.000404381861618181	0.000214026733303218	0.000214026733303218
PF14207.9	DpnD/PcfM-like protein	NA	FT	metaT	1	1	20	17	0.000900211820304616	0.999997497795902	1	20	13.0796818809141	0.00695680330437656	0.99999999999687	1	20	15.039840940457	0.00313445775085851	0.00338831526245196	0.00338831526245196
PF16264.8	SatD family (SatD)	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330621	0.000950334683083412	0.997969772937066	1	20	9.00000206330621	0.000207474722573829	0.000364038723173495	0.000364038723173495
PF04246.15	Positive regulator of sigma(E), RseC/MucC	NA	FT	metaT	1	1	24	7	0.00217985920920491	0.98613070615425	1	20.9665427509294	9.0924641864582	0.0169022931993454	0.99990337359142	1	22.4832713754647	8.15391886634207	0.00599021508471233	0.00403965877846316	0.00403965877846316
PF05768.17	Glutaredoxin-like domain (DUF836)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF10022.12	Uncharacterized protein conserved in bacteria (DUF2264)	NA	FT	metaT	1	1	24	13	0.00268426829884777	0.947950350127571	1	20	14.7194946843591	0.012482435607912	0.998621283695367	1	22	14.0540554097308	0.0105272879328958	0.00315935522659485	0.00315935522659485
PF20058.2	Domain of unknown function (DUF6457)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF16192.8	C-terminal four TMM region of protein-O-mannosyltransferase	NA	FT	metaT	1	1	24	13	0.000400967889410889	0.999887233680712	1	20	9.07415595611441	0.00403483507341065	0.99999999364164	1	22	10.9491191091963	0.00222979366501636	0.000437493378626997	0.000437493378626997
PF12811.10	Bax inhibitor 1 like	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF17258.5	Family of unknown function (DUF5324)	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330668	0.000616974511240094	0.997969772937066	1	20	9.00000206330668	0.00013469635259374	0.000236340541180385	0.000236340541180385
PF11452.11	Protein of unknown function (DUF3000)	NA	FT	metaT	1	1	0	NA	0	0.768586368284168	1	20	10.2866666568208	0.00103526518252547	0.970880096435806	1	20	10.2866666568208	0.000388431787119889	0.000533009127519284	0.000533009127519284
PF08044.14	Domain of unknown function (DUF1707)	NA	FT	metaT	1	1	0	NA	0	0.803995359784248	1	24	17.3440949265136	0.00410333492570684	0.979396419577406	1	24	17.3440949265136	0.00155077131450946	0.00224689573724105	0.00224689573724105
PF18080.4	Galactose mutarotase-like fold domain	NA	FT	metaT	1	1	24	19	0.000964989587728048	0.939565837588488	1	21.123595505618	16.7822292859737	0.0108906495739995	0.998135915240709	1	22.561797752809	17.8931361866133	0.00365952345695919	0.00542330883275569	0.00542330883275569
PF12905.10	Endo-alpha-N-acetylgalactosaminidase	NA	FT	metaT	1	1	24	19	0.000964989587728048	0.939565837588488	1	21.123595505618	16.7822292859737	0.0108906495739995	0.998135915240709	1	22.561797752809	17.8931361866133	0.00365952345695919	0.00542330883275569	0.00542330883275569
PF17451.5	Glycosyl hydrolase 101 beta sandwich domain	NA	FT	metaT	1	1	24	19	0.000964989587728048	0.939565837588488	1	21.123595505618	16.7822292859737	0.0108906495739995	0.998135915240709	1	22.561797752809	17.8931361866133	0.00365952345695919	0.00542330883275569	0.00542330883275569
PF17974.4	Galactose-binding domain-like	NA	FT	metaT	1	1	24	19	0.000964989587728048	0.939565837588488	1	21.123595505618	16.7822292859737	0.0108906495739995	0.998135915240709	1	22.561797752809	17.8931361866133	0.00365952345695919	0.00542330883275569	0.00542330883275569
PF19814.2	Family of unknown function (DUF6297)	NA	FT	metaT	1	1	0	NA	0	0.997749952581959	1	24	8.99998902218066	0.000395249296259056	0.999997466742612	1	24	8.99998902218066	0.000101633355680745	0.000124417272119665	0.000124417272119665
PF14029.9	Protein of unknown function (DUF4244)	NA	FT	metaT	1	1	0	NA	0	0.990918046716847	1	20	16.813316083747	0.000480212285638245	0.999958633642812	1	20	16.813316083747	0.000383910241730824	0.000898176377315536	0.000898176377315536
PF11774.11	Lsr2	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	12.999997877088	0.000786304013724026	0.997969772937066	1	20	12.999997877088	0.000171663951958335	0.000301204525546016	0.000301204525546016
PF02150.19	RNA polymerases M/15 Kd subunit	transcription, DNA-templated	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF10432.12	Bacterial phospho-glucose isomerase C-terminal SIS domain	carbohydrate metabolic process	FT	metaT	1	1	0	NA	0	0.999844648386558	1	20	9.00000178822406	0.00123956697793509	0.999999987932313	1	20	9.00000178822406	0.000397879280850881	0.000357169486835227	0.000357169486835227
PF12222.11	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF01873.20	Domain found in IF2B/IF5	translational initiation	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF06722.15	Protein of unknown function (DUF1205)	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	13.3607353345594	0	0.999672289219157	1	24	13.3607353345594	0.00019026761722815	0.000246621465893434	0.000246621465893434
PF07264.14	Etoposide-induced protein 2.4 (EI24)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF10563.12	Delta carbonic anhydrase	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	5.72141522339207	0	0.999672289219157	1	24	5.72141522339207	0.000183200512961437	0.000203738880435404	0.000203738880435404
PF04916.16	Phospholipase B	NA	FT	metaT	1	1	0	NA	0	0.772940693397177	1	21.2830188679245	11.1482796501823	0.000577645621605528	0.972013853779444	1	21.2830188679245	11.1482796501823	0.000257585068117438	0.000298534111963156	0.000298534111963156
PF09991.12	Predicted membrane protein (DUF2232)	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330512	0.000619783488967443	0.997969772937066	1	20	9.00000206330512	0.00013530960167858	0.000237416558591438	0.000237416558591438
PF07812.15	TfuA-like protein	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF08608.15	Wyosine base formation	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330491	0.000557805140070699	0.997969772937066	1	20	9.00000206330491	0.000121778641510721	0.000213674902732299	0.000213674902732299
PF18046.4	FKBP26_C-terminal	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF07760.14	Protein of unknown function (DUF1616)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF12367.11	Pyruvate ferredoxin oxidoreductase beta subunit C terminal	NA	FT	metaT	1	1	0	NA	0	0.794689660934833	1	20	12.5164479282649	0.00118155355579533	0.977312209193229	1	20	12.5164479282649	0.000391005685339488	0.000565675471081131	0.000565675471081131
PF19599.2	Family of unknown function (DUF6104)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF11255.11	Protein of unknown function (DUF3054)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF13830.9	Domain of unknown function (DUF4192)	NA	FT	metaT	1	1	0	NA	0	0.822711216266837	1	22.4701195219123	9.85325083931451	0.000581020067776697	0.98326333596821	1	22.4701195219123	9.85325083931451	0.00024848603828706	0.000273218010261237	0.000273218010261237
PF11199.11	Protein of unknown function (DUF2891)	NA	FT	metaT	1	1	0	NA	0	0.933972998210437	1	24	20.9999263197062	0.00172918190072596	0.997770593222375	1	24	20.9999263197062	0.000352765221581579	0.000438357592912444	0.000438357592912444
PF07332.14	Putative Actinobacterial Holin-X, holin superfamily III	NA	FT	metaT	1	1	24	13	0.00202301906491166	0.999934968835597	1	20	8.5076865176335	0.0134224834292573	0.999999997885428	1	22	10.6375609180318	0.0120509688728546	0.00146661882014209	0.00146661882014209
PF17775.4	UPF0225 domain	NA	FT	metaT	1	1	0	NA	0	0.958518926465022	1	20.7352941176471	5.18668391625319	0.00072336307819278	0.999127511286757	1	20.7352941176471	5.18668391625319	0.000184944533513378	0.000442795688539766	0.000442795688539766
PF13312.9	Domain of unknown function (DUF4081)	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	5.72141522339207	0	0.999672289219157	1	24	5.72141522339207	0.000188925528991481	0.00021010572044901	0.00021010572044901
PF11239.11	Protein of unknown function (DUF3040)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF14017.9	Protein of unknown function (DUF4233)	NA	FT	metaT	1	1	0	NA	0	0.958518926465022	1	20.7352941176471	16.8133160837467	0.000296021271968781	0.999127511286757	1	20.7352941176471	16.8133160837467	7.56846979128134e-05	0.00018120491202193	0.00018120491202193
PF18374.4	Enolase N-terminal domain-like	NA	FT	metaT	1	1	20	11	0.000830476657967284	0.999997844868191	1	24	11.7147621322824	0.002094986893841	0.999999999997678	1	22	11.4192659772961	0.00151293634718543	0.000163565930746264	0.000163565930746264
PF11228.11	Protein of unknown function (DUF3027)	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330579	0.000330551194115969	0.997969772937066	1	20	9.00000206330579	7.21651208952437e-05	0.000126622164582091	0.000126622164582091
PF16884.8	N-terminal domain of oxidoreductase	NA	FT	metaT	1	1	20	11	0.000967967097216769	0.999999556085128	1	20	9.10283653266174	0.00188462082943422	0.999999999999902	1	20	10.0514182663309	0.00105178414840789	0.000238383671577336	0.000238383671577336
PF10635.12	DisA bacterial checkpoint controller linker region	NA	FT	metaT	1	1	0	NA	0	0.958518926465022	1	20.7352941176471	16.8133160837468	0.00071242047145683	0.999127511286757	1	20.7352941176471	16.8133160837468	0.000182146802527084	0.000436097338526976	0.000436097338526976
PF06866.14	Protein of unknown function (DUF1256)	NA	FT	metaT	1	1	24	1	0.00187825208595361	0.94828245634303	1	24	1.00007368029384	0.00933791404644494	0.998638977650698	1	24	1.00003684014692	0.00428297652649892	0.00335942058860619	0.00335942058860619
PF08126.14	Propeptide_C25	NA	FT	metaT	1	1	0	NA	0	0.958518926465022	1	20.7352941176471	5.1866839162533	3.75911165561674e-05	0.999127511286757	1	20.7352941176471	5.1866839162533	9.61104005072628e-06	2.30108293335244e-05	2.30108293335244e-05
PF01364.21	Peptidase family C25	proteolysis	FT	metaT	1	1	20	11	0.0011900673338703	0.999995339615572	1	20	9.14332650201125	0.0113132691791158	0.99999999998914	1	20	10.0716632510056	0.00821310904899699	0.00126535249358071	0.00126535249358071
PF03785.17	Peptidase family C25, C terminal ig-like domain	proteolysis	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF15632.9	ATP-grasp in the biosynthetic pathway with Ter operon	NA	FT	metaT	1	1	20	19	0.00315509164703498	0.999998126685031	1	20	1.00006928755762	0.0117724453504056	0.999999999998245	1	20	3.46437788096368e-05	0.00788505723019378	0.00138691772959378	0.00138691772959378
PF07290.14	Protein of unknown function (DUF1449)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF08007.15	JmjC domain	NA	FT	metaT	1	1	0	NA	0	0.999958305036451	1	20	9.00000174635363	0.000516486240806299	0.999999999130753	1	20	9.00000174635363	0.000173842838848005	0.000141368590925961	0.000141368590925961
PF20514.1	ROXA-like winged helix	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	5.72141522339207	0	0.999672289219157	1	24	5.72141522339207	6.87001923605386e-05	7.64020801632764e-05	7.64020801632764e-05
PF18501.4	Alpha helical recognition lobe domain	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF18516.4	RuvC nuclease domain	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF18510.4	Nuclease domain	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF20097.2	Domain of unknown function (DUF6487)	NA	FT	metaT	1	1	20	11	0.0013247713795612	0.851057113324313	1	23.6974789915966	12.3760227359935	0.00315558744634524	0.988312233925046	1	21.8487394957983	11.7136620694266	0.00147561938747403	0.00151123371032	0.00151123371032
PF08020.14	Protein of unknown function (DUF1706)	NA	FT	metaT	1	1	24	1	0.0135557359402208	0.545870025497543	1	24	12.8232199562598	0.0226947092473336	0.876325753806249	1	24	6.9116099781299	0.0283172659079652	0.024402205353768	0.024402205353768
PF11545.11	Cell surface heme-binding protein Shp	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF09603.13	Fibrobacter succinogenes major domain (Fib_succ_major)	NA	FT	metaT	1	1	0	NA	0	0.990807474032135	1	22.1176470588235	8.99997714994414	6.19783488938018e-05	0.999957618669517	1	22.1176470588235	8.99997714994414	4.91422625174233e-05	7.56474053934004e-06	7.56474053934004e-06
PF08485.13	Polysaccharide biosynthesis protein C-terminal	lipopolysaccharide biosynthetic process	FT	metaT	1	1	20	17	0.00368706526582419	0.998219035625433	1	24	12.82167054338	0.0139756030118127	0.999998413140622	1	22	15.2265989990492	0.0137501647844071	0.000256604137916319	0.000256604137916319
PF14394.9	Domain of unknown function (DUF4423)	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330588	0.000723080737128684	0.997969772937066	1	20	9.00000206330588	0.000157861201958347	0.000276985985023321	0.000276985985023321
PF14135.9	Domain of unknown function (DUF4302)	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330652	0.000247913395586977	0.997969772937066	1	20	9.00000206330652	5.41238406714339e-05	9.49666234365605e-05	9.49666234365605e-05
PF16377.8	Domain of unknown function	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330652	0.000247913395586977	0.997969772937066	1	20	9.00000206330652	5.41238406714339e-05	9.49666234365605e-05	9.49666234365605e-05
PF05031.15	Iron Transport-associated domain	NA	FT	metaT	1	1	0	NA	0	0.980136797418881	1	20	8.99999656318524	0.00157011817205018	0.999801407302107	1	20	8.99999656318524	0.000388692586643384	0.000544131259866196	0.000544131259866196
PF14840.9	Processivity clamp loader gamma complex DNA pol III C-term	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF05840.16	Bacteriophage replication gene A protein (GPA)	DNA replication	FT	metaT	1	1	24	19	0.00016688138756575	0.999999999651734	1	24	13.1644169585887	0.000524462575064043	1	1	24	16.0822084792943	0.000282470457406384	0.000202145425409282	0.000202145425409282
PF18780.4	Homing endonuclease associated repeat	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF14072.9	DNA-sulfur modification-associated	NA	FT	metaT	1	1	20	17	0.00189722918865294	0.999997268958966	1	20	12.9306589420034	0.00572518564394212	0.999999999996271	1	20	14.9653294710017	0.00374031223057212	0.00202992848867898	0.00202992848867898
PF05401.14	Nodulation protein S (NodS)	oligosaccharide biosynthetic process	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330642	0.000433848442277209	0.997969772937066	1	20	9.00000206330642	9.4716721175009e-05	0.000166191591013983	0.000166191591013983
PF18818.4	Zincin-like metallopeptidase	NA	FT	metaT	1	1	20	7	0.000958004982686747	0.958834544659172	1	20	8.96409050295394	0.0229965811126245	0.999140830800749	1	20	7.98204525147697	0.00552485860851847	0.00942148807414517	0.00942148807414517
PF14239.9	RRXRR protein	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	13.3607353345594	0	0.999672289219157	1	24	13.3607353345594	0.000380535234456301	0.000493242931786868	0.000493242931786868
PF19443.2	DAHL domain	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF01950.19	Fructose-1,6-bisphosphatase	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF06172.14	Cupin superfamily (DUF985)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF09872.12	Uncharacterized protein conserved in archaea (DUF2099)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF01423.25	LSM domain	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF09843.12	Predicted membrane protein (DUF2070)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF09839.12	Uncharacterized protein conserved in bacteria (DUF2066)	NA	FT	metaT	1	1	0	NA	0	0.981227333789063	1	20	8.99999635276086	0.00115692917940524	0.999822680412112	1	20	8.99999635276086	0.000287774257455056	0.000399229154582981	0.000399229154582981
PF11854.11	Putative outer membrane beta-barrel porin, MtrB/PioB	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF10688.12	Bacterial inner membrane protein	NA	FT	metaT	1	1	0	NA	0	0.958518926465022	1	20.7352941176471	5.18668391625264	0.00197353361919879	0.999127511286757	1	20.7352941176471	5.18668391625264	0.0005045796026631	0.00120806854000994	0.00120806854000994
PF01203.22	Type II secretion system (T2SS), protein N	protein secretion by the type II secretion system	FT	metaT	1	1	0	NA	0	0.958518926465022	1	20.7352941176471	5.18668391625378	0.000263137815893172	0.999127511286757	1	20.7352941176471	5.18668391625378	6.72772803550869e-05	0.000161075805334681	0.000161075805334681
PF06718.14	Protein of unknown function (DUF1203)	NA	FT	metaT	1	1	0	NA	0	0.974508269234033	1	24	5.72141522339207	0	0.999672289219157	1	24	5.72141522339207	0.000337775945772648	0.000375643560802776	0.000375643560802776
PF05136.16	Phage portal protein, lambda family	virion assembly	FT	metaT	1	1	20	5	0.00161914695592157	0.91481117890218	1	20.9665427509294	8.68020160594435	0.00990436687857809	0.996263767850184	1	20.4832713754647	6.80047194043959	0.00438951382413447	0.00317268808529594	0.00317268808529594
PF05987.16	Bacterial protein of unknown function (DUF898)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF18857.4	Large polyvalent protein associated domain 38	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF00024.29	PAN domain	NA	FT	metaT	1	1	0	NA	0	0.999929331293918	1	20	9.00000176318535	0.000227253945954769	0.999999997502908	1	20	9.00000176318535	7.50655361770666e-05	6.35200124128658e-05	6.35200124128658e-05
PF13125.9	Protein of unknown function (DUF3958)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF09868.12	Uncharacterized protein conserved in archaea (DUF2095)	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF03192.16	Pyrococcus protein of unknown function, DUF257	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF15517.9	TBP-interacting protein N-terminus	NA	FT	metaT	1	1	0	NA	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF13686.9	DsrE/DsrF/DrsH-like family	NA	FT	metaT	1	1	0	NA	0	0.936958705710895	1	20	9.00000206330652	0.000247913395586977	0.997969772937066	1	20	9.00000206330652	5.41238406714339e-05	9.49666234365605e-05	9.49666234365605e-05
PF14194.9	Cysteine-rich VLP	NA	FT	metaT	1	1	24	7	0.0251212339146274	0.903638719731104	1	20	8.97314529438733	0.320826955158385	0.995200495660534	1	22	8.14356324524636	0.0909603424327333	0.112862208830295	0.112862208830295
