FeatureID	Name	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF02785.22	Biotin carboxylase C-terminal domain	1.121181459029	0.755521144036843	1.40352765509561	0.633890567528732	2.20254147203903	0.236288249342438	0.370333334620519	0.309160476466357	0.776851346873243	0.350435816572713	0.802997522866682	none
PF00682.22	HMGL-like	4.27609027113816	4.07954543329307	4.45651102251898	0.334776996876878	0.940297942463035	0.269980222932983	0.351549485011915	0.241088715776146	0.750750287995777	0.257997869945373	0.770259842363105	none
PF02436.21	Conserved carboxylase domain	3.20433208475062	2.9526457105387	3.32101021520928	0.352251368139622	1.0295185645387	0.306656463206166	0.368877042289234	0.264143002003821	0.760659056012884	0.324961972608089	0.79864293074517	none
PF00285.24	Citrate synthase, C-terminal domain	3.58804413840686	3.7067864860443	3.47727394346635	-0.194039813510688	0.906989385077971	-0.194193007279099	0.406531157177433	0.482284475489882	0.830622716624025	0.45972953187612	0.851070547459943	none
PF00330.23	Aconitase family (aconitate hydratase)	4.12540414426967	4.25882444775166	3.99938321941611	-0.252182720651408	0.788682757213798	-0.26432350651799	0.351882707267129	0.315232858920093	0.775247383255613	0.309844954211222	0.78673428011027	none
PF00694.22	Aconitase C-terminal domain	1.46259129443839	1.49849962889144	1.41614108499368	-0.265357736702928	2.22952568507087	-0.0868225641071001	0.449516828196029	0.564822872273308	0.859384875822935	0.619060619283799	0.908270817982992	none
PF00574.26	Clp protease	3.94830432167968	3.92200671146757	3.97961422585988	0.0747183646591685	0.877857635168057	0.076267299324123	0.456666667070938	0.680685172726722	0.899709700121005	0.641659874652202	0.917251661914981	none
PF00398.23	Ribosomal RNA adenine dimethylase	2.10435196035926	2.06548307099883	2.14085109430779	0.024018135912085	1.1598810258024	0.0159581770496498	0.491000000083361	0.599111975434287	0.872922679016983	0.60946517730486	0.90329010244648	none
PF08207.15	Elongation factor P (EF-P) KOW-like domain	1.89295876022162	2.09571715398732	1.63946021680386	-0.451254030763141	1.74133680688244	-0.196851782570733	0.367210931012052	0.503027638383767	0.838124377236964	0.344731869019391	0.803418788793606	none
PF01132.23	Elongation factor P (EF-P) OB domain	1.90843973468647	2.11770245197017	1.66349850060605	-0.464725088956476	1.73077260141175	-0.201741670570901	0.369666667961432	0.501912123213092	0.83833877158843	0.355994325771146	0.808878151081216	none
PF09285.14	Elongation factor P, C-terminal	1.89648995872158	2.10512518595402	1.63464979135916	-0.461918420848469	1.70052540069314	-0.19411712721846	0.369333334631895	0.513213180562338	0.842956050381698	0.361240564523644	0.807234280953063	none
PF02446.20	4-alpha-glucanotransferase	2.81152180128363	2.93372646314458	2.65270597012921	-0.301601781959131	1.24154464074398	-0.217199947975835	0.390000001070322	0.417786107103395	0.807985668816735	0.409930137166643	0.830436243669468	none
PF00343.23	Carbohydrate phosphorylase	4.57980411330649	4.75215140866961	4.49221299312118	-0.209221151301483	0.811509219831835	-0.220992663285633	0.396201267248301	0.411820385707787	0.805064679917134	0.438058094281543	0.850559231051487	none
PF00854.24	POT family	-1.45991798994134	-1.88513304113464	-1.13361314813843	0.411292146410562	4.63441867163898	0.078458944424338	0.464178607464124	0.56576415678722	0.86086657155685	0.629733487269226	0.911991483126038	none
PF01654.20	Cytochrome bd terminal oxidase subunit I	-1.30634724468365	-0.341749825131626	-2.42636690570334	-1.77740442386868	4.00109020777406	-0.380408708098335	0.304231924831872	0.25923481242013	0.763593596524218	0.181973705658993	0.691726955072247	none
PF02322.18	Cytochrome bd terminal oxidase subunit II	-2.52685092169198	-2.57745774404507	-2.47241223355777	0.117212774130371	4.37749484741423	0.0236711013633921	0.486333333459971	0.535544339740698	0.850293759615484	0.561411338694957	0.886577414044144	none
