CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF07486.15	1	0.898239271017049	24	18	0.153048795474401
PF02463.22	1	1	20	4	0.0664274014014832
PF13673.10	0.808668058141859	0.0832745443856555	24	0	0.257794194329491
PF07670.17	1	1	20	4	0.113979320348621
PF00015.24	1	0.312045855379189	24	22	1.81782426872093
PF03807.20	0.493769726610546	0.0285920047031158	24	8	0.0588026494741234
PF14748.9	0.317366540758354	0.00804820693709583	24	8	0.0602921086254454
PF11023.11	1	1	0	0	0
PF08455.13	1	0.13380658436214	20	2	0.0819625139344918
PF02746.19	1	0.898239271017049	24	4	0.0117531177856533
PF13378.9	1	1	20	16	0.0161657236668914
PF09339.13	1	0.13380658436214	24	2	0.0268909548518026
PF01614.21	0.624455219899379	0.0498794826572604	24	2	0.0248779347526641
PF10750.12	1	1	0	0	0
PF01546.31	0.624455219899379	0.0498794826572604	24	4	0.332618926751978
PF07687.17	1	0.207574955908289	24	0	0.217085565560696
PF04211.16	1	1	0	0	0
PF13190.9	1	0.647739564961787	24	2	0.00608480368908287
PF01912.21	1	1	0	0	0
PF03833.16	1	1	0	0	0
PF10672.12	1	1	20	4	0.0133358910435903
PF01368.23	1	0.312045855379189	20	8	0.0538454897307876
PF02833.17	0.317366540758354	0.00804820693709583	24	6	0.0421606513109723
PF04851.18	0.808668058141859	0.0832745443856555	24	2	0.249637382284
PF18195.4	1	1	0	0	0
PF00710.23	0.317366540758354	0.00804820693709583	24	8	0.0215760875603204
PF17763.4	0.411037068814847	0.0156143445032334	24	8	0.0213844033910227
PF01844.26	1	0.13380658436214	24	0	0.0266867906095351
PF17957.4	1	1	24	0	0.000460773433908806
PF13750.9	1	1	0	0	0
PF19077.3	1	1	0	0	0
PF05124.15	1	1	0	0	0
PF01987.20	0.411037068814847	0.0156143445032334	24	6	0.0958202813744141
PF01751.25	1	0.312045855379189	24	6	0.104098207977542
PF01131.23	1	1	20	4	0.0776756538077356
PF01396.22	1	1	24	6	0.0384484315094626
PF02778.17	1	1	0	0	0
PF01974.20	1	1	0	0	0
PF04509.15	0.317366540758354	0.00804820693709583	24	0	0.681849265242996
PF03358.18	0.808668058141859	0.0832745443856555	24	0	0.193782643859909
PF00596.24	0.493769726610546	0.0285920047031158	24	2	0.133501819355964
PF00004.32	1	0.207574955908289	20	8	0.243917005081059
PF16193.8	0.0572604350382128	1.7636684303351e-05	20	6	0.0545463779298731
PF12002.11	0.0572604350382128	1.7636684303351e-05	20	6	0.0545463779298731
PF00872.21	0.411037068814847	0.0156143445032334	24	8	0.208548285788554
PF00266.22	1	1	20	2	0.0853911852190207
PF13395.9	1	1	20	14	0.00585377464493293
PF03990.17	1	0.312045855379189	20	4	0.0450481920118765
PF07501.15	1	0.647739564961787	20	0	0.00579582072230022
PF06737.17	1	1	20	10	0.00170019424638551
PF00501.31	1	1	20	16	0.15093031449164
PF13193.9	1	1	20	16	0.0381235732278858
PF00550.28	1	1	20	18	0.277014622817517
PF00668.23	1	1	20	10	0.0290688966543769
PF13434.9	1	1	0	0	0
PF01032.21	1	1	24	0	0.0185054393866593
PF13276.9	1	0.455602586713698	24	6	0.154953520045858
PF00665.29	1	0.898239271017049	24	2	0.138361493086429
PF13333.9	1	0.455602586713698	24	0	0.0537805836794683
PF06808.15	0.808668058141859	0.0832745443856555	24	0	0.128710217461405
PF00378.23	1	0.207574955908289	20	0	0.151179629512466
PF07690.19	1	0.898239271017049	20	2	0.152724674127809
PF01925.22	1	1	20	6	0.010600698464422
PF01557.21	0.624455219899379	0.0498794826572604	20	10	0.00405058055328395
PF01566.21	1	0.898239271017049	24	6	0.010293787285719
PF13091.9	0.257671957671958	0.00388888888888889	24	20	0.153124873187992
PF11907.11	1	1	20	10	0.00432128209362151
PF02591.18	1	0.312045855379189	24	12	0.032928456360836
PF03033.23	1	0.898239271017049	24	4	0.0436223889281944
PF04101.19	1	0.207574955908289	24	2	0.0382770263673421
PF00310.24	0.624455219899379	0.0498794826572604	24	6	0.0195869025919791
PF04898.17	0.195503485344755	0.000702527924750147	20	8	0.0217931937783666
PF01645.20	1	1	20	10	0.0113439813783151
PF01493.22	1	1	20	12	0.00728036476394336
PF01565.26	1	0.13380658436214	20	2	0.0503984762566013
PF04030.17	1	1	0	0	0
PF12250.11	1	1	0	0	0
PF12249.11	1	1	0	0	0
PF12555.11	1	1	0	0	0
PF16715.8	1	1	0	0	0
PF12705.10	1	0.647739564961787	24	6	0.0226406502033656
PF01341.20	1	1	20	6	0.000333762775131499
PF00553.22	1	1	20	10	0.00785992801082394
PF00348.20	1	1	20	4	0.0648791837288108
PF17848.4	1	1	20	6	0.0171568177267362
PF01039.25	0.808668058141859	0.0832745443856555	24	22	0.325593295893391
PF00364.25	1	0.312045855379189	24	0	0.214071365657271
PF02817.20	1	0.312045855379189	24	6	0.0662829633885418
PF00198.26	1	0.455602586713698	24	6	0.0630061557019131
PF02749.19	0.624455219899379	0.0498794826572604	20	6	0.0648392433151256
PF01729.22	0.624455219899379	0.0498794826572604	20	6	0.0649783742178512
PF00873.22	1	0.455602586713698	24	10	0.00815417172034621
PF00912.25	1	0.455602586713698	24	0	0.0524049848561464
