cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
33098	650.4147820598881	6.139873	-1		
32655	650.415057984236	5.9576936	-1		
39338	650.45098750122	8.651039	-1		
8809	651.2242656500601	1.5397245	-1		
25733	651.2295509767422	3.3541138	-1		
23532	651.2937801705132	2.828175	-1		
23992	651.3017574555396	2.9151642	-1		
21220	651.3033737838027	2.5222468	-1		
19848	651.3036469255869	2.343042	-1		
19919	651.3620394344655	2.3453646	-1		
38939	651.3650847639218	8.669055	-1		
33167	651.392255926676	6.2544007	-1		
22264	651.4075465700748	2.6318803	-1		
43668	651.4366292714566	9.034026	261		
41829	651.4375130872556	8.891427	-1		
42264	651.4711347080527	8.898998	-1		
43671	651.4807487607069	9.024622	-1		
32251	651.5061803165412	5.690504	168		
9403	651.8375017876389	1.5702915	-1		
44472	651.9588146489133	9.063959	261		
34841	652.3802893714325	7.1852975	-1		
34069	652.3815738043954	6.7598405	-1		
41004	652.4319289135215	8.761274	109		
39247	652.4441307131567	8.661713	-1		
39225	652.4510895647113	8.694728	-1		
46654	652.4752994248923	9.374452	-1		
33196	652.4889238202903	6.2573085	-1		
35665	652.4890538141171	7.6432843	-1		
47257	652.5131883202022	9.576007	-1		
17116	652.9198410165161	2.101151	-1		
37787	652.9631341596164	8.489406	-1		
15031	653.2822997377517	1.9601094	-1		
26182	653.3059675286552	3.3594677	-1		
32277	653.3831158653029	5.7509875	-1		
16541	653.3848658471187	2.0617666	-1		
31636	653.3854616233667	5.4624944	-1		
38805	653.4160720903253	8.61767	-1		
8828	654.2324496450495	1.5328006	-1		
24071	654.3556295246959	2.9346173	-1		
37712	654.3960475629536	8.437916	-1		
37840	654.4112631924951	8.489779	-1		
36319	654.4147655672717	7.9361362	-1		
39979	654.4313554645987	8.707698	531		
41830	654.4481504571457	8.867623	261		
39395	654.4487554975792	8.683124	-1		
39204	654.4558898228722	8.679213	-1		
43515	654.4582329257152	8.951345	-1		
39272	654.4579932087163	8.67992	-1		
35472	654.4588016727906	7.557233	-1		
41079	654.4601133826349	8.874554	-1		
45807	654.4953479760859	9.229462	-1		
42240	654.9683237470884	8.9131775	-1		
36645	655.2772583729062	8.077168	-1	36645.0	Coproporphyrin III
15870	655.3448711159404	2.0171406	503		
38562	655.3451747863098	8.599009	-1		
21291	655.3468606309181	2.4991033	194		
30755	655.4794680588956	5.1076746	229		
26595	656.1865372511731	3.3713489	-1		
22247	656.3303434813442	2.6277547	194	22247.0	"""Candidate Trihydroxylated bile acid (delta mass 247.0302; buddy atomic difference: 10C, 5H, 3N, 5O)"""
9255	656.3991304505429	1.5717256	-1		
12593	656.3994080018317	1.7882288	-1		
42174	656.475159049389	8.909295	-1		
41777	656.960296393146	8.877578	-1		
25867	657.2460479394991	3.3549209	-1		
27804	657.2916860106533	3.7316737	-1		
28291	657.2919483794037	3.8945565	-1		
43084	657.3972128770586	8.955304	-1		
41869	657.3984495309181	8.888079	-1		
39266	657.3995258363929	8.667633	-1		
39843	657.4079195086567	8.696239	-1		
37451	657.4444236794769	8.439816	-1		
36234	658.3670673274111	7.913655	-1		
10604	658.4160687687756	1.6036513	-1		
11488	658.425236169173	1.7002269	-1		
41756	658.4905988221064	8.8803835	-1		
48832	658.5360886577994	10.434809	-1		
17229	658.9201100351318	2.1136374	-1		
17703	659.2698553149356	2.149172	-1		
24044	659.3033143000013	2.914093	-1		
24575	659.3164029484561	3.0228705	-1		
41603	659.3450549936233	8.860102	-1		
4769	659.3628019147507	0.8779686	-1		
37558	659.3668243164573	8.397602	-1		
39226	659.3669794134098	8.65983	-1		
36202	659.3699995950038	7.9102	-1		
35770	659.4029635964486	7.6708655	-1		
41885	659.4036960227053	8.886309	-1		
8581	659.4129007898731	1.522569	-1		
21538	659.4133478345972	2.5334992	-1		
39287	659.4139120527461	8.689057	-1		
35470	659.4141115005104	7.5561514	-1		
32023	659.4742703342325	5.681816	172		
30649	659.4746693088082	5.0749135	91		
33333	659.4747508864051	6.3597884	172		
31717	659.4749722035631	5.5557194	172		
25360	659.4750658790631	3.1934981	-1		
37396	659.5063891632653	8.409019	172		
16934	659.8729893593285	2.094088	-1		
41623	660.0020042738229	8.862405	-1		
24240	660.186653587275	3.0358615	-1		
22853	660.373730162529	2.7268112	-1		
33334	660.4774950512152	6.357534	-1		
40880	660.5055425804588	8.798956	-1		
45942	660.541848232251	9.242151	-1		
27592	661.2753512601324	3.7388132	-1		
18687	661.3013184576046	2.241551	-1		
15146	661.3092967375895	1.9668082	-1		
37841	661.3243977063614	8.489779	-1		
31076	661.381870958009	5.241236	-1		
4757	661.3891023854585	0.8855037	-1		
43093	661.4303869421062	8.9147415	-1		
38083	661.4731201945937	8.55264	391		
32945	661.4900638199825	6.124907	91		
31632	661.490399444366	5.512103	172		
33871	661.4907979143658	6.6933575	172		
29274	661.4917772663107	4.432752	-1		
43255	661.5244370477861	8.9854145	693		
38186	661.5263148286284	8.541277	391		
14641	661.8234022435718	1.9313076	-1		
37186	662.2627378036499	8.366911	-1		
33011	662.4379618275193	6.135009	-1		
28720	662.4492648863801	4.1695566	135		
30029	662.4494052544849	4.7761984	135		
33461	662.4730115236615	6.4164114	-1		
36489	662.4739819840197	8.020954	-1		
38329	662.4751871593444	8.569475	391		
36378	662.5118223677379	7.987588	-1		
40990	662.5165327493444	8.808302	-1		
28625	662.5217782235408	4.065933	-1		
18726	662.8464434421807	2.2473636	-1		
15456	662.8879455804681	1.9822974	-1		
41897	663.42140301986	8.884935	520		
43252	663.4456610175655	8.914923	-1		
49167	663.4525057412584	10.59278	-1		
36832	663.4805399347346	8.185194	-1		
35870	663.4831431006818	7.7219396	-1		
48793	663.4937850571723	10.429513	-1		
31295	663.5065237544582	5.3078866	91		
31660	663.5066552937907	5.5104003	172		
28700	663.5068976395229	4.1910863	-1		
29720	663.8579565722937	4.6003485	-1		
21699	664.3234963634587	2.5519748	-1		
40081	664.3460747768647	8.738209	-1		
18010	664.4027056526947	2.1734827	503		
38465	664.4165770035845	8.5816	256		
33731	664.429308489815	6.5928187	-1		
33247	664.4294055408295	6.301817	-1		
31897	664.4535248879855	5.5500016	-1		
32245	664.4536356200508	5.7254305	-1		
37279	664.4540283294834	8.337341	-1		
44210	664.4683054584842	9.052524	-1		
40505	664.5363385252901	8.770973	693		
24437	665.118130969111	2.9885247	-1		
21346	665.2820441673499	2.5071154	-1		
17718	665.3511450648662	2.1568055	-1		
20486	665.3694240225818	2.3670382	-1		
43427	665.4280186416161	8.997186	-1		
40883	665.4604626308593	8.80235	-1		
15443	665.7894699488384	1.9895701	-1		
19037	665.8440094197811	2.2579238	-1		
39415	666.2701948807503	8.679703	-1		
30164	666.2791793024883	4.8061137	-1		
20055	666.3388111405342	2.3592606	-1		
21360	666.3673756500112	2.512665	-1		
34888	666.3946755704993	7.191975	256		
43053	666.4110625583482	8.918107	-1		
37445	666.4484160728746	8.414704	-1		
39227	666.4663353826791	8.726663	520		
42480	666.4664274106021	8.9470415	-1		
35730	666.5051352689302	7.663113	-1		
18128	666.8813167088454	2.183779	-1		
26647	667.2860105235611	3.454328	-1		
25187	667.2872885826027	3.1583679	-1		
16644	667.2977588910475	2.0702229	-1		
22198	667.297917216852	2.6184242	-1		
18136	667.2984731835035	2.2345467	-1		
24975	667.3492031436659	3.1172535	-1		
22241	667.3795148612343	2.635052	-1		
41167	667.4736928172177	8.822912	-1		
36106	667.4751116207267	7.897339	-1		
37292	667.4761847110939	8.389366	-1		
36756	667.4764551089794	8.176149	-1		
35871	667.4764720709726	7.7646065	-1		
41052	667.9521861320045	8.845609	-1		
39984	667.9992143362406	8.729606	696		
8902	668.3750460048448	1.5369935	-1		
38941	668.3919693503589	8.684934	-1		
38022	668.4271202795165	8.529259	-1		
42257	668.4324003212103	8.90686	-1		
15051	668.4355092323613	1.958581	-1		
43992	668.4642601453932	9.094812	-1		
39888	668.4997838576638	8.731928	696		
28712	668.511613441747	4.1639576	-1		
46941	669.1779109511755	9.49001	-1		
22946	669.3028862283602	2.8104134	-1		
9523	669.3379123424182	1.5896586	-1		
19909	669.361257180849	2.3653033	-1		
34783	669.4073175423562	7.1526747	-1		
40095	669.4461211250937	8.774368	-1		
40536	669.4915400639272	8.773475	-1		
23377	670.2842168837066	2.8153102	-1		
38806	670.4425805735813	8.626231	-1		
35293	670.4435118855232	7.484889	-1		
13261	670.8582361648944	1.833379	-1		
29220	671.258453607801	4.3957157	-1		
24887	671.2684784598777	3.1071427	-1		
43225	671.3659988702702	8.978491	-1		
41243	671.4116010605472	8.828173	-1		
42481	671.4248946636926	8.94145	-1		
16917	671.4719718874071	2.0891767	-1		
22797	671.862489829319	2.7115614	-1		
13312	672.3610581605552	1.841936	-1		
38521	672.371948579789	8.587335	-1		
37631	672.3788237602467	8.45166	-1		
39041	672.3891131189419	8.645948	-1		
37668	672.4605840216076	8.494984	-1		
42111	672.4679593614202	8.813681	-1		
39108	672.4697645089221	8.707213	-1		
42820	672.4956388788827	8.95655	-1		
44097	672.5090088607678	9.090758	-1		
46469	672.5264263137448	9.341304	-1		
49236	672.5511654312135	10.641307	-1		
8990	673.2067893514281	1.5341583	-1		
23541	673.2753227687847	2.8271873	-1		
22015	673.2857968496994	2.5236568	-1		
19773	673.2866352265315	2.3377743	-1		
19886	673.3431862028928	2.3590364	-1		
12294	673.3529173675615	1.7577635	-1		
34842	673.4179863842601	7.1938972	-1		
35389	673.4180611192826	7.5561895	-1		
43761	673.4185803820898	9.044116	-1		
37885	673.4632234205071	8.492426	-1		
39486	673.492178441627	8.712256	-1		
22317	674.482250136841	2.6333919	-1		
41724	674.4838207393643	8.784319	-1		
27379	674.5220375515739	3.6758091	-1		
26417	674.5221968581726	3.3954644	-1		
43231	674.5233991756946	8.991822	-1		
33695	674.5583203129531	6.5721645	-1		
17723	675.2420043637483	2.1508188	-1		
15024	675.2649406112416	1.9604547	-1		
26180	675.2889138338813	3.3597515	-1		
32167	675.3966599398217	5.7385535	-1		
31954	675.397581511154	5.6236796	-1		
38807	675.3998593771377	8.611961	-1		
41214	675.4077168022371	8.83195	-1		
37870	675.5060338989547	8.536389	-1		
23967	675.890537267017	2.907433	-1		
38241	675.9965353116891	8.570425	-1		
22784	676.299025287323	2.7141163	-1		
14458	676.3346475399042	1.8949683	-1		
7944	676.3897305464808	1.4811928	-1		
41102	676.4319028394312	8.82364	-1		
41526	676.9689024802201	8.824694	-1		
21301	677.3255358525428	2.5016809	-1		
21302	677.3272367401844	2.5015204	-1		
17962	677.362345741583	2.169025	-1		
14992	677.3655473341829	1.9492278	-1		
15612	677.3687989635966	1.9819891	-1		
43592	677.4652333400073	9.038985	-1		
37058	677.4661200433775	8.362373	488		
35394	677.4662316761904	7.521474	-1		
34311	677.483074713493	6.885475	-1		
22901	677.4849200829221	2.7525425	-1		
33267	677.4853924807941	6.300161	-1		
24562	677.4861487544661	3.0355773	-1		
49240	677.5049488755233	10.637623	-1		
35123	677.5210787549726	7.362201	-1		
34763	677.5216192376021	7.095785	488		
22243	678.31162279134	2.626362	-1		
39361	678.4299541286363	8.712172	191		
32597	678.4798007357913	5.897869	-1		
42911	678.5522632823092	8.960262	-1		
11087	678.8565316266485	1.7070838	-1		
18420	679.3718693129977	2.2100408	-1		
33396	679.3917151483071	6.383777	-1		
39470	679.4404635426902	8.700473	-1		
43470	679.479174997783	9.020738	-1		
33144	679.4795023633111	6.193187	-1		
36481	679.4822274508062	8.0359535	488		
37265	679.4822895580754	8.381999	-1		
36857	679.4830107309556	8.23158	488		
34788	679.4892835326339	7.1868134	-1		
36490	679.4999558816352	8.030033	-1		
23170	679.8725339846278	2.7884874	-1		
18008	680.3737436562589	2.1721737	-1		
21954	680.3809710556849	2.5848753	-1		
31713	680.4223983912732	5.4923673	-1		
42623	680.4267649754265	8.95632	-1		
41898	680.4459433680429	8.844424	-1		
45462	680.4790211084928	9.207714	-1		
49164	680.479771718398	10.59263	-1	49164.0	Batebulast
43448	680.4816298810238	9.049542	191		
23997	681.2851939671367	2.9149356	-1		
20736	681.3158849209884	2.436161	-1		
18760	681.3281014371145	2.2394745	-1		
36614	681.3523220182618	8.072361	-1		
12030	681.3637244185317	1.7418282	-1		
21514	681.3955433783366	2.5319781	-1		
39069	681.4556760474095	8.6891	-1		
37745	681.4558501983151	8.548323	49		
34850	681.4589455374048	7.207741	49		
45315	681.4915283364885	9.153204	-1		
40738	681.5008063835057	8.786638	-1		
46467	681.5144216883176	9.342067	-1		
9971	682.35405172271	1.6107237	-1		
22818	682.3554447218758	2.7369754	-1		
23707	682.3843702905652	2.8623304	-1		
40803	682.4060178795609	8.752774	-1		
36046	682.4170108247947	7.789004	-1		
43805	682.4377985404134	9.024723	-1		
43961	682.4817460546625	9.091521	368		
13861	683.2927462385047	1.8705947	-1		
19383	683.3274856513566	2.2743385	-1		
32928	683.4712721185599	6.053677	-1		
33834	683.4726957064357	6.6158576	-1		
38717	683.4734049056239	8.655766	-1		
34428	683.4748123687207	6.9744596	-1		
42955	683.507759086357	8.967683	-1		
46924	684.2024218233389	9.480684	119	46924.0	ACARBOSE
47425	684.2025641998233	9.585753	119	47425.0	ACARBOSE
48100	684.2026449488195	10.0283985	119	48100.0	ACARBOSE
48892	684.2027344125382	10.445066	119	48892.0	ACARBOSE
46933	684.2992679399414	9.485193	-1		
46949	684.3243560392947	9.48561	-1		
14414	684.3556967685145	1.9131938	-1		
11960	684.3589643937272	1.738621	-1		
30075	684.4304226211839	4.785595	-1		
18612	684.4317078050213	2.2342837	-1		
36491	684.4552579677379	8.041595	-1		
39060	684.4596007125198	8.651154	551		
16838	684.8995340310364	2.0872557	-1		
22001	685.3528684422316	2.6076689	-1		
18247	685.4144767206578	2.1969578	-1		
9628	685.4265559185013	1.6055763	-1		
49170	685.4347211388244	10.593049	-1		
43030	685.438213279825	8.999052	-1		
38801	685.4766903523847	8.640055	-1		
48269	686.1820290533	10.058238	119	48269.0	Contaminant vial septum ThermoFisher C5000-44B
47720	686.1821366101191	9.814706	119	47720.0	Contaminant vial septum ThermoFisher C5000-44B
46925	686.201117968817	9.482376	-1		
44851	686.2639932873324	9.113245	-1		
19185	686.4109105164176	2.2609534	-1		
44211	686.4492092093814	9.013029	-1		
40233	686.4727779648513	8.735319	-1		
17667	687.3327853152595	2.1648045	-1		
39042	687.335202389505	8.639582	-1	39042.0	"""Candidate Dihydroxylated bile acid (delta mass 294.0355; sirius atomic difference: 9C, 6H, 6N, 6O; buddy atomic difference: 9C, 6H, 6N, 6O)"""
19032	687.3391862655766	2.2562876	-1		
43226	687.3403487616577	8.983747	-1		
36043	687.3720375904996	7.7917137	-1		
43892	687.3924854468439	9.0306015	-1		
39239	687.4028847502636	8.638786	-1		
9747	687.4048183071752	1.5956343	-1		
36575	687.4312860267182	8.094236	412		
36967	687.4327833186887	8.269248	-1		
36236	687.4333427936361	7.875806	412		
43206	687.4373858855402	8.933821	-1		
10893	687.4428821955328	1.6584194	-1		
46589	687.4931624506296	9.370746	-1		
49467	687.836370656996	10.757925	-1		
49038	688.1987186107732	10.534557	-1		
16516	688.3898946859628	2.061646	-1		
14155	688.390530539468	1.8927573	-1		
30531	688.3921350279336	4.950072	-1		
14272	688.3986343242868	1.8792164	-1		
15749	688.4085541041088	2.0065634	-1		
40906	688.4609265087388	8.785561	-1		
38851	688.4857174271134	8.62566	-1		
34696	688.490746713702	7.0617876	121		
45253	688.522682412443	9.149692	-1		
48447	688.6080698782439	10.184193	-1		
21205	689.2591218211139	2.5272968	-1		
26652	689.2675692715621	3.454163	-1		
18071	689.2804614619907	2.185899	-1		
19477	689.2823990350935	2.297611	-1		
24985	689.3312754499091	3.1153517	-1		
39557	689.4649781089652	8.733127	-1		
39315	689.4967574896087	8.6980095	-1		
42241	689.4975227882245	8.909608	-1		
35835	689.5225223013962	7.6782146	-1		
22415	690.3546100981874	2.6560564	-1		
15078	690.4181169780337	1.9611645	-1		
35327	690.4428672735318	7.483783	266		
45559	690.4479100676908	9.190912	368		
43120	690.4481129310161	8.9942	484		
40241	690.4792027381038	8.736152	-1		
37204	690.5052168256035	8.36803	121		
22990	691.284995533419	2.8117893	-1		
9348	691.3804466734136	1.5230181	-1		
33652	691.4994278197523	6.505574	-1		
32719	691.4996228577929	5.9870954	319		
34884	691.499905324037	7.169724	319		
34127	691.5007560832232	6.7895646	686		
31709	691.5011531500691	5.468829	686		
28811	691.5118529535468	4.2321606	-1		
20766	692.0082930929373	2.440435	-1		
11426	692.3487331178893	1.6960667	-1		
35295	692.4244676404328	7.4911113	-1		
38474	692.4264708107371	8.597443	551		
36237	692.4582599733565	7.877665	266		
42177	692.4641657635835	8.924957	-1		
11678	693.3534681753921	1.6961453	173		
10460	693.3582460201684	1.6366916	173		
12311	693.3584819480591	1.7656896	-1		
23299	693.3997042698622	2.7954676	-1		
40922	693.4163594949281	8.779878	-1		
40978	693.418025589718	8.742155	-1		
41403	693.4601758208485	8.949667	484		
35329	693.4623650318904	7.452035	-1		
37107	693.4720756437673	8.368024	-1		
37920	693.4728201549532	8.499983	-1		
19536	693.5178778202724	2.2823544	-1		
48423	693.5633245242401	10.180036	-1		
39414	694.4016226229486	8.680512	-1		
25215	694.4096875037477	3.1562967	-1		
32830	694.4393245244343	6.020975	266		
43228	694.4410955398781	9.008041	-1		
49285	694.4954943892565	10.593086	-1		
30854	695.2847441142424	5.168855	-1		
23097	695.3419994179915	2.7648754	-1		
21581	695.3786628493814	2.5810084	-1	21581.0	"""Candidate Trihydroxylated bile acid (delta mass 286.0832; sirius atomic difference: 12C, 10H, 6N, 3O; buddy atomic difference: 17C, 10H, 4N, 1O)"""
39947	695.4358853256474	8.731883	-1		
33480	695.4778813673116	6.4279337	-1		
33197	695.478199223824	6.2140794	-1		
38245	695.5119135334993	8.549069	-1		
21233	696.3620977341959	2.5221243	-1		
9253	696.3697500638286	1.5746514	-1		
35921	696.3958364899898	7.7336326	-1		
40853	696.4175194558825	8.795332	-1		
30917	696.4371536149023	5.209958	-1		
31361	696.4382393609392	5.3262186	-1		
14936	696.4416264659294	1.9505004	-1		
44176	696.4974078348306	9.099082	484		
45332	696.5014688662633	9.153866	-1		
41068	697.3935417265275	8.82078	-1		
37941	697.4754516701386	8.498958	-1		
22789	698.2804291015341	2.7126372	-1		
16123	698.4071220700474	2.0316823	-1		
31584	698.4122849793548	5.4791784	-1		
41099	698.4128005823022	8.809318	-1		
29749	699.3038192561655	4.6288223	-1		
22077	699.3474447170707	2.6047454	-1		
39454	699.3559760274696	8.679611	-1		
18582	699.3584272553978	2.2235465	-1		
8054	699.4064154557901	1.489073	-1		
34562	699.4681940791801	7.0112243	-1		
31377	699.4690501943566	5.3690867	-1		
36322	699.4705041903233	7.9489484	-1		
21622	699.8775642991756	2.546662	-1		
20715	699.9210019313286	2.4310226	-1		
46940	700.2181298784149	9.485605	-1		
48281	700.234092761514	10.112355	47	48281.0	Contaminant vial septum ThermoFisher C5000-44B
15943	700.2944275594771	2.0195463	150		
16412	700.4257547811177	2.0544293	150		
33956	700.452337638029	6.7326035	365		
22453	701.344641689915	2.6641273	-1		
35898	701.3514000971825	7.7312417	-1		
40851	701.3719384510111	8.794857	-1		
34777	701.4723963370955	7.136407	-1		
47416	702.2144699669742	9.510636	47	47416.0	Contaminant vial septum ThermoFisher C5000-44B
16938	702.3472677857725	2.0899143	-1		
41027	702.3502959857648	8.817878	-1		
30632	702.4062467181913	4.96263	-1		
